symbol,P53KO-O1,p53KO-O-CAS1,p53KO-O-RAS1,WT-O1
Ift172,0.5880600062542309,1.0,0.5551372774420975,0.5629891523048964
Ift20,1.0,0.7284466580437169,0.46780107150455424,0.5466775855117649
Ift27,0.33370677840128193,1.0,0.2874097018260208,0.25442739796915526
Ift46,0.828033186760396,1.0,0.834654739436215,0.8419410117111216
Ift52,0.6922311479387773,1.0,0.5170504708712657,0.46164253611388584
Ift57,0.07847622339636055,1.0,0.07198308228049749,0.031189267079021747
Ift74,0.3330852187729999,1.0,0.4005867226019908,0.3247057039845542
Ift80,0.30040061959457176,1.0,0.22498231080800973,0.20370146971111672
Ift81,0.611461238538457,1.0,0.6383076407415251,0.5874868209617824
Ift88,0.4865056566864676,1.0,0.4650133498388589,0.363129755490224
Igbp1,0.6974265116935786,1.0,0.6205619819473785,0.5895911532989777
Igbp1b,,,,
Igdcc3,0.0,0.0,0.0,1.0
Igdcc4,0.015863015485014943,1.0,0.017222487901036438,0.0029668383783510257
Igf1,0.9643470033659248,0.8913689910207389,0.9971830364998889,1.0
Igf1r,0.08286127053123266,1.0,0.03458136315729843,0.025907756155696796
Igf2,0.003236598376088408,1.0,0.002250579882017033,0.0028814023414412866
Igf2bp1,1.0,0.0,0.071538421892505,0.26495725481499316
Igf2bp2,0.3859690395294727,1.0,0.42107714380639144,0.058802545865452485
Igf2bp3,0.03193552617665333,1.0,0.04642931617226694,0.016786622091308483
Igf2r,0.605405048899912,0.7270874995469649,0.956390361240892,1.0
Igfals,0.7883754213043596,0.2531164572860764,0.7599940252161762,1.0
Igfbp1,0.1555347769966736,1.0,0.03846423965938086,0.1348877186178247
Igfbp2,1.0,0.22571206078706343,0.49626158193117553,0.6635479083408597
Igfbp3,1.0,0.4016275401936201,0.5661337970408619,0.9844359345079514
Igfbp4,0.9862505527784747,0.7310901521274147,1.0,0.7951279809103243
Igfbp5,0.8696095409277619,0.6663515387611392,0.8570521894152845,1.0
Igfbp6,0.22843017250482792,1.0,0.163678913666178,0.11567937780192988
Igfbp7,0.5077963128918065,1.0,0.3393930246988202,0.2901772860273037
Igfbpl1,0.8002424752911069,1.0,0.12880818858077486,0.159022537079615
Igfl3,,,,
Igfn1,0.0,1.0,0.0,0.0
Ighmbp2,0.8214854711069661,1.0,0.6013357190912517,0.5557239199018804
Igj,0.8910262855132071,1.0,0.5105422600610544,0.17706290893318477
Igll1,1.0,0.0,0.0,0.0
Iglon5,1.0,0.2893859730254619,0.9488253851005926,0.9622131885386594
Igsf1,0.38900675882206576,1.0,0.8706479413330153,0.795112685398075
Igsf10,0.24674949359036547,1.0,0.27724132487760483,0.22113170210587335
Igsf11,0.5408138271371212,0.5194017076405756,1.0,0.827373669329078
Igsf21,0.12503788676423547,1.0,0.7245460607668585,0.29816725702427815
Igsf3,0.3027233047976226,1.0,0.18643290452480568,0.24062620742310162
Igsf5,1.0,0.49862703904957406,0.6122041762715104,0.7230030982597561
Igsf6,0.658808401895429,1.0,0.291888971985377,0.025693083815280664
Igsf8,0.739730847183309,1.0,0.723466156546282,0.2869424403383793
Igsf9,1.0,0.16393069198843133,0.14317710786614876,0.015039619929933037
Igsf9b,,,,
Igtp,1.0,0.8640676141311628,0.9596450246290772,0.3107759909093954
Ihh,1.0,0.8625434462072662,0.6006610179632889,0.9499686940927803
Iigp1,0.8632656151507536,0.8813804532826618,1.0,0.46715737815072533
Ik,0.8570840148017208,1.0,0.6608959047942116,0.6568241042738001
Ikbip,0.24262149363154215,1.0,0.12377648174496671,0.09675115567522513
Ikbkap,0.6038664654098137,1.0,0.30034742471483544,0.30752311911371666
Ikbkb,0.6327802250485096,1.0,0.40185166208740847,0.4049461580468148
Ikbke,1.0,0.46195036894200603,0.344193426728043,0.2668583188621772
Ikbkg,0.9738445003974809,0.9023059031944555,0.994869226213807,1.0
Ikzf1,0.2427379524540908,1.0,0.08235589753269656,0.013353151995552162
Ikzf2,0.1691357908006466,1.0,0.024056223313401338,0.003977552203091921
Ikzf3,0.382287965270982,1.0,0.09502243419893223,0.019144618961941355
Ikzf4,0.49888767204458934,0.2818945479687167,0.36310326094646733,1.0
Ikzf5,0.5480436497859875,1.0,0.23714439457368716,0.1946573997815623
Il10,1.0,0.42035189664661077,0.13372541608664337,0.010390480580980126
Il10ra,0.7436463791767687,1.0,0.16849332147377444,0.02156642209932452
Il10rb,0.48372917375663643,1.0,0.3207841313231605,0.09103404649735568
Il11,0.5716017680650762,1.0,0.12267446531502364,0.11358752648543927
Il11ra1,0.7938106096835403,0.5490946644404513,0.7269328712534048,1.0
Il11ra2,0.8081509273071557,0.5129007237674881,0.45489879955273077,1.0
Il12a,1.0,0.0,0.06923073086371452,0.0
Il12b,1.0,0.17236155133177977,0.8880631683207518,0.10963748475103166
Il12rb1,0.27351176112485454,1.0,0.1992952862642639,0.07188449856961647
Il12rb2,1.0,0.3967051578271122,0.38835143313074144,0.8453398129811688
Il13,0.04976632309024297,1.0,0.004272245060722217,0.0
Il13ra1,0.6811704484835963,1.0,0.7461193276451745,0.43220177561398637
Il13ra2,0.07101543264500187,1.0,0.019160109187133515,0.009676827814175355
Il15,0.6448234821560571,1.0,0.3917472181630177,0.16953642382868048
Il15ra,1.0,0.551349775218881,0.6800859248945181,0.3050724201833766
Il16,0.20952653858632117,1.0,0.04778282381045933,0.019585444492350244
Il17a,0.0,1.0,0.0,0.0
Il17b,,,,
Il17c,0.0,1.0,0.3963328879408456,0.0
Il17d,0.40012123764555335,1.0,0.22899233525471083,0.159022537079615
Il17f,0.13337374588185116,1.0,0.028624041906838857,0.0
Il17ra,0.7379231688086778,1.0,0.34961623032839834,0.18278005850385853
Il17rb,0.5142915342516049,1.0,0.32479501509395703,0.3365420413155018
Il17rc,0.9651375263364027,0.536236331624797,0.8216748104393335,1.0
Il17rd,0.9103882092497142,1.0,0.3473479242627636,0.19654470875008592
Il17re,0.07108752953093589,1.0,0.07301310181820571,0.05852352252929993
Il18,0.7942189049446168,1.0,0.49112535800289864,0.279519681150536
Il18bp,0.5473128806615181,1.0,0.41892452299441796,0.09073687256223507
Il18r1,0.16739146822633744,1.0,0.03125780107116882,0.017687036480038068
Il18rap,0.07345638272110591,1.0,0.02225627448479911,0.006869224063914254
Il19,0.20695926085114827,1.0,0.029611077834660878,0.0
Il1a,0.6090406292575306,1.0,0.47649523635508034,0.1870421907532372
Il1b,1.0,0.23780348502763346,0.0965692536831402,0.0126931261178226
Il1f10,,,,
Il1f5,0.0,1.0,0.0,0.0
Il1f6,,,,
Il1f8,0.0,1.0,0.0,0.0
Il1f9,1.0,0.4882241151676926,0.4259031628949136,0.08626515273046291
Il1r1,0.24597864685005044,1.0,0.42047842307316735,0.09010676789599929
Il1r2,0.012564052299371112,1.0,0.0045149649860356305,0.0
Il1rap,0.6282050209676232,0.22642977508529766,0.7701442673142519,1.0
Il1rapl1,,,,
Il1rapl2,,,,
Il1rl1,0.08581688743068171,1.0,0.020719815857497294,0.012790016387100402
Il1rl2,0.05064825792981689,1.0,0.09239405931954313,0.030194152610053482
Il1rn,0.33733969450124907,1.0,0.5750241698086287,0.05716076655931234
Il2,1.0,0.39987879908972906,0.0,0.0
Il20,,,,
Il20ra,0.0,1.0,0.008178297687668243,0.0
Il20rb,0.270724231893207,1.0,0.33088342020749495,0.13312666521573274
Il21,0.0,0.6987133426192198,1.0,0.0
Il21r,0.4031676044322908,1.0,0.08305262694596711,0.010593935375277705
Il22,0.0,1.0,0.10734015715064571,0.0
Il22ra1,0.9030179926643043,0.7536375851225503,0.8976799492471149,1.0
Il22ra2,0.06668687294092558,1.0,0.0,0.0
Il23a,0.5001515470569418,1.0,0.38846914016424156,0.0757250176569595
Il23r,0.0,1.0,0.0,0.0
Il24,0.0,0.0,1.0,0.0
Il25,,,,
Il27,1.0,0.5093513220344458,0.15341319371624645,0.006044652201102505
Il27ra,0.3862218096863399,1.0,0.12812355887685273,0.04120458677176812
Il2ra,0.6138223532062466,1.0,0.32202047145193713,0.16263668564960623
Il2rb,0.3616786627950141,1.0,0.15133802713678302,0.05785925169468652
Il2rg,0.155880144526801,1.0,0.09639782672326945,0.00992385070152709
Il3,0.0,1.0,0.0,0.0
Il31,1.0,0.0,0.0,0.0
Il31ra,1.0,0.09996969977243227,0.12876915940650902,0.0
Il33,0.0772236047952046,1.0,0.14982321471567223,0.0810253791604832
Il34,1.0,0.6027584839220183,0.3165124296336461,0.21708682642404908
Il3ra,0.6680650597798001,1.0,0.1958641514383899,0.07661772673236193
Il4,0.09888927926601128,1.0,0.008162749593204996,0.012092968599210264
Il4i1,0.06257449602418465,1.0,0.02739300971535938,0.012293371890817936
Il4ra,0.1851422866205764,1.0,0.16179485175576272,0.16269188756972397
Il5,0.0,1.0,0.12267446531502364,0.0
Il5ra,0.058981022659971266,0.7075578153106024,1.0,0.07032352432575102
Il6,0.3954686651147911,1.0,0.10650806290916782,0.012327328455784107
Il6ra,0.8205409731596258,1.0,0.6146908397448843,0.6125717679421111
Il6st,0.5711898142462024,1.0,0.500103493011435,0.566073683661275
Il7,0.8135798498792919,1.0,0.2776532064963369,0.063609014831846
Il7r,0.14444988002728826,1.0,0.016928955292364035,0.007053735010924273
Il9,,,,
Il9r,0.165187666917889,1.0,0.022846712347660367,0.0029178447170571556
Ildr1,0.37511366029270626,1.0,0.29071292561633205,0.14908362851213905
Ildr2,0.9076568302133717,1.0,0.6201216267127156,0.45328237691203493
Ilf2,0.3715538628047565,1.0,0.23046937656307084,0.22259382414465684
Ilf3,0.40002085600038395,1.0,0.269292918089929,0.30819094303563116
Ilk,0.39263767335043703,1.0,0.3245723654623348,0.3448132069594146
Ilkap,0.9579010361745667,1.0,0.6014357938228857,0.5527148125642366
Iltifb,,,,
Ilvbl,0.7512863226511713,1.0,0.6481968836525984,0.7450874468733322
Immp1l,1.0,0.8783656224948169,0.3247249735186821,0.31455756474542035
Immp2l,0.8831850734978625,1.0,0.9482194611710782,0.7716103142749839
Immt,0.7783587836250373,0.913507140565884,0.6426391266617408,1.0
Imp3,0.9482278186193964,1.0,0.7387721113426972,0.6785143530046501
Imp4,0.9153748168798999,1.0,0.43389962434598633,0.6136052966930634
Impa1,0.9441799098443586,0.9115803390164009,1.0,0.8939639945754126
Impa2,0.4718096260570484,1.0,0.5560220140403447,0.5936841384305627
Impact,0.4514734725104641,1.0,0.2899170660551692,0.14480748990541384
Impad1,0.43514051407726995,1.0,0.4345695097121463,0.6638570817860012
Impdh1,0.6114657633226634,1.0,0.1666826830550677,0.09454083759306378
Impdh2,0.5348674736484648,1.0,0.14762520402316406,0.34942603486622426
Impg1,0.14290044201626906,1.0,0.0,0.0
Impg2,0.4357417229766241,0.3127454200718649,0.8210297718026239,1.0
Ina,0.25007577352847093,1.0,0.10734015715064571,0.0
Inadl,0.5312575352536091,1.0,0.5154435696890253,0.7391554914993561
Inca1,0.958436926765524,0.6276489566215708,1.0,0.981016520541697
Incenp,0.11668577048598082,1.0,0.07217068586579252,0.014149981968322643
Inf2,0.692817375098017,1.0,0.6186237778983459,0.4918307350250327
Ing1,0.5859618615029857,1.0,0.30962607422103466,0.24728177743044705
Ing2,0.752608994619017,1.0,0.5285224880655601,0.5854490427603682
Ing3,0.6544380623040392,1.0,0.34995402111979523,0.34466507488381465
Ing4,0.6097560004180559,1.0,0.5577597252028789,0.4524807573031921
Ing5,0.5147313766923153,1.0,0.4056886547822883,0.4096493112982478
Inha,0.6668687294092556,1.0,0.4561956678902442,0.06625939044983957
Inhba,0.29601519159678963,0.16275902407605541,0.6035291003966924,1.0
Inhbb,0.3184147987269419,1.0,0.193405688559722,0.1981812399040247
Inhbc,0.6968690968841088,0.27786027894590853,0.9720856817996907,1.0
Inhbe,0.4760903724450034,0.19303856818774554,1.0,0.6146642170056943
Inmt,0.5047805064019426,0.023803712549040935,0.4112516937910238,1.0
Ino80,0.6647873663336961,1.0,0.5949941295241783,0.4420601530136613
Ino80b,0.817459166303874,1.0,0.6994654136407654,0.7510870997489487
Ino80c,0.5480108761287698,1.0,0.5446587629212937,0.4619878878950884
Ino80d,0.6570313801400196,1.0,0.4400279734125848,0.29187055718649835
Ino80e,0.37452106367297056,1.0,0.1885175136416892,0.17307293727520726
Inpp1,0.8548845826347726,1.0,0.6361598740969252,0.7799343228280677
Inpp4a,0.9528537203593598,1.0,0.5720785325583253,0.35117942570111743
Inpp4b,0.7060963017274471,1.0,0.5682714202093007,0.23385667217590442
Inpp5a,0.978832636947983,1.0,0.5631075277710264,0.5329924330296397
Inpp5b,0.7139440052297192,1.0,0.7641996232856795,0.7216801243303398
Inpp5d,0.23786734993889197,1.0,0.10348444396915643,0.013713979575669834
Inpp5e,0.7270977826385105,1.0,0.5602901641626195,0.46826794515538805
Inpp5f,0.5416984072981674,1.0,0.44612186966469,0.45801089322294924
Inpp5j,0.11210293296103865,1.0,0.09993738769198046,0.04112651821024525
Inpp5k,0.42420436427161273,1.0,0.3523605992835224,0.17575381823206734
Inppl1,1.0,0.8809211168065813,0.748556325446162,0.6003074436649928
Ins1,0.0,1.0,0.0,0.0
Ins2,0.0,0.0,1.0,0.0
Insc,0.3310226619505234,0.21912828418750246,0.3966380932419173,1.0
Insig1,0.5090612098223556,0.39157110439672993,0.9011668245912385,1.0
Insig2,0.21309548773849477,0.6481600470324881,0.44580743612179147,1.0
Insl3,0.4263181809379738,1.0,0.12756174327229294,0.04125353031095633
Insl5,0.0,1.0,0.0,0.0
Insl6,0.4364067420398805,1.0,0.2020520605188625,0.08184983526156653
Insm1,0.7274931593555517,1.0,0.0,0.2891318855993
Insm2,,,,
Insr,0.46187827889308386,1.0,0.7459020827295058,0.5609306405997484
Insrr,0.5057712273609524,1.0,0.3618207544403788,0.0
Ints1,0.6145666543820275,1.0,0.385766200916038,0.4125491430246125
Ints10,0.4663185373189526,1.0,0.3111569946139326,0.29686430624196614
Ints12,0.4002347794269511,1.0,0.3272595483616735,0.32490416202418504
Ints2,0.6000804058502658,1.0,0.17244098268420163,0.16732848095344885
Ints3,0.7546656744362235,1.0,0.520554477563853,0.7203901374249653
Ints4,0.5975836666134888,1.0,0.5983337213230011,0.7328429394735504
Ints5,0.8574722916892403,1.0,0.4172247044023149,0.4913269420491029
Ints6,0.7633892034027007,1.0,0.5594189153181468,0.5898792318882695
Ints7,0.4693919193166624,1.0,0.4219669646414067,0.5564810799403501
Ints8,0.5657486727108444,1.0,0.33377503874602305,0.28973015297718474
Ints9,0.491349708237099,1.0,0.4035812119784112,0.3885022645009228
Intu,0.39425626836410393,1.0,0.4720169776982791,0.4700747635171029
Invs,0.6222081658338111,1.0,0.5130648745713893,0.7081298109786501
Ip6k1,0.8606234651689655,1.0,0.6254649778840214,0.49189872868668466
Ip6k2,0.4476169933227023,1.0,0.45709885760198166,0.28090269707761223
Ip6k3,0.18187328983888792,1.0,0.37081145197495785,0.0
Ipcef1,0.34787076876306844,1.0,0.11513581102192165,0.017767881237945808
Ipmk,0.48586663669551655,1.0,0.6516378572055366,0.8823794090873552
Ipo11,0.464665134395886,1.0,0.3912468470626144,0.38022728799023436
Ipo13,0.7806670722751794,1.0,0.4107073879861888,0.4145166719961784
Ipo4,0.8231187629897838,1.0,0.6492602612585142,0.6838011579739256
Ipo5,0.5512281706899893,1.0,0.37157422754774894,0.3528636250390281
Ipo7,0.49559817887578134,1.0,0.48881689197879097,0.8553080875508761
Ipo8,0.5964754339739831,1.0,0.5508062350987464,0.7832939057142174
Ipo9,0.5105085515700474,1.0,0.4275599025062154,0.49915986409656343
Ipp,0.7962211563197947,1.0,0.7275397184160348,0.9693182787817738
Ippk,1.0,0.9013504926950914,0.5513992976814855,0.7166752107316722
Iqca,0.0,1.0,0.0,0.3975563426990375
Iqcb1,0.5648905216473591,1.0,0.6182202865446123,0.5127702656118169
Iqcc,0.6401595167326575,1.0,0.48002592241701336,0.4711778876433037
Iqcd,0.6424710929674535,1.0,0.25482378770722397,0.21978724637019958
Iqce,0.27557369553529537,1.0,0.2885555989285005,0.2054041103945027
Iqcf1,,,,
Iqcf3,,,,
Iqcf4,,,,
Iqcf5,,,,
Iqcf6,,,,
Iqcg,0.5257067355926979,1.0,0.25993923844123734,0.1560182469845085
Iqch,0.45468322459721977,1.0,0.2341967065104997,0.72282971399825
Iqcj,,,,
Iqck,0.0732616350618619,1.0,0.27092050931543254,0.03583606469399774
Iqgap1,0.31001185185135727,1.0,0.13417641339170097,0.026358322662282566
Iqgap2,0.6914937312009942,0.655646492514403,0.7574865711671542,1.0
Iqgap3,0.04697308805096501,1.0,0.07258422075660836,0.012445860460166647
Iqsec1,0.6480112589118217,1.0,0.6671094188365065,0.6375209423538807
Iqsec2,0.8303486849197771,1.0,0.7678468717339394,0.4909627843817239
Iqub,0.3334343647046278,1.0,0.14312020953419424,0.2650375617993583
Irak1,0.5578832074953631,1.0,0.4810063629927251,0.5131217030392661
Irak1bp1,0.6130889931665738,1.0,0.20159943493526292,0.17954157412214597
Irak2,0.35406654165985374,1.0,0.2723865406144736,0.30932550481101406
Irak3,1.0,0.5658256321409545,0.3519444026820655,0.030791302209489876
Irak4,0.46991153047050144,1.0,0.3492783420658607,0.22784101135261803
Ireb2,0.7268270355387976,1.0,0.7274882767946171,0.7352725648169579
Irf1,0.4891244732066482,1.0,0.42806428630305243,0.18775199838461776
Irf2,0.74524330623394,1.0,0.7923542408260049,0.5839052080353733
Irf2bp1,0.7271434030289383,1.0,0.6044076541097896,0.6113193300425969
Irf2bp2,0.33733520709157655,1.0,0.18528964097302392,0.2221507739485519
Irf3,0.8009616327615998,1.0,0.5355673354305863,0.5406444714350199
Irf4,0.045707126674321356,1.0,0.05231705138434832,0.014198440810679912
Irf5,0.39998378617264185,1.0,0.17345520413488058,0.1312441241270268
Irf6,0.09407559246627092,1.0,0.1551374491020498,0.24680809126916575
Irf7,0.319591421765627,1.0,0.24583012386042075,0.06184332443818684
Irf8,0.7025550044339727,1.0,0.5145199112990334,0.11692140289280913
Irf9,0.4852296824523866,1.0,0.3864791650592749,0.24600816041417503
Irg1,0.7079068050652099,1.0,0.918996883912836,0.006116251426139038
Irgc1,1.0,0.9996969977243226,0.42923053135503,0.0
Irgm1,0.5169001399472756,1.0,0.6250379458484042,0.4251139181964309
Irgm2,0.8700606974724817,1.0,0.8926834221694346,0.5648586045280948
Irgq,0.6863083845108474,0.6323575719394086,0.5154150695543469,1.0
Irs1,0.7330255223362032,0.23682989225436285,0.7370560713566989,1.0
Irs2,0.13018552884881884,1.0,0.12088240805278559,0.46038397189051883
Irs3,1.0,0.8179339072289914,0.37069909526116224,0.7948717644449794
Irs4,,,,
Irx1,1.0,0.23181379657375598,0.5660866428015614,0.9676699741069316
Irx2,,,,
Irx3,0.1433692550811609,0.28665162774121833,1.0,0.626780950144386
Irx4,,,,
Irx5,1.0,0.9996969977243226,0.0,0.0
Irx6,,,,
Isca1,1.0,0.8278765280165635,0.6248130509788963,0.657257016966905
Isca2,0.8852239770919322,1.0,0.5999341765836615,0.5454157334899974
Iscu,0.9304804407824719,1.0,0.9208968119491128,0.9297876456160048
Isg15,0.2003872905104385,1.0,0.2179643548603864,0.09019841395028008
Isg20,0.2836475897007861,1.0,0.11425109877541328,0.09666609702613584
Isg20l2,0.5752696066022156,1.0,0.3683663232941092,0.30652755876718674
Isl1,0.0,1.0,0.0,0.0
Isl2,0.0,1.0,0.17174425144103314,0.0
Islr,0.7807307732473766,0.6281268144596456,1.0,0.6156359799785707
Islr2,0.7502273205854126,1.0,0.08050511786298428,0.09938908567475938
Ism1,0.5001515470569419,1.0,0.2683503928766143,0.795112685398075
Isoc1,0.5802760417817597,0.49547428376802344,0.5300302422665361,1.0
Isoc2a,0.8794253417338515,0.4665534461009243,0.7817218082201366,1.0
Isoc2b,0.7966926375004063,0.9261345422863269,0.6894451695986688,1.0
Ispd,0.6932793721581372,1.0,0.9246132348619978,0.8226660952881073
Isx,,,,
Isy1,0.5378422373045183,1.0,0.30161604522955887,0.36282847443197686
Isyna1,0.357352309319721,1.0,0.23844197596110653,0.04038310077598478
Itch,0.7404220431389914,1.0,0.526479597807088,0.5233072781161959
Itfg1,0.8544726343464555,1.0,0.8208211356882044,0.8712390259114267
Itfg2,0.6856697160060519,1.0,0.6069969212785156,0.553662026177328
Itfg3,0.8381752077064414,0.8489133730259665,0.9526688457243108,1.0
Itga1,0.6048638570353401,1.0,0.517894192754665,0.578858128332185
Itga10,1.0,0.36026816333084094,0.20246723177124057,0.14847604656613772
Itga11,0.6155711348393129,1.0,0.8587212572051656,0.8562751996594653
Itga2,0.23340405529323952,1.0,0.2719283981149691,0.10601502471974333
Itga2b,1.0,0.6259652132161538,0.2888992986447857,0.12880651193564702
Itga3,0.5726587239971493,1.0,0.73677267630029,0.912732905131518
Itga4,0.273524059502477,1.0,0.21006099546050658,0.027848300430936192
Itga5,0.6428939133630158,1.0,0.5108156593607055,0.5533831835135938
Itga6,0.04625892962050885,1.0,0.03446957321744746,0.0279451369266804
Itga7,0.7657474166737974,0.5645074206518761,1.0,0.8756823352087705
Itga8,0.573585963527593,0.18641794686564794,1.0,0.5478632418596503
Itga9,1.0,0.8062236801102445,0.2877932235950584,0.18945759397007916
Itgad,1.0,0.2578940333458903,0.05264479125368316,0.0006499360297996562
Itgae,0.3366404643652492,1.0,0.1579138850389307,0.14334964280013368
Itgal,1.0,0.8190920678505883,0.36369833378933203,0.04836363684216705
Itgam,0.0419266504580374,1.0,0.017443478147539035,0.0007286335483225507
Itgav,0.7170294397476281,1.0,0.3950463809170842,0.2716234515149904
Itgax,1.0,0.6283554504347206,0.12386996794967588,0.007190597824440848
Itgb1,0.7837923455613672,1.0,0.5973713093601153,0.524820943504474
Itgb1bp1,0.7204578811112222,1.0,0.36839077642517587,0.28673267541807296
Itgb1bp2,0.2693123714921994,1.0,0.1568817681432514,0.015290628565347592
Itgb2,0.7042190711270172,1.0,0.17995365297511115,0.019405727136234074
Itgb2l,0.8369883032381474,1.0,0.19934600613691347,0.19472147397503878
Itgb3,0.36884583079475397,1.0,0.08499662401393526,0.057421052046589954
Itgb3bp,0.5661806587321374,1.0,0.18503553645392035,0.12849696660833837
Itgb4,0.3819339086616646,1.0,0.2524120059057608,0.16384140183960333
Itgb5,0.9129232039141331,0.8169110283513833,0.9141880909558293,1.0
Itgb6,0.6001818564683301,1.0,0.4293606286025829,0.477067611238845
Itgb7,0.2523351361994366,1.0,0.11596616122028865,0.034216689504767375
Itgb8,0.0,0.41922778928680937,0.7199996285434224,1.0
Itgbl1,0.8669293482320324,1.0,0.601104880043616,0.37105258651910167
Itih1,0.8217432874679832,0.6009873654386857,0.8549852189100661,1.0
Itih2,0.4974864465062174,0.5899103242320048,0.7630111577496537,1.0
Itih3,0.7874429039475224,1.0,0.6219860239090821,0.34284285365302997
Itih4,1.0,0.6858815272436037,0.9063313481766776,0.5601222262030299
Itih5,0.37096775613572025,0.9617578695403276,0.5811309219069366,1.0
Itk,0.20383150160242144,1.0,0.062118399655187714,0.016201990532818643
Itln1,0.0,1.0,0.0,0.0
Itm2a,1.0,0.2912030293671451,0.07218291217982487,0.0930930895295922
Itm2b,0.8460322274891464,1.0,0.6787335010591504,0.6047596452065553
Itm2c,0.7050897962064538,1.0,0.377568376835127,0.2674221050078164
Itpa,0.9398474001555095,1.0,0.5090868367765018,0.5346065809177514
Itpk1,0.6787636842147154,1.0,0.5930110371762296,0.7545061043938923
Itpka,0.9593089862048269,0.762077052611649,1.0,0.953159533140694
Itpkb,0.6602699119471152,1.0,0.21143136891605652,0.2582496382142759
Itpkc,0.8026487026652639,1.0,0.5599393764765642,0.4904561066287095
Itpr1,0.39769673444637194,1.0,0.26644529391858474,0.23704180370780767
Itpr2,0.6592796047039362,0.626041854527141,0.7369096821523563,1.0
Itpr3,0.1314718567939026,1.0,0.06031911049177676,0.020996637987726444
Itprip,0.13829075033832489,1.0,0.06849070644139038,0.021420972736708153
Itpripl1,0.6042268900418318,1.0,0.4351481349695932,0.3288966541958338
Itpripl2,0.5117624054343414,1.0,0.18311665986610265,0.06258238248987723
Itsn1,0.9382622055239824,1.0,0.6980910135393452,0.640638796362935
Itsn2,0.6141322007285555,1.0,0.39642710336587134,0.34702699454616465
Ivd,0.5284790263961644,0.38191002599449336,0.5190769630246245,1.0
Ivl,,,,
Ivns1abp,0.2745036969225397,1.0,0.16355832938602835,0.10371374275589501
Iws1,0.8521224879653371,1.0,0.5829612565709237,0.5435184127595172
Iyd,0.9045659142173242,0.6509957072572786,0.9254111066346512,1.0
Izumo1,0.2703521875983469,1.0,0.2436911675852497,0.15042672426450068
Izumo2,,,,
Izumo3,,,,
Izumo4,0.7752348979382596,1.0,0.536342985229393,0.47507982952534983
Jag1,0.4008635776040795,1.0,0.2195926034968064,0.20160556648930783
Jag2,0.03769524527451215,1.0,0.012233620851728003,0.016077646212093424
Jagn1,0.9894128266787661,1.0,0.679580399354008,0.7065122324622665
Jak1,0.6490637581522317,1.0,0.47741010486233576,0.4898874026710024
Jak2,0.1899134917747483,1.0,0.13940424446304853,0.10034071066483082
Jak3,0.38575160610345266,1.0,0.2336457348080312,0.06940248041356349
Jakmip1,0.2069592608511483,1.0,0.060867215549025154,0.03655690507577356
Jakmip2,0.0,1.0,0.0,0.002760807935409982
Jakmip3,0.7862903526789724,0.15721042098255353,0.3374998258797293,1.0
Jam2,0.1561565922963733,1.0,0.0907444859009962,0.0655233960197453
Jam3,0.5237950747359972,1.0,0.27322949092891635,0.25443605932738395
Jarid2,0.33616370466128237,1.0,0.2497281691599379,0.16469933069523562
Jazf1,0.28224319667943604,1.0,0.1835026752948798,0.19135492013729608
Jdp2,0.27362763293791986,1.0,0.0792478207075283,0.027093286014510835
Jkamp,0.8313117004598065,1.0,0.5331340439101675,0.5156134727974925
Jmjd1c,0.4304476035909529,1.0,0.3037300506055892,0.3504478539239078
Jmjd4,0.969132361756026,0.8402075839565235,1.0,0.8367067031558363
Jmjd6,0.948100687744675,1.0,0.36138896057599323,0.3535121997761121
Jmjd7,0.6111123207417599,1.0,0.3938175302083292,0.41730251866091017
Jmjd8,0.958490424779923,1.0,0.7589807831807857,0.7657730273068861
Jmy,0.8985200247910342,0.7862525019987295,1.0,0.8717095811662525
Josd1,0.884824911759585,1.0,0.8585904741931027,0.8433086721157774
Josd2,1.0,0.7682263953916533,0.34670029047776113,0.3758932629129481
Jph1,0.24069793202115325,1.0,0.5353590337888455,0.4273730684014654
Jph2,0.7274931593555517,1.0,0.3903278441841662,0.43369782839895
Jph3,0.43491438874516675,1.0,0.0560035602525108,0.0
Jph4,0.0,0.0,1.0,0.0
Jrk,0.5595754932419251,1.0,0.37409638927749794,0.45266316247910215
Jsrp1,0.0,1.0,0.0,0.3975563426990375
Jtb,1.0,0.8366687712301109,0.6386746458283494,0.5628221328272391
Jun,0.2682945620761291,1.0,0.12861596363512454,0.09986641217494747
Junb,0.5124964589092309,1.0,0.7186946347910328,0.17337567391548506
Jund,0.4207235201922141,1.0,0.333370175759762,0.3998691322003485
Jup,0.42412219586265054,1.0,0.5689113048918832,0.5813673178790661
Kalrn,0.818713224624136,0.6174185834046879,0.9488006004204704,1.0
Kank1,0.4734156161158142,0.4283631320674594,0.7454784654260476,1.0
Kank2,0.887200280275169,0.5118501705218234,0.6914125677168078,1.0
Kank3,0.6227747643034799,1.0,0.20945300186238508,0.13652438636767955
Kank4,0.629032282143178,0.0,0.2699998607037834,1.0
Kap,,,,
Kars,0.6586108370940839,1.0,0.5525522303805337,0.5876145652856278
Kat2a,0.5018631205701556,1.0,0.29399161030041454,0.25198482664750776
Kat2b,0.8557638855607307,1.0,0.7779699463211938,0.8569866247106709
Kat5,0.4523168435026617,1.0,0.44793384944108594,0.41112619420718305
Katna1,0.6130393808637669,1.0,0.4386027085540529,0.44327776710538436
