id,GSM2811029_H7-Tub-DN1101,GSM2810966_H5-Tub-SLE301,GSM2810941_H4-Tub-IgA1,GSM2810934_H3-Tub-MCD11,GSM2810914_H2-Tub-HT1,GSM2810894_H1-Tub-DN1
92342_at,6.055055889,6.15491953,5.818568267,5.716022979,5.49629661,5.860910453
1089_at,5.835902063,5.733031708,5.873110164,6.088911292,6.053669843,5.685821603
9407_at,5.321044771,5.746089847,4.899395881,5.527391373,5.692576264,5.163248003
27042_at,6.114579916,6.117953168,5.732102292,5.829082755,5.745932609,5.829476695
6790_at,5.121015229,5.2048563,4.686159422,5.338512298,4.91294004,4.995461647
10461_at,5.461261099,5.356650097,5.604915981,5.490761037,5.744138521,5.481919503
26155_at,5.456563262,5.782898852,5.692534325,5.794745567,5.774943373,5.659927137
63943_at,6.060116148,6.108593048,5.974507472,5.943589419,5.922655011,5.976270263
57761_at,5.824454976,5.517098901,5.619843248,5.776637511,5.755244255,5.265875814
11147_at,5.586207567,4.976123763,5.369813374,5.350233325,5.166148304,5.423139765
57799_at,5.822674243,5.789548094,5.835297898,5.887730991,5.875682369,5.872776162
2561_at,5.350993698,5.06869923,5.660697359,5.659498341,5.423535049,5.331359524
8994_at,5.738388185,5.651925205,5.55380998,6.099164795,6.020843144,5.685022764
9653_at,6.10290264,5.886943308,6.244343861,6.168979148,5.81132744,6.074307489
8614_at,5.897705725,5.785286205,5.664806393,5.884310535,5.91988169,6.13061091
79751_at,5.590470408,5.457925086,5.711935003,6.060673108,5.540449828,5.564857928
7410_at,6.01661549,5.923230806,5.792429029,5.926954643,6.085519061,5.857183445
9140_at,6.091234218,5.899823364,6.054424676,5.846443808,5.704193907,5.959841327
55313_at,6.020548158,5.972140823,6.398476074,6.056539583,5.603449687,5.968973993
55657_at,5.849043553,6.089604242,6.005972019,5.888937253,6.00769518,5.776184211
1381_at,5.084817221,5.309606318,5.341249932,5.323704146,4.88136746,4.934549013
6367_at,5.480391952,5.404889313,5.572923885,5.540833917,5.430371098,5.727854053
83461_at,5.583492608,5.779315674,5.722679188,5.975078291,5.839768126,5.510996799
551_at,5.585043311,5.303746002,5.691937386,5.498175803,5.410069207,5.302781599
54938_at,5.956119402,5.764292493,5.989084965,6.073804169,5.676855403,6.110876111
8447_at,5.538747137,5.402113751,5.403430186,5.517607782,5.363991437,5.456390515
6811_at,5.998749196,5.77848992,6.3138743,6.091917694,6.225680059,6.021053732
2045_at,5.673535202,5.002256879,5.298666882,5.246269926,5.604111232,5.50328974
123872_at,5.766670368,5.845573964,5.599228971,5.846436724,5.940941056,5.630479577
490_at,6.124651451,6.210254383,6.236213005,5.999939696,6.112500462,6.170077264
2932_at,6.001248508,6.393779835,5.615956052,5.971374077,5.765940798,5.831895399
10607_at,5.919856243,5.825562385,5.935042717,5.763985458,5.914769081,6.03704107
56928_at,5.638549288,5.7790333,5.579739223,6.002585176,5.870130534,5.694149606
10603_at,5.755244075,5.490495011,5.621291472,5.668514896,5.69967477,5.851525828
585_at,6.23232817,6.042870348,6.143676734,5.971140709,6.004803405,5.998781056
51562_at,5.843666922,6.006828907,5.919731306,5.646441117,5.745821078,5.915700607
51272_at,5.71501139,5.935411722,5.91661426,5.935019616,5.812311544,5.879518684
29889_at,5.802201788,5.920218481,6.068667727,5.593427639,5.441829068,5.80622866
9013_at,5.829232517,6.040046891,5.911656055,5.983312722,5.881316933,5.883979409
51588_at,5.862169638,6.100439569,5.83441975,5.979038293,6.003784018,5.925498385
23287_at,6.154287826,5.898967004,6.27006302,6.35576904,5.780712805,5.770462125
221692_at,4.4872636,5.714285335,5.015812055,4.74261432,5.143413673,4.982233642
6882_at,5.916995655,5.878491733,5.892094503,5.87007275,5.397197857,5.73250892
9651_at,5.436330189,5.932257699,5.554531153,5.412166801,6.017709147,5.781146486
9448_at,5.619503527,5.350594977,4.968136783,5.391093851,5.339384693,5.335706366
23302_at,5.823848625,5.928120655,5.790186526,5.838229624,5.921343139,5.858035104
23252_at,5.811719503,5.495382655,5.505810737,5.938901355,5.973629831,5.814384755
283876_at,5.316762688,5.222090762,4.928307891,5.394863251,5.354957236,5.584275879
5207_at,5.38718276,5.451203585,5.216467321,5.622664902,5.557859068,5.338108681
60490_at,5.69941596,6.238416896,5.940023467,5.820465008,5.227120585,5.630955253
9282_at,5.84027052,5.80101558,6.083128011,5.850153263,5.691718216,5.845463295
116984_at,5.390346691,5.37897438,5.400176692,5.098773561,5.254571027,5.527309242
55769_at,5.64817512,5.547780546,5.972180783,5.662560629,5.253356203,5.813784019
8776_at,6.294389681,6.110637758,6.225476551,6.024641403,6.255467113,6.027737698
23500_at,5.537741674,5.521403454,5.727489258,5.655343701,5.559183659,5.890865064
80063_at,5.52002975,5.82011494,5.800507918,5.802940505,6.105610635,5.861598323
3014_at,5.705169878,5.579647666,5.883385185,5.86901764,5.84634661,5.79974827
60560_at,5.966668316,6.235071027,5.923566331,6.049723322,5.854615671,5.923354228
9087_at,5.689594555,5.241615739,5.618018599,5.453657843,5.160377241,5.366333451
9465_at,5.964175816,6.186308484,6.227461783,6.094617194,6.126119822,6.161841574
64897_at,6.081106061,6.131365452,6.09937359,6.034178857,6.005063046,5.799504089
5591_at,5.68825845,5.667300557,5.792135332,5.787297749,5.90391424,5.895406393
1871_at,5.751765012,5.695954392,5.635999117,5.728430939,5.535936124,5.790596144
8427_at,5.666881723,5.780357445,5.76571774,5.665818915,5.768194288,5.697702493
11232_at,6.077662983,5.977858502,6.099787357,5.742298439,5.913977593,5.898187747
9125_at,6.021990758,6.072129291,5.733134473,6.056186007,6.05651711,6.028747089
55924_at,5.909847627,5.734640936,5.857987778,5.558969867,5.682366326,5.68699361
10874_at,5.152541236,3.998080454,3.851088773,4.022956545,3.958408596,4.145190192
6940_at,5.969431229,5.695066533,5.941368419,5.835088097,6.045794391,6.280596253
9447_at,4.774437683,4.868764147,4.410472451,4.769093354,4.738563761,4.579995288
9583_at,6.016351849,5.993083603,5.973152384,6.123934533,5.755256667,5.951534225
79269_at,6.051914166,6.001330588,5.958667637,5.862393143,6.058880104,6.014316157
8148_at,5.591533861,5.391940641,6.042323491,5.275863294,6.150999061,5.815882165
6534_at,5.603583908,5.519951573,5.535589892,5.684840592,5.939330354,5.517333767
6239_at,5.514213464,5.85420073,6.069149891,5.906171016,5.884433866,6.027136231
10170_at,5.166283786,5.050532463,5.230700213,5.377745222,5.400933392,5.091454064
9314_at,5.199739021,5.230783068,4.851808659,5.210707413,5.51392707,5.147310221
10050_at,5.763806559,5.53004167,5.373087022,5.760913772,5.574083073,5.62171048
3653_at,5.613591418,6.181607294,6.018387835,5.774301545,5.788722932,6.140264303
79677_at,6.18123707,5.864371083,6.244147583,5.811500947,6.237552257,6.237875461
21_at,5.830183785,5.699449397,6.005200021,5.793874013,6.0961163,5.769759934
50834_at,5.247259899,5.024117096,4.9597231,5.243180788,5.177523823,5.090331981
79929_at,5.383963681,5.383694822,5.446336773,5.527137985,5.946968188,5.51176298
6710_at,5.385628328,5.449960474,5.78222125,5.722793989,5.617131383,5.641170343
54843_at,5.539115059,5.070529506,5.119882269,5.364307941,5.392887351,5.803004447
4303_at,5.678007685,5.744796212,6.094647827,5.26817683,5.911628838,5.854372727
6624_at,5.98773173,5.540895467,5.771268017,5.613866535,5.495730159,5.643420875
64856_at,5.659001567,5.61584914,5.687029883,5.401236755,5.71894047,5.555909982
23046_at,5.296492947,5.355138419,5.332250835,5.346587446,5.596962766,5.520495218
26232_at,5.149696899,5.41053171,5.456282917,5.159339705,5.564460536,5.378702745
7481_at,5.554185792,5.609104125,5.43814071,5.643828824,5.780631047,5.568445722
51411_at,5.109165016,5.118869346,4.775096872,4.747061823,4.896454043,5.078344174
10741_at,6.018221913,5.915090726,5.797332813,5.751877351,5.910486058,5.631650116
23381_at,5.609443492,5.838611571,5.93498296,5.764897973,5.828109272,5.787931979
22879_at,5.835245667,5.672945529,5.852893931,5.868631492,5.931439605,5.690145756
5134_at,5.779127278,5.782695243,5.846941059,5.795254283,5.442521674,5.841977082
4926_at,5.839018688,5.872285959,6.261710733,5.783555993,5.9802104,6.001689647
55503_at,5.502620423,5.679857547,5.789954297,5.431901062,6.030528877,5.525898179
63910_at,5.547884404,5.600037103,5.350475066,5.740821071,5.745208971,5.783723586
7423_at,5.692493536,5.624512983,5.765900108,6.036602414,5.533601908,5.962131489
7073_at,6.01824185,6.092637816,5.974991225,6.077291922,6.060770995,6.207817413
23762_at,5.44265788,5.624385691,5.646104617,5.630787655,5.640572624,5.558833814
79742_at,5.544077201,5.283822133,5.250354383,5.521592331,5.403349443,5.377394296
1181_at,5.566944546,5.903915131,5.890765798,6.090481743,6.055221647,5.943448095
55295_at,5.834195364,6.18345447,5.57823462,5.855385187,5.785041295,5.980185754
80169_at,5.994731446,5.888357742,5.981730967,6.026551152,6.25338705,5.895034703
10868_at,5.536654289,5.835044635,5.823917267,5.8292213,5.869942496,5.872866303
5929_at,5.549244651,5.580994013,5.795072802,5.628016153,5.393190498,5.37969766
7678_at,5.594218408,5.615672998,5.342083169,5.840521555,5.430903434,5.498322603
10564_at,5.916299515,5.980133373,6.167903376,6.230398234,5.99081358,6.008645387
27158_at,5.656988727,5.458230742,5.573206174,5.739346835,5.721824831,5.717333476
7133_at,4.898108393,4.867858757,4.990659105,4.876745973,4.902298758,4.754831248
5296_at,5.759041404,5.61566912,5.909963313,5.674918917,5.881123837,5.764020906
54811_at,5.782289694,5.942735243,6.017378426,5.574257991,5.975295226,5.710442217
23236_at,5.655208345,6.204855014,5.757624579,5.874120383,6.250104586,5.703335929
23174_at,6.022288403,6.187285811,6.127855408,5.785868843,5.892091664,6.240909699
23093_at,5.989344796,5.80127418,5.448320233,5.615698608,5.928758773,5.693886879
1759_at,5.43885188,5.298655903,6.167952933,5.221833345,5.478989784,5.666598606
1477_at,6.187543867,6.235698726,6.172998783,6.156314418,5.792831407,5.883632904
55254_at,5.741291275,5.779654569,6.076707542,5.721125895,5.91873258,5.822453618
79836_at,5.385558603,5.45075086,5.277633289,5.490663127,5.63391706,6.11879407
23765_at,5.683635213,5.897323853,5.696176912,5.71619927,5.669467335,5.834609581
323_at,5.803294537,5.765124752,5.708865853,5.962973056,5.827489202,5.808059883
4155_at,5.952750128,5.947799925,5.575225145,5.861363343,5.952445314,6.016339523
9641_at,5.664642047,5.503433015,5.561551601,5.620544869,5.782510664,5.641292868
10001_at,6.090199479,5.72170589,5.761433894,5.576547118,5.836107887,5.717878538
9833_at,4.878149433,4.682807424,4.694413087,5.072017269,4.353112021,4.75099654
29949_at,5.082940906,5.337834369,5.058527344,5.698396141,5.457353807,5.413167939
55068_at,5.213646179,4.933351006,4.859476462,5.15164585,6.15206236,4.939077397
9816_at,5.919619228,5.722846801,5.801772211,5.883283077,5.729706674,5.677258018
8220_at,5.952191296,5.980704552,5.999227054,6.076995711,5.964501742,6.028542381
598_at,5.69277164,5.386024565,5.636461493,5.667726526,5.616379,5.534031838
80178_at,5.301478895,5.362645802,5.216377453,5.278120668,5.559493276,5.31125258
636_at,5.928716085,5.277296988,5.317137866,5.492241993,5.546477217,5.673172657
11330_at,5.448601998,5.264743533,5.268503116,5.463982899,5.670623159,5.480304515
5754_at,5.561281314,5.647599374,5.452665954,5.752082044,6.005900386,5.837000963
5697_at,6.002451835,5.838025862,5.646747725,5.809935248,5.672386129,5.860117234
55190_at,5.242620422,5.527640817,5.102704584,5.329543524,5.503546031,5.329876903
1104_at,5.838228364,5.576508542,5.477454966,5.794030317,6.041492561,5.669618848
10746_at,6.083936246,5.835961117,5.820250197,5.916511113,6.280717315,6.251271992
4209_at,5.522884153,5.481802023,5.790182001,5.4076953,5.677966601,5.654046176
27079_at,5.66716395,5.852674235,5.640781441,5.782618034,5.846723155,5.680907922
58509_at,5.84758968,5.854669399,5.796294774,5.835441336,5.771044131,5.617510065
1902_at,5.563861531,5.213785715,5.265413713,5.108065208,5.387146198,5.282385204
339290_at,5.409034111,5.337142487,5.767751959,5.558944205,5.442683919,5.371877756
4356_at,5.659971597,5.317718614,5.681081085,5.663158092,5.810864975,5.460419512
23403_at,5.489432529,5.781439784,5.686207895,5.733396239,5.753155316,5.915485018
54819_at,5.917889279,5.915098289,5.643498751,5.70421409,5.59574702,5.882233177
10147_at,6.023467412,6.011039204,6.073523393,6.05679363,6.057684265,6.059710998
43847_at,5.887591242,5.441171801,5.488419175,5.457036124,5.546944015,5.662921606
6837_at,5.807785193,5.788369829,5.898468475,5.56002185,6.082232271,5.742873215
1374_at,5.663382778,5.422283334,5.735687319,5.676913785,5.623612116,5.627135977
51513_at,5.608430549,5.376251252,5.863684793,5.567558742,5.384485273,5.516029883
56101_at,5.860388952,5.662592553,5.727704721,5.401906015,5.749878079,5.606919019
84656_at,5.950051251,5.748510756,6.233036787,5.949038144,5.966136352,5.909133645
4852_at,5.453057238,5.09113555,5.257143383,5.342539727,5.617603108,5.291353709
4916_at,5.560732475,5.476950019,5.305308561,5.624246417,5.779885425,5.551416598
2553_at,5.867827055,5.944283959,5.880027483,5.853377624,6.115182604,5.935740381
6835_at,5.699688053,5.891336116,6.344897785,5.684507705,5.967494547,5.882115
9786_at,5.914126849,5.863483905,5.775404888,5.918236418,6.041206621,5.934127015
2980_at,5.384585795,5.393169189,5.626740281,5.441606196,5.816425578,5.627062606
171220_at,5.692029385,5.439154029,5.60912163,5.525588586,5.78244565,5.431278442
2241_at,5.800014986,5.843558254,5.265098335,5.884507198,5.977088624,5.912391369
10645_at,5.965203444,5.987405825,6.008443065,6.14201704,6.098706347,5.98129028
23029_at,6.163002239,6.048880941,6.050970783,6.103792467,5.824707253,6.021184497
5607_at,5.820199634,5.917721852,5.913327227,5.824740557,5.885111272,6.014775163
4324_at,5.369438693,5.484002597,5.547219907,5.763775028,5.924861871,5.273035903
23594_at,4.315085127,4.326523788,4.145833466,4.437015538,4.066550932,3.803242908
100293516_at,5.778547964,5.419693471,5.860958447,5.525365942,5.235511818,5.933087823
3237_at,5.262704156,5.35370172,5.554983138,5.526101991,5.627028554,5.594750608
10210_at,5.748829107,5.891700603,5.916782978,5.745592915,5.736603678,6.2371869
7039_at,5.923220209,5.74863704,6.006199645,5.893325577,6.064495247,5.815896046
27333_at,5.908289992,6.058015888,5.790858958,5.591595144,6.071800378,6.115056749
2801_at,5.855402142,5.908451329,6.066629131,5.770353753,6.031164524,6.005768254
79846_at,5.779203437,6.054898833,6.04474625,5.725962349,5.490155714,6.096931743
51559_at,5.710593179,5.452115311,5.414606624,5.445077201,5.555139759,5.649915455
79981_at,5.687657228,5.713326799,5.512027572,5.82359246,5.71943261,5.618691788
9945_at,4.894912892,5.251069246,5.503945005,5.313424966,5.511420682,5.000886612
9638_at,5.774737443,5.557738457,5.610505534,5.716488741,5.794476543,5.608181349
23404_at,5.926011069,6.25229549,6.154786499,6.015593804,6.009143321,5.939381642
7564_at,5.814733705,6.145302937,5.763252069,5.833531663,5.653715092,6.029366306
51052_at,5.385146455,4.974040874,5.004785711,5.255901666,5.423437927,5.244400524
64285_at,5.735996946,5.458589315,5.287162386,5.732008998,5.862253459,5.609716882
10218_at,4.444648811,4.182541416,4.531031712,4.432655516,4.440458726,4.306460943
55361_at,6.169921641,5.99927265,5.849755256,5.988395653,6.070174717,5.760446126
6494_at,5.454404257,5.946632971,5.457580607,5.465969191,5.986403486,5.581175085
597_at,3.576107613,3.765165739,3.617855308,3.87472002,3.766492195,3.893020527
8503_at,5.957651825,5.391589731,5.854855774,5.899049361,5.803607529,5.668115838
9001_at,5.940591339,5.737321078,5.930528253,5.866250687,5.978432419,5.822224227
1844_at,4.808593021,4.931634177,4.974302682,4.927933823,5.227756377,5.058298579
51093_at,5.885049062,5.905591912,5.964177813,5.890674979,6.014171717,5.948559862
11135_at,5.665717849,5.383320191,5.450644425,5.582133245,5.663704707,5.624680323
7424_at,5.482987293,5.474845888,5.183484198,5.447040045,5.696662861,5.389440959
472_at,5.546587049,5.562080579,5.847739059,5.610548889,5.787718545,5.502417467
65083_at,5.614696793,5.585857461,5.84478202,5.46306591,5.378043209,5.600068117
23293_at,5.631213273,5.629409703,5.655860887,5.89012278,5.542618259,5.912461758
7371_at,5.793424128,5.447542402,5.648866491,5.455175554,5.495443813,5.661709319
79753_at,5.987441203,5.614898993,5.638847178,5.843219418,6.159816312,5.683993708
3140_at,5.7529774,5.6675908,5.917778577,5.796751453,5.999448576,5.708368768
55219_at,5.76636311,5.653483896,5.71523401,5.803498031,5.51456168,6.026340907
100288413_at,5.399217287,5.6926508,5.241413834,5.231190081,5.531860556,5.286082931
79915_at,5.377463831,5.426416241,5.271269437,5.432710616,5.384779609,5.373943538
54908_at,5.665712244,5.643441581,5.504667629,5.605500556,5.565532546,5.544769344
335_at,5.231891316,5.107622085,5.629373454,5.185507934,4.871930607,5.207579676
79864_at,5.500594351,6.324274143,5.760745622,5.868297305,5.674336511,6.04810371
57089_at,5.899130103,5.195109045,5.435675737,5.710650321,5.986163453,5.309242735
55198_at,5.791297918,5.500196483,6.252891607,5.639567876,5.783638009,5.937353672
51460_at,5.824781553,5.576641831,6.220691022,5.546999397,6.107983778,5.596797147
25945_at,5.905885421,5.961017399,5.853693853,5.770314855,5.374713047,5.599136215
55231_at,5.426049731,5.169432553,5.434333379,5.423314078,5.245966372,5.361078193
3661_at,5.594237611,5.628536005,5.688761956,5.884904841,6.030338908,5.761923003
5255_at,5.927653201,5.323674033,5.603113457,5.665851338,5.584107608,5.528266669
9618_at,5.658345448,5.747648998,5.519725181,5.916398143,6.128552707,5.678169084
983_at,4.809090639,4.708951903,4.519845381,5.514810866,4.768727087,4.698999548
10201_at,5.881534077,5.790709094,5.234316912,5.79644151,5.854618998,5.657947906
9586_at,5.52568245,4.757636599,4.496743266,4.886245384,4.80764811,4.796144187
3588_at,5.406399544,5.850831282,5.079395299,5.790534293,5.593861056,5.31967047
6655_at,6.119931715,5.891440213,6.068125102,5.964229885,6.097769634,5.989419044
79149_at,5.86469919,5.768966825,5.371072604,5.672855602,5.421978781,5.376197045
2355_at,5.532837848,5.208760792,5.298039935,5.483208274,5.532012439,5.394323953
2703_at,5.644108774,5.53050273,5.383183267,5.383530235,5.589577218,5.392189261
8672_at,5.709366432,5.356521644,5.640464109,5.577180167,5.786111461,5.592862182
2969_at,6.169436914,5.696389198,5.418906267,5.765985145,5.664865964,5.574593634
10000_at,6.099123701,6.224033873,5.969876307,5.941246361,6.181348153,5.88636716
55966_at,5.558106733,5.425295668,5.174813179,5.149200913,5.53455351,5.328024113
65989_at,5.407320559,5.394839305,5.283674363,5.485530557,5.469275202,5.047066621
79175_at,5.711964325,5.255596336,5.353913397,5.503595225,5.802627023,5.462114714
6786_at,5.52752993,5.14349433,5.710035418,5.566994485,5.410466567,5.480284858
4299_at,5.215376024,5.348729644,5.390732849,5.322376191,5.347259221,5.249545808
24147_at,6.181862222,5.316092765,5.29758446,5.663742134,5.494740087,5.481641995
60681_at,5.314038753,5.149850754,5.487211437,5.362831372,5.450722462,5.243785046
23309_at,5.626046956,5.714338633,5.902542347,5.84167094,5.936851766,5.865366852
54442_at,5.585039189,5.383838811,5.883895542,5.366930929,5.548326703,5.438622067
3797_at,5.586842844,5.53885725,5.362428362,5.606420124,5.591019506,5.556058596
64840_at,5.682174893,5.833762141,6.003406935,5.834973953,5.923060684,5.798467895
57597_at,5.717795028,5.71409786,5.996436736,5.576058475,5.868692994,5.673782753
663_at,5.538562832,5.331034217,5.50824395,5.299788748,5.706719926,5.244668235
27128_at,5.466421569,5.366398777,5.51631309,5.586618173,5.608276301,5.413751312
10382_at,5.631145676,5.180168251,5.240363169,5.444856813,5.454932424,5.688383744
79944_at,5.849012166,5.973660266,5.506659368,5.484724377,5.339616395,5.746430966
6473_at,5.254173895,5.196525216,5.341430263,5.555839906,5.330590227,5.372302909
374655_at,6.004411344,5.828016208,5.850935004,6.022575397,6.083831328,6.001640309
7748_at,6.030398277,5.926460718,5.061292136,5.712922299,5.901130301,5.900249558
131566_at,5.722723938,5.636870698,5.320949618,5.552248807,5.313363647,5.622933022
55193_at,6.076500131,6.076218592,6.045915988,5.934983664,6.170702238,5.703679898
79071_at,5.48160419,5.444513876,5.195641106,5.173070635,5.433798719,5.200235304
10472_at,6.185848396,6.310097775,6.05955702,6.002417987,6.061127088,5.919896349
79605_at,5.14312441,5.545722573,5.067305214,5.448835086,5.579497354,5.198323359
59335_at,5.461507385,5.120139283,5.921123911,5.679175116,5.409659352,5.559584377
55143_at,5.447800092,5.470072187,5.47935222,5.533688852,5.592151543,5.353275368
8082_at,5.261372845,5.098786132,5.297334788,5.07404183,5.006172233,4.928453396
7472_at,5.219219334,5.392294388,5.127074108,5.533688176,5.590844001,5.363085231
945_at,5.507646125,5.506420195,5.49931474,5.592932333,5.620594081,5.509008116
27087_at,5.383493301,5.40476006,4.894998864,5.53275227,5.643379739,5.238062619
55070_at,5.91635245,6.257830729,5.518687835,5.838465542,6.077977108,5.898165682
9546_at,5.700731152,5.729596423,5.914285259,5.751207056,5.739908568,5.809361255
4174_at,5.281180964,5.206862873,5.100246658,5.413743257,5.265887982,4.903575996
2137_at,5.559429586,5.711834112,5.617378179,5.645658398,5.668583325,5.655829481
140460_at,5.727745444,5.652487763,5.899392677,5.664166876,5.58726282,5.529859312
25819_at,5.306062264,5.264085398,5.132216733,5.598167584,5.410752426,5.344372133
8445_at,5.384334845,5.269731152,4.903855772,5.211497621,5.059797664,5.080290077
917_at,4.394644125,5.101914138,4.205037933,4.478508287,4.668796589,4.689653314
100505761_at,5.569872504,6.304793358,6.011916624,5.619569574,5.67864092,5.735525834
64096_at,5.565679086,5.247302761,5.317264714,5.586559429,5.328484525,5.54599628
81545_at,6.115216728,5.974271032,5.972222603,5.851266342,5.81271217,5.964025158
10023_at,5.088962923,5.291256353,5.043144062,5.167094795,5.420793974,5.096569559
3626_at,5.113215217,5.07562514,5.114857894,5.421538633,5.368189969,5.213870355
7498_at,5.111408312,5.093477133,5.041429691,5.384874217,5.634163274,5.301932346
1084_at,5.25571326,5.230866076,5.112669671,5.356631442,5.27318096,5.224585871
4355_at,5.543647506,5.402716135,5.600608402,5.47075746,5.417613279,5.358017421
57513_at,5.526534373,5.744822859,5.809545653,5.766951812,5.803093461,5.609939366
9910_at,5.910085029,5.719830049,6.013779937,5.583052783,5.676591239,5.72869497
646282_at,5.495550808,5.431796152,5.217877245,5.474986237,5.513174173,5.43731793
10930_at,4.998203866,5.082460062,5.225149447,5.255393147,5.356857416,4.935638345
678_at,5.291809389,5.495925955,5.52248284,5.446453688,5.582049337,5.367435099
10300_at,5.879106064,5.773019613,5.87078743,5.78090211,5.799170025,5.763899827
5362_at,5.564624746,5.557857525,5.665820207,5.657159259,5.735076489,5.69851779
27445_at,5.160618352,5.381265853,5.070807338,5.110350373,5.313098165,5.275475747
54925_at,5.907833704,5.871193348,5.751970716,5.88282901,5.841946855,5.986068942
10691_at,5.364873423,5.43965057,5.239319696,5.460279946,5.308031098,5.303873879
50509_at,5.497855203,5.384039704,5.301387972,5.463582506,5.688858014,5.356837079
649_at,5.645778469,5.481299203,5.267329299,5.642009842,5.674153917,5.422987083
90333_at,5.713989941,6.201572464,5.55158222,5.511910059,5.342665372,5.662931271
100506571_at,5.422953693,5.64055094,5.892484633,5.559668518,5.68892759,5.71913762
6839_at,5.601962252,5.478904085,5.480718087,5.661283654,5.654899922,5.503747854
7301_at,5.489876312,5.548605766,5.220990501,5.611001972,5.524625061,5.689176714
408_at,5.725049406,5.700432223,5.630861454,5.867758239,5.946414287,5.77131022
55723_at,5.609703717,5.715929541,4.957445839,5.848150104,5.69212106,5.757149763
3663_at,5.744271849,5.47028198,5.462063729,5.773322184,5.729640301,5.953169044
4090_at,5.981906081,6.233247209,5.95592328,5.891643029,5.953185058,5.941414553
92346_at,5.133819076,5.125097326,4.80205266,5.170300535,5.220507624,5.362245982
51332_at,5.255545275,5.202332161,5.453113118,5.438347942,5.65908117,5.287951633
256364_at,5.770684977,5.688320517,5.784604332,5.824395536,5.867725765,5.6532843
26747_at,5.943913465,5.982493602,5.758939128,5.861358743,5.753425492,5.673213039
11237_at,5.284378112,5.212344049,4.760197996,5.236333856,5.58275372,5.102842591
10281_at,5.376630936,5.196973872,5.298033367,5.471421825,5.289475381,5.49974245
10501_at,5.421941467,5.28433833,5.533234988,5.53203593,5.725045792,5.490236945
6010_at,5.276890561,5.363981096,5.519699953,5.294857301,5.438683307,5.171099188
200424_at,5.804398569,5.60909545,5.784262704,5.844012046,5.798924022,5.809733247
58495_at,5.565709776,5.47602896,5.996891136,5.639551158,5.653469168,5.273969839
64149_at,5.734673516,6.289385413,6.082126989,5.57290241,5.227398839,5.435079486
4300_at,5.861626078,5.947887532,5.238086192,5.723972571,6.124033368,5.687034096
1548_at,5.6007268,5.363168811,5.452271232,5.687781695,5.748797323,5.538271241
9623_at,5.175785557,5.276232452,4.957386535,5.224069367,5.149065494,5.21651278
9956_at,5.041122914,4.748503666,4.915974318,5.003005028,5.02122916,4.852466858
9126_at,5.430289172,6.285308926,5.469197578,5.484954582,5.423565145,5.220893824
81602_at,5.902441917,5.589734876,5.734963152,5.745802189,5.436975924,5.405884332
54820_at,5.778210001,5.76060222,5.398759943,5.55377447,5.582022595,5.809838706
4521_at,5.237095279,5.077664901,5.182842658,5.39401762,4.952007287,5.207574529
5444_at,4.08144079,5.722837054,4.618208271,4.393963208,4.419543267,4.12721125
2200_at,5.126464811,4.735664921,4.727587041,4.871939339,4.891406118,5.168466546
29944_at,5.479775351,5.448129023,5.434575095,5.366174287,5.685613904,5.439702077
23527_at,5.658546821,5.924773055,5.742639106,5.366227801,5.16534507,5.779403289
6850_at,5.156076692,5.754004245,5.048873902,5.256621974,5.513792593,5.107229419
93_at,5.542251069,5.737278511,5.343344921,5.815283679,5.590879859,5.6057845
50628_at,5.932752508,5.832698772,5.638204479,5.960713856,5.874487636,6.056234965
5451_at,5.6048452,5.315502336,5.433004591,5.67112976,5.878806678,5.578800933
57596_at,5.288689909,5.016020363,5.35635499,5.079989877,5.355521595,5.211255188
80021_at,5.582669699,5.641359591,5.773792952,5.664418876,5.567300043,5.525903918
5407_at,5.259390137,5.073606237,5.133934888,5.512952752,5.146951744,5.415495509
83463_at,5.650784034,5.663489957,5.618112502,5.867841288,5.893576792,5.922574632
23729_at,5.54710172,5.735088747,6.112772818,5.759357591,5.699965725,5.558007792
10319_at,5.561283907,5.15699077,5.512730767,5.557165307,5.507319509,5.429806002
23041_at,5.744078132,5.751641488,5.844578227,5.80045799,5.842870403,5.922214487
1946_at,5.570788886,5.828373545,5.675061163,5.798461771,6.020836862,5.549991193
29882_at,5.413774055,5.569413395,5.686839035,5.695981779,5.650720953,5.769636664
11314_at,4.625761137,4.469514942,4.330770628,4.819637011,4.707982221,4.547744341
8392_at,5.418042901,5.253662492,5.443179462,5.196774169,5.457245177,4.939017387
79596_at,5.574356027,5.455254932,4.89922166,5.487697454,5.251277752,5.2295076
57102_at,5.92980097,5.703543629,5.467534485,5.480279035,5.67714943,5.698517829
2549_at,5.99700565,5.697743791,5.806003418,5.714211174,5.893237938,5.889742874
54868_at,5.81855377,5.762788233,5.729098938,5.882106015,6.099882426,5.766444516
55778_at,5.525033981,5.502224289,5.306590822,5.631163784,5.800336118,5.385644321
23430_at,5.660883064,5.536865583,5.839282307,5.48955438,5.697769107,5.794180882
22893_at,5.597085882,5.707097096,5.986008035,5.836876103,5.980266689,5.870173651
79057_at,5.162854752,4.996099965,5.126172938,5.233781453,5.390904939,5.204119623
2072_at,5.684093951,5.381438887,5.504872011,5.616289867,5.52325303,5.359429562
79748_at,5.600268037,5.645171797,5.26300598,5.688597053,5.561351662,5.647733203
2817_at,5.639345116,5.702184946,5.685715604,5.86795263,6.076533524,5.645673099
