symbol,WT1,p531,p53CAS1,p53RAS1,WT2,p532,p53CAS2,p53RAS2
Lrrc16a,0.62226,0.39744,0.3721,1.0,0.85692,0.55591,0.36126,0.79858
Eif3l,0.62229,0.6531,0.98336,0.55223,0.69284,0.70904,1.0,0.52697
Tmem14c,0.62234,1.0,0.75605,0.50616,0.58771,0.84295,0.82435,0.50556
Chmp4c,0.62247,0.69485,0.87622,0.73455,0.91277,0.66423,1.0,0.58192
Psme3,0.62249,0.55702,1.0,0.59788,0.71519,0.85752,0.9971,0.51772
Anapc2,0.62264,0.47131,1.0,0.63499,0.6363,0.61657,0.79195,0.52274
Krba1,0.62267,0.70292,1.0,0.92343,0.62683,0.89427,0.68942,0.65246
Grid1,0.62268,0.10015,0.01612,0.10053,1.0,0.068,0.01743,0.13364
Egln2,0.6227,0.85008,0.87344,0.55681,0.74581,1.0,0.73891,0.49285
Trim17,0.62273,1.0,0.31755,0.24649,0.32696,0.35155,0.54003,0.26328
Ipo8,0.62277,0.47541,0.99818,0.56008,0.9626,0.71534,1.0,0.53686
Lamp1,0.62284,0.61192,0.93164,0.63229,0.74631,0.70845,1.0,0.66369
Vgll4,0.62304,0.16488,1.0,0.41668,0.75265,0.66836,0.90094,0.28843
Cenpb,0.62315,0.69715,0.91313,0.81954,0.5789,0.75428,1.0,0.76742
Fam167b,0.62318,0.96039,0.91811,0.5857,0.51295,1.0,0.93256,0.39341
Agpat6,0.62322,0.82192,0.37414,0.53995,0.9246,1.0,0.34682,0.54598
Aqp1,0.62323,0.54815,0.90257,0.36704,0.45537,0.82032,1.0,0.34891
Rer1,0.6233,0.86905,0.94098,0.70405,0.65846,0.8973,1.0,0.71673
Commd1,0.62342,1.0,0.66091,0.5644,0.60741,0.80063,0.80448,0.5772
Arhgef12,0.62345,0.70362,0.81232,0.88427,1.0,0.97276,0.70909,0.83473
Ttc19,0.62356,0.90552,0.9506,0.76295,0.66807,1.0,0.91414,0.71074
Plekhf1,0.62361,0.55397,1.0,0.774,0.63871,0.61669,0.97123,0.74736
Cldn25,0.62366,0.60924,0.86945,0.57748,0.84407,1.0,0.7915,0.60165
Mboat7,0.62399,0.53046,1.0,0.81472,0.83433,0.67686,0.97802,0.73226
H2-Q8,0.62433,0.44125,0.96109,0.47897,0.565,1.0,0.74226,0.2847
Pcdhga4,0.62437,0.587,0.87074,0.81595,0.53913,0.88655,1.0,0.56123
Pcdhga2,0.62467,0.57746,0.85904,0.80425,0.53487,0.86856,1.0,0.5556
Mgat4b,0.62483,0.88811,0.92739,0.94775,0.65254,1.0,0.84578,0.82209
Pcdhga1,0.625,0.58027,0.87122,0.80233,0.53322,0.87494,1.0,0.55311
Rab3gap1,0.625,0.62738,1.0,0.57721,0.88518,0.88822,0.90387,0.59025
Ankrd9,0.6252,0.82169,0.89353,0.48833,0.4394,1.0,0.87676,0.49652
Sos1,0.62548,0.6818,0.80682,0.77704,0.96532,1.0,0.64612,0.7264
Ugt1a5,0.62549,1.0,0.59869,0.69233,0.59069,0.67939,0.62251,0.7237
C78339,0.62566,0.16044,0.25504,0.31005,1.0,0.40658,0.24293,0.34777
Bcam,0.62575,0.63273,0.96227,0.71282,0.47786,1.0,0.86052,0.49157
Slc4a4,0.62581,0.62174,0.92354,0.89267,1.0,0.71736,0.81698,0.86519
Mfn1,0.62591,0.79279,0.75722,0.73497,0.87931,1.0,0.69668,0.67401
Ap3b1,0.62593,0.40698,1.0,0.64532,0.62858,0.55141,0.98383,0.60698
Ccni,0.62607,0.72429,0.95806,0.95857,0.8076,0.94464,0.99197,1.0
Pdcd6ip,0.62636,0.65868,1.0,0.60366,0.73042,0.86238,0.92772,0.53733
Zgpat,0.62638,0.51967,1.0,0.54115,0.56604,0.97408,0.79547,0.44421
Zfp687,0.62651,0.3616,1.0,0.66658,0.65491,0.5379,0.86658,0.57396
Gosr1,0.62669,0.60463,1.0,0.64828,0.81258,0.84069,0.89844,0.63227
Tradd,0.62683,0.77867,1.0,0.57548,0.62524,0.86296,0.90229,0.49235
Krt8,0.62686,0.48642,0.87703,0.59509,0.53575,0.43946,1.0,0.57526
Gtf2h4,0.62687,0.70041,0.98103,0.60876,0.74713,0.80095,1.0,0.57001
Dennd5b,0.62695,0.76888,0.68408,1.0,0.86014,0.97656,0.63425,0.97573
Ndufv3,0.62698,1.0,0.69069,0.61518,0.55855,0.62058,0.81011,0.59233
Sds,0.6271,0.73506,0.60691,0.74141,1.0,0.65218,0.6277,0.80256
Wnt9b,0.62716,0.37882,0.17197,0.37968,0.21525,1.0,0.08726,0.38904
Rbfa,0.62717,0.76013,0.96992,0.57337,0.66497,0.78706,1.0,0.51798
Rprd1a,0.62718,0.75214,0.75546,0.8222,0.7516,1.0,0.591,0.74758
Dnajc1,0.62732,0.54514,1.0,0.59383,0.6861,0.78145,0.93613,0.48499
Pcdhga12,0.62734,0.57722,0.86229,0.80856,0.54858,0.87795,1.0,0.55695
Fat4,0.62736,0.85804,0.76045,0.75788,1.0,0.93512,0.38456,0.6168
Rabac1,0.62749,1.0,0.83943,0.6624,0.71803,0.89353,0.91982,0.66128
Atxn7l3b,0.6275,0.54861,1.0,0.764,0.893,0.83408,0.99195,0.77777
Ltbr,0.62758,0.76256,0.96661,0.86846,0.56043,0.74585,1.0,0.78674
Nhlrc3,0.62759,0.2558,0.91377,0.54574,1.0,0.55039,0.89973,0.48714
Rtn4rl1,0.628,0.59541,0.75042,1.0,0.69733,0.56709,0.85068,0.9474
Farp2,0.62808,0.64356,0.52096,0.55305,1.0,0.87614,0.39736,0.53472
Acvr2a,0.62812,0.78962,0.82765,0.67909,0.89682,1.0,0.7504,0.79651
Chmp3,0.62828,0.69181,0.934,0.66932,0.82062,1.0,0.8631,0.61437
Pcdhga9,0.62831,0.58606,0.8582,0.81073,0.54254,0.88295,1.0,0.56244
Pcdhgb7,0.62832,0.59066,0.85519,0.81535,0.54512,0.87682,1.0,0.56244
Edem3,0.6286,0.58848,0.97445,0.74207,1.0,0.90335,0.9946,0.74818
Pcdhgb4,0.62864,0.57958,0.86449,0.80819,0.54342,0.87405,1.0,0.55912
Spop,0.62884,0.77943,0.95198,0.61314,0.84697,1.0,0.95722,0.58433
BC089597,0.62892,1.0,0.49012,0.67873,0.91297,0.93592,0.49698,0.76
Ap1b1,0.62897,0.51528,1.0,0.57535,0.62861,0.6063,0.9837,0.49066
Fam57b,0.62899,0.25868,0.25697,1.0,0.34046,0.49282,0.0,0.24534
Acot11,0.62924,0.7647,1.0,0.56825,0.18883,0.9402,0.74665,0.49507
Plxna4,0.62935,0.84351,0.4981,0.86742,0.67062,1.0,0.74535,0.59138
Morc4,0.62968,0.8392,0.80975,0.5948,0.82247,1.0,0.83047,0.65924
Arfgef2,0.62979,0.56932,1.0,0.66039,0.91626,0.81024,0.90261,0.58207
Ehd1,0.6299,0.92864,0.82646,0.68615,0.5889,1.0,0.92969,0.57303
Ifitm3,0.62992,0.69333,0.84653,0.85105,0.45431,0.73664,1.0,0.82453
Fyco1,0.62999,0.43226,1.0,0.6579,0.78323,0.70804,0.72763,0.60041
Tubgcp4,0.63005,0.29409,0.87351,0.64581,1.0,0.81204,0.67509,0.54965
Pcdhgb8,0.63031,0.58947,0.85792,0.8191,0.54426,0.88883,1.0,0.56345
Pcdhga6,0.63032,0.58329,0.86095,0.81447,0.54686,0.88883,1.0,0.56423
Pcdhga11,0.63033,0.58945,0.86095,0.81332,0.54816,0.87961,1.0,0.56267
Adcy5,0.63039,0.62916,1.0,0.55006,0.62876,0.82366,0.53264,0.28539
Fads6,0.63052,0.13685,0.15319,0.25075,1.0,0.35833,0.16547,0.21777
Pcdhgc5,0.6306,0.5845,0.85519,0.8119,0.53995,0.87988,1.0,0.55932
Pcdhga8,0.6306,0.58758,0.85519,0.8119,0.53995,0.87681,1.0,0.55932
Tsta3,0.63076,0.95844,1.0,0.55352,0.73919,0.82867,0.86414,0.4598
Nckap1,0.63078,0.18008,0.30433,0.4363,1.0,0.56315,0.28112,0.48077
Aff4,0.63079,0.48919,0.99458,0.62392,1.0,0.72816,0.84536,0.58137
Pcdhgc4,0.63091,0.58266,0.85848,0.80818,0.53826,0.8771,1.0,0.55911
Pcdhgb6,0.63096,0.5873,0.86149,0.81566,0.5486,0.88628,1.0,0.56067
Fert2,0.63107,0.64581,0.62815,0.81463,0.76208,1.0,0.66238,0.57281
Ece2,0.63115,0.77578,0.82437,0.42329,0.55926,0.82193,1.0,0.45312
Wbscr27,0.63157,0.5149,0.43188,1.0,0.6215,0.59566,0.43045,0.86445
Gja5,0.63158,0.72978,0.64318,0.42334,0.49128,0.70241,0.46522,1.0
Rdx,0.63161,0.66721,0.56004,0.58088,1.0,0.86961,0.59131,0.63657
Cbr1,0.6317,0.76661,0.97867,0.6512,0.90032,0.76563,1.0,0.58527
Uggt1,0.63181,0.68494,1.0,0.58931,0.76174,0.77227,0.94184,0.55283
Zcchc6,0.63212,0.73667,1.0,0.72407,0.76867,0.92223,0.8528,0.60708
Rgl3,0.63212,0.82638,0.50086,0.63089,0.56538,1.0,0.2911,0.53263
2810006K23Rik,0.63234,0.53011,0.9915,0.69481,0.70592,0.80276,1.0,0.61729
AI314180,0.6324,0.77089,1.0,0.81601,0.93662,0.93824,0.9433,0.74161
Apoc4,0.63246,1.0,0.41068,0.44426,0.49196,0.61533,0.44782,0.48197
Golga3,0.63257,0.6906,0.85065,0.64571,0.91379,1.0,0.74832,0.55895
Pcdhga3,0.63261,0.58947,0.85792,0.81275,0.54167,0.88575,1.0,0.5611
Pcdhga10,0.63262,0.58637,0.85792,0.81679,0.54427,0.88575,1.0,0.56267
Hspa4,0.63273,0.60131,0.95613,0.62135,0.75542,0.73056,1.0,0.57527
Pcdhgb1,0.6329,0.5876,0.8582,0.8119,0.53996,0.88295,1.0,0.56088
Sec62,0.63291,1.0,0.86543,0.66424,0.78211,0.83297,0.89408,0.67215
Psd3,0.63304,0.59817,0.41921,0.65837,1.0,0.83404,0.35122,0.58955
Foxn3,0.6331,0.41679,0.45455,0.59094,1.0,0.56882,0.31049,0.36437
R3hcc1,0.6331,0.62419,1.0,0.56461,0.7761,0.7292,0.87972,0.62393
9130011E15Rik,0.63312,0.44388,0.84084,0.47748,0.89709,0.68325,1.0,0.4693
Apol9b,0.63327,1.0,0.56019,0.71104,0.40392,0.94585,0.59391,0.7342
Bace2,0.63331,0.94183,0.9404,0.50631,0.53571,1.0,0.94738,0.36737
Bag1,0.63331,0.88757,0.89307,0.60609,0.74291,0.76772,1.0,0.56021
Vezt,0.63335,0.88967,0.8132,0.93159,0.88199,1.0,0.69011,0.86548
Yars,0.63352,0.71173,1.0,0.58991,0.68972,0.86086,0.89225,0.50755
Chuk,0.63354,0.94236,0.88239,0.82904,0.8868,1.0,0.76108,0.86374
Bag4,0.63362,0.70181,0.78621,0.71015,1.0,0.8184,0.85313,0.7668
Stim1,0.63367,0.31405,1.0,0.66745,0.97524,0.76589,0.91283,0.55216
Whamm,0.63437,0.85571,0.79053,0.78887,0.85697,1.0,0.55227,0.59606
Adcy9,0.63438,0.34546,0.31878,0.51091,1.0,0.49163,0.3152,0.42667
Ccno,0.63439,0.5527,0.39395,1.0,0.92882,0.519,0.5758,0.73635
Zyg11b,0.63464,0.59401,1.0,0.63163,0.97652,0.87501,0.98669,0.60311
Mapk6,0.63476,0.43921,1.0,0.823,0.89041,0.78347,0.9284,0.72892
Pcdhga7,0.63495,0.58945,0.86246,0.81333,0.54688,0.87961,1.0,0.56267
Hgsnat,0.63513,0.75397,0.99779,0.84118,0.83258,0.87077,1.0,0.71427
Pcdhga5,0.63524,0.58143,0.86122,0.81074,0.54516,0.88295,1.0,0.56167
Eef2,0.63528,0.64559,0.98806,0.67903,0.79155,0.87003,1.0,0.64938
Apex1,0.63539,0.55028,1.0,0.65012,0.7046,0.74005,0.95378,0.56963
Ubl4,0.63544,0.87312,1.0,0.68142,0.705,0.93052,0.99511,0.62248
Pcdhgb2,0.63552,0.59039,0.85548,0.82885,0.54344,0.89543,1.0,0.56454
C1qtnf2,0.63555,0.55384,0.90996,0.70503,0.35142,0.52198,1.0,0.47473
Sphk2,0.63564,0.86656,0.66118,1.0,0.48794,0.79671,0.53523,0.89196
Tom1l2,0.63572,0.39854,1.0,0.43583,0.53382,0.54211,0.77336,0.37331
H2-Ke6,0.63588,1.0,0.77222,0.65784,0.66585,0.85764,0.68204,0.60436
1810055G02Rik,0.63589,0.49248,0.65102,1.0,0.39842,0.69936,0.58258,0.86854
Rnf121,0.63589,0.66176,1.0,0.53761,0.85694,0.80848,0.86112,0.54167
Sympk,0.63612,0.6688,1.0,0.5381,0.6249,0.80996,0.8764,0.44864
Ccdc47,0.63619,0.65245,1.0,0.66435,0.8007,0.77972,0.98566,0.68272
Syt3,0.63628,0.36609,1.0,0.69891,0.83836,0.36044,0.92777,0.59066
Ctsf,0.63631,0.84327,0.53918,0.52113,1.0,0.86771,0.42789,0.43446
Apip,0.63652,0.81774,0.93145,0.6101,0.55382,0.81182,1.0,0.64753
Rph3al,0.63658,0.32907,0.62919,1.0,0.94535,0.83449,0.66982,0.62464
Epb4.1,0.63676,0.64827,0.97891,0.7605,0.82448,1.0,0.94589,0.65672
Npas2,0.63678,0.02243,0.57725,0.03514,1.0,0.0294,0.6387,0.02044
Ambp,0.63715,0.8781,0.75135,0.96418,0.71556,0.8197,0.86058,1.0
Rala,0.63721,0.7518,0.70953,0.77798,0.73146,1.0,0.81075,0.74097
Uros,0.63725,0.91278,0.84401,0.5704,0.5765,1.0,0.78367,0.52526
Slc39a7,0.6374,0.7717,1.0,0.54201,0.71205,0.949,0.81566,0.45978
Rapgefl1,0.63748,0.74367,0.65228,0.64039,1.0,0.91898,0.17967,0.46626
Atp5o,0.63749,1.0,0.72078,0.52885,0.65253,0.70365,0.83008,0.54468
Pcdhgb5,0.63751,0.58607,0.85519,0.81132,0.53998,0.88907,1.0,0.55932
Aldh1b1,0.63754,0.47815,0.35272,0.51873,1.0,0.58265,0.42216,0.55836
Uqcr11,0.6377,1.0,0.5136,0.48253,0.50651,0.61988,0.55698,0.4917
Agmo,0.63774,0.39952,0.35088,0.45243,1.0,0.62026,0.31796,0.46781
Tmx2,0.63782,0.87261,0.9296,0.6521,0.61868,0.70121,1.0,0.67242
Wwp1,0.63784,0.66528,0.8263,0.63528,0.91888,1.0,0.77594,0.62669
Ndufb10,0.63811,1.0,0.69874,0.5442,0.60552,0.80009,0.7858,0.52351
Aqp11,0.6382,0.80441,0.49513,0.96347,0.80045,0.92261,0.50713,1.0
Vdac3,0.63825,1.0,0.97066,0.64164,0.68082,0.9198,0.94696,0.67046
Slc30a10,0.63826,0.24965,0.23121,0.37849,1.0,0.30973,0.13721,0.31439
Snx29,0.63826,0.41239,0.31099,0.1796,1.0,0.46301,0.41366,0.16975
Man1a,0.6383,0.45618,0.67756,0.68203,1.0,0.58229,0.7297,0.7611
Cpz,0.63843,0.12258,0.70214,1.0,0.25487,0.19789,0.50942,0.4006
Eral1,0.6385,0.52376,1.0,0.60799,0.67477,0.81609,0.91249,0.56585
1110004E09Rik,0.63863,0.66865,0.90402,0.65448,0.73391,0.7239,1.0,0.65531
Fmo1,0.63866,0.70022,0.60433,0.53795,0.6607,1.0,0.64387,0.48716
Chchd5,0.63868,1.0,0.95662,0.74696,0.6325,0.76641,0.91095,0.67231
C4a,0.63875,0.90119,0.66323,0.95898,0.56624,1.0,0.55547,0.8589
Myo5c,0.63875,0.20727,1.0,0.17669,0.19999,0.39487,0.2928,0.43143
Kdelr1,0.6388,0.8064,0.96917,0.71724,0.67199,0.76656,1.0,0.7015
Wdr35,0.63889,0.58291,1.0,0.58825,0.95303,0.52985,0.73407,0.6366
Tmem204,0.63898,0.95052,0.69654,0.51211,0.63941,1.0,0.73256,0.37332
Tm9sf1,0.63913,0.67532,1.0,0.64756,0.75971,0.85457,0.85379,0.59075
Clec4g,0.63918,0.91783,0.4687,0.40496,0.63713,1.0,0.49785,0.40282
Dtwd1,0.63919,0.76895,0.88941,0.71862,0.69189,0.85358,1.0,0.68512
Psmd6,0.63925,0.99107,0.95107,0.67553,0.71,0.8311,1.0,0.6981
Spen,0.63927,0.37728,1.0,0.65987,0.8751,0.64125,0.83019,0.51009
Svip,0.63942,0.8599,0.73974,0.43477,0.73242,1.0,0.73031,0.5196
Xpr1,0.63964,0.78251,0.86142,0.99466,1.0,0.99547,0.8166,0.94021
2310045N01Rik,0.63966,0.56083,0.92143,0.56879,0.61182,0.70116,1.0,0.55911
Hspb8,0.63972,0.85205,0.65764,0.79149,0.77947,1.0,0.70225,0.84656
Adora1,0.6398,0.4916,0.23271,1.0,0.84275,0.65691,0.25013,0.9761
Zranb1,0.64011,0.7253,0.85885,0.72294,0.90418,1.0,0.69696,0.69489
Gcgr,0.64016,0.91252,0.45402,0.6762,0.57266,1.0,0.28682,0.56062
Ankrd28,0.6402,0.44254,0.71496,0.57975,1.0,0.78348,0.72091,0.56224
Zswim5,0.64022,0.32163,0.22104,0.61879,1.0,0.48515,0.17387,0.65824
Hal,0.64026,0.31294,0.17725,0.37912,1.0,0.2397,0.21569,0.45555
Nudt19,0.64034,1.0,0.76049,0.6319,0.9688,0.84978,0.84589,0.63653
Haus2,0.64039,0.34806,0.78214,0.55344,0.79059,0.56242,1.0,0.57353
Cyp7b1,0.64041,1.0,0.11338,0.5248,0.68977,0.72094,0.13657,0.55023
Pyroxd2,0.64071,0.61639,0.43318,1.0,0.56773,0.82026,0.31191,0.77443
Tpst1,0.64074,0.61134,0.56496,0.55718,1.0,0.76465,0.60005,0.53582
Acmsd,0.64077,0.43969,0.89778,0.27122,1.0,0.64426,0.96501,0.31929
Ergic1,0.64088,0.41461,0.94423,0.55349,0.6788,0.5852,1.0,0.55138
Atl3,0.6409,0.46519,0.69773,0.73897,1.0,0.81105,0.66808,0.67879
Mpp1,0.64091,0.99548,0.92368,1.0,0.67874,0.99838,0.96969,0.77911
Mrps34,0.64091,1.0,0.78526,0.55745,0.6114,0.76703,0.86353,0.54718
Irs3,0.64092,1.0,0.6373,0.33572,0.84604,0.84015,0.87212,0.34116
Evi5,0.64102,0.38811,0.64074,0.67134,1.0,0.60331,0.55248,0.67508
Zbtb7a,0.64116,0.50259,0.98835,0.64677,0.78623,0.8255,1.0,0.55399
Smurf2,0.64119,0.56943,1.0,0.77218,0.8892,0.8271,0.88,0.70899
Dhcr24,0.64119,0.63635,0.58639,0.62112,0.6661,1.0,0.52005,0.61425
Faf1,0.64123,0.77281,1.0,0.52977,0.8023,0.83538,0.96651,0.55582
Dap3,0.6413,0.82058,1.0,0.6236,0.56606,0.90844,0.83113,0.53498
Papss1,0.64164,0.50875,0.93272,0.53245,0.64127,0.68768,1.0,0.43667
Alkbh8,0.64179,0.23312,1.0,0.45047,0.90809,0.60638,0.74255,0.42706
Tomm6,0.6418,0.90024,0.91618,0.62253,0.64534,0.80621,1.0,0.57306
Dlg5,0.64219,0.41937,1.0,0.81551,0.61209,0.62688,0.67269,0.60326
Ap3m1,0.64244,0.77657,0.78202,0.92784,0.60908,1.0,0.74306,0.91911
Erap1,0.64266,0.78281,0.9601,0.77062,0.88431,0.8665,1.0,0.71285
Tmem33,0.64269,0.9625,0.77586,0.60612,0.75308,1.0,0.76726,0.6545
Kdelc2,0.64274,0.62243,0.80292,0.79555,0.58091,1.0,0.60131,0.75413
Copb1,0.64292,0.56094,0.92743,0.6162,0.74097,0.66398,1.0,0.6416
Gle1,0.643,0.62178,1.0,0.67193,0.80637,0.85667,0.89786,0.66347
Enpp2,0.64307,0.77326,1.0,0.83027,0.96931,0.85848,0.99392,0.85659
Hars,0.64315,0.74178,0.93152,0.64202,0.79272,0.91107,1.0,0.57987
Sh3glb2,0.64316,0.80028,1.0,0.65925,0.5223,0.83573,0.90731,0.59252
Ephx1,0.64346,0.21931,0.13166,0.4518,1.0,0.26511,0.15018,0.38968
S1pr5,0.64354,1.0,0.38021,0.93266,0.59253,0.95657,0.43628,0.88884
Epn3,0.64378,1.0,0.36578,0.75031,0.78195,0.9259,0.48058,0.58627
Rraga,0.64386,0.52624,0.94282,0.45837,0.75745,0.69276,1.0,0.45686
Tbxa2r,0.64389,1.0,0.40379,0.3395,0.34422,0.68441,0.32252,0.34763
Slc16a10,0.64392,0.77575,0.52694,0.82214,0.78136,1.0,0.54783,0.7918
Ogn,0.64402,0.394,0.40561,1.0,0.67447,0.93266,0.29282,0.57036
Nit2,0.64412,1.0,0.32047,0.69643,0.70221,0.74842,0.36314,0.79028
Snrnp35,0.64424,0.75169,1.0,0.61213,0.51402,0.76534,0.89204,0.46106
Sipa1l1,0.64452,0.56095,1.0,0.72228,0.83818,0.90745,0.94819,0.56286
Slc6a9,0.64468,0.22812,0.29488,1.0,0.61171,0.35348,0.28622,0.81917
Angptl2,0.64495,0.5138,0.28008,0.78834,0.70066,1.0,0.27638,0.46234
Hcfc2,0.64496,0.47532,1.0,0.66235,0.79825,0.87707,0.98657,0.60717
Pgk1,0.64516,1.0,0.94377,0.45719,0.74697,0.87674,0.91167,0.42191
Psmc5,0.64523,0.74207,0.94334,0.66755,0.63475,0.78866,1.0,0.62391
Swi5,0.64528,0.64091,0.86206,0.61699,0.56773,0.70107,1.0,0.60699
Lpin2,0.6453,0.53584,1.0,0.95697,0.67466,0.88376,0.76466,0.78993
Pdk4,0.64533,0.08123,0.28139,0.17453,1.0,0.13545,0.20803,0.14069
Qser1,0.64554,0.59363,0.81608,0.81414,1.0,0.92617,0.74344,0.74019
Kifc3,0.64559,0.41035,1.0,0.57768,0.79003,0.67555,0.89128,0.3965
Pter,0.64576,0.56718,0.47595,0.90281,0.72235,0.58532,0.52318,1.0
Cul2,0.64595,0.82521,0.99637,0.60214,0.79436,0.82934,1.0,0.62841
Inpp5b,0.64603,0.50347,1.0,0.7779,0.74256,0.8629,0.91373,0.67001
Rufy3,0.64612,0.316,0.49908,0.76841,1.0,0.79821,0.34437,0.56537
Hist1h1e,0.64618,0.4702,0.9876,0.14201,1.0,0.39183,0.75638,0.12429
Atad3a,0.64644,0.92333,0.81757,0.61787,0.61844,1.0,0.66987,0.57511
Slc18a1,0.64674,0.20941,0.27606,0.22968,1.0,0.14892,0.32044,0.23282
Cr1l,0.64689,0.75734,0.91523,0.62953,0.68607,0.68619,1.0,0.64229
AY358078,0.64696,0.19697,0.41103,0.29589,0.62228,0.32507,1.0,0.21378
Fdx1,0.64716,1.0,0.39339,0.54318,0.6583,0.80405,0.42507,0.58244
Sult1c2,0.64716,0.91389,0.16244,0.99029,0.92233,0.71904,0.11299,1.0
Cfhr2,0.64716,1.0,0.72317,0.59675,0.80562,0.66683,0.7912,0.76263
Capn1,0.64717,0.58526,1.0,0.81803,0.59234,0.90323,0.96339,0.71506
Ssh1,0.64723,0.33361,1.0,0.69,0.80536,0.79149,0.92436,0.64869
Sh3bp5,0.64725,0.44193,0.54422,0.63088,0.73421,1.0,0.56929,0.59132
Gm608,0.64739,0.46986,0.80226,0.80252,1.0,0.8196,0.67267,0.68957
Slc25a30,0.64764,0.08737,0.89787,0.47915,1.0,0.54883,0.6138,0.42207
Slc35b4,0.64777,0.5896,1.0,0.68289,0.74996,0.83929,0.87814,0.58145
Eif2b5,0.64785,0.70247,0.99138,0.57275,0.74331,0.80727,1.0,0.51732
2300009A05Rik,0.64806,1.0,0.76778,0.75937,0.67812,0.99488,0.82167,0.79477
Tyw1,0.64819,0.71019,1.0,0.71308,0.63779,0.57231,0.95581,0.59767
Tbc1d25,0.64831,0.51599,1.0,0.69917,0.61567,0.87526,0.75642,0.52508
Efna1,0.64848,0.51343,0.74348,0.99231,1.0,0.64517,0.59435,0.94926
C1galt1c1,0.64851,0.84177,0.92198,0.80799,0.93714,0.93618,1.0,0.83629
Mtmr10,0.64852,0.79969,0.89222,0.82785,0.82222,1.0,0.83238,0.81686
Fkbp2,0.64861,1.0,0.74454,0.80462,0.57572,0.76912,0.79229,0.72161
Unc93a,0.6487,0.21099,0.13421,0.6844,1.0,0.33764,0.1956,0.76401
Magee1,0.64873,0.43458,0.49812,0.67303,1.0,0.67753,0.51087,0.68701
Ict1,0.64878,1.0,0.75961,0.61525,0.67005,0.81718,0.82556,0.60057
Fzd1,0.64884,0.49428,0.77336,0.8098,0.9972,1.0,0.79153,0.79281
Ncald,0.64885,0.355,0.35632,0.47062,1.0,0.50294,0.33356,0.49698
Actn4,0.64892,0.53807,0.94521,0.51826,0.77332,0.67587,1.0,0.47466
Ndufa8,0.64925,1.0,0.71438,0.61126,0.52675,0.73798,0.81619,0.60387
Zfp623,0.64973,0.85029,0.83296,0.87082,0.89109,1.0,0.63596,0.62505
Itih2,0.6501,0.36241,0.46197,0.62486,1.0,0.4477,0.50023,0.61713
Tfdp2,0.6501,0.60545,1.0,0.77426,0.8041,0.71671,0.8284,0.8266
Nox4,0.65042,0.76467,0.43097,0.81472,0.95261,0.76593,0.40945,1.0
Eif4ebp1,0.65051,1.0,0.73775,0.78872,0.63641,0.96839,0.82295,0.72659
Ube2cbp,0.65063,0.70794,0.94299,0.65803,0.88883,0.73574,1.0,0.73544
Aldh16a1,0.65063,0.74098,1.0,0.72348,0.70652,0.76629,0.86278,0.6612
Syn3,0.6507,0.54028,0.73143,1.0,0.82765,0.5806,0.56586,0.75834
41701,0.65081,0.18828,0.94752,0.43586,1.0,0.73338,0.69921,0.49065
Ogfod2,0.65105,0.96424,0.75744,0.64536,0.69292,1.0,0.61578,0.64216
Tmem140,0.6513,0.74116,0.96032,0.8742,0.58482,0.79753,1.0,0.76432
Xpnpep1,0.65134,0.59529,0.9535,0.54138,0.66479,0.65298,1.0,0.55377
Fign,0.6514,0.28201,0.35757,0.91479,0.99308,0.77705,0.37989,1.0
Ccdc25,0.65157,0.56813,0.70857,0.51205,0.97497,1.0,0.67488,0.51254
Orc5,0.65205,0.5707,1.0,0.7067,0.66123,0.83483,0.96089,0.69811
Atg12,0.65207,0.74242,1.0,0.67534,0.7366,0.93674,0.99917,0.71173
Tsr2,0.65213,0.71396,0.9815,0.71219,0.72606,0.88476,1.0,0.6946
Mrps10,0.65236,0.92761,0.97743,0.69651,0.67757,0.75198,1.0,0.71579
Tmem106b,0.65242,0.76736,0.85863,0.8252,1.0,0.90098,0.84803,0.88877
Cilp,0.65253,0.24124,0.74942,0.23409,0.40085,0.66561,0.92585,1.0
Blvrb,0.65255,1.0,0.67228,0.88036,0.57954,0.8004,0.71076,0.78075
Tram1,0.65263,0.9359,0.96772,0.77196,0.70726,0.9816,1.0,0.84465
St5,0.65263,0.12107,0.39661,0.35331,1.0,0.17972,0.36519,0.29764
Phlda1,0.65267,0.69396,0.59231,1.0,0.21369,0.66946,0.56155,0.86074
Hsp90ab1,0.65283,0.68713,0.76498,0.53614,0.75566,1.0,0.81133,0.47379
Vps28,0.65314,0.75673,0.98861,0.69314,0.57661,0.8345,1.0,0.64381
Elp3,0.65318,0.70239,1.0,0.64932,0.69926,0.84599,0.90581,0.63487
Mpp6,0.65318,0.81576,0.89331,0.79985,0.89688,0.99698,1.0,0.7901
Frk,0.65322,0.75619,0.77367,0.92767,0.65764,0.94637,0.82499,1.0
Rab23,0.6534,0.64458,1.0,0.89981,0.77824,0.86855,0.91953,0.76274
F5,0.65357,0.48676,0.52285,0.74745,1.0,0.53615,0.56784,0.78914
Tinagl1,0.6536,0.85179,0.42815,0.40256,0.58759,1.0,0.48762,0.30987
Fbxo44,0.65364,0.53964,1.0,0.68957,0.77914,0.65852,0.80841,0.47145
Snx7,0.6537,0.8667,0.86214,0.65314,0.80322,1.0,0.8667,0.68522
Homer1,0.65387,0.68549,0.94234,0.71882,0.72654,1.0,0.99721,0.83333
Tmem134,0.65391,0.93128,0.97091,0.76305,0.61969,0.91389,1.0,0.73442
