source	time	person	location	organization	miscellaneous
twitter	2018-09-07T00:06:02Z	goldman|cfo|calls|story|drove|bitcoin|crash|news|instacryptocurrency|instaico|crypto|btcnews|newcryptocurrency|coinbase|decentralized|money|stockmarket
twitter	2018-09-04T17:12:11Z	techtuesday|ai|crash|tesla|autonomousvehicles|it|techsupport|ht|rt|oregon|or|pdx|portland|pnw|follow|updates
twitter	2018-09-02T23:26:46Z	apple|selfdriving|car|crash|cav|ev|autonomousvehicles|safety|transport
twitter	2018-08-21T22:35:24Z	gigeconomy|drivers|crash|employment|standards|rights
twitter	2018-07-06T19:51:46Z	badcode|crash|nomore
twitter	2018-06-24T23:26:36Z	uber|crash|cav|autonomousvehicle|transport|safety
twitter	2018-06-04T11:17:46Z	crash|btc|bitcoin|eth|eos|trx|xrp
twitter	2018-06-01T06:30:00Z	tesla|teslamodel3|crash|autopilot|cybersecurity|infosec
twitter	2018-04-15T23:22:10Z	tesla|car|crash|transport|safety|cav
twitter	2018-04-12T16:55:04Z	cars|smartcar|crash|emergency
twitter	2018-04-05T02:31:34Z	drohne|crash
twitter	2018-04-03T00:08:14Z	watchdog|tesla|crash|autopilot|transport|safety|regulation|law|cav
twitter	2018-04-03T00:01:29Z	tesla|crash|investigators|transport|automation|cav|safety|regulation
twitter	2018-03-27T23:32:02Z	driverless|crash|uber|disabled|safety|cav|regulation|law|transport
twitter	2018-03-15T13:00:57Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturday|travel|winterstorm|crash|flood
twitter	2018-03-15T10:24:51Z	accident|interview|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|fridayfeeling|travel|winterstorm|crash|flood
twitter	2018-03-14T19:55:36Z	accident|interview|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|fridayfeeling|travel|winterstorm|crash|flood
twitter	2018-03-14T19:50:37Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-03-10T04:44:37Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturday|travel|winterstorm|crash|flood
twitter	2018-03-09T12:22:28Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|fridayfeeling|travel|winterstorm|crash|flood
twitter	2018-03-09T06:54:30Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|duluth|travel|winterstorm|crash|flood
twitter	2018-03-08T18:34:43Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturdaymorning|travel|winterstorm|crash|flood
twitter	2018-03-08T18:32:45Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-03-08T10:24:57Z	interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|cajunnavy|travel|winterstorm|crash|robotics
twitter	2018-03-08T06:46:46Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturdaymorning|travel|winterstorm|ai|crash
twitter	2018-03-07T11:11:00Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-03-06T13:19:48Z	accident|interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturdaymorning|travel|winterstorm|snuggie|crash
twitter	2018-03-06T06:07:30Z	interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|cajunnavy|travel|winterstorm|crash|robotics
twitter	2018-03-05T17:11:00Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-03-04T19:23:38Z	interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|cajunnavy|travel|winterstorm|crash|robotics
twitter	2018-03-04T09:11:00Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-03-03T16:50:53Z	interview|new|disaster|comedy|earthquake|freezingrain|health|leadership|macgyver|noreaster|podcast|podernfamily|socialmedia|saturdaymorning|travel|winterstorm|snuggie|crash
twitter	2018-03-03T11:10:00Z	accident|travelalert|traveltips|crash|safety|wisconsin|winter|flood|tornado|firstresponders|emt
twitter	2018-03-02T17:00:42Z	travelalert|traveltips|crash|safety|wisconsin|winter|trauma|accident|firstresponders|emt
twitter	2018-02-20T08:36:24Z	faa|drone|helicopter|crash|uav|aviation|tech
twitter	2018-02-19T23:54:44Z	probe|drone|helicopter|crash|uav|automation|safety|regulation
twitter	2018-02-12T01:46:22Z	iota|crypto|cryptocurrency|iotastrong|fintech|crash|panic|fud|iotatokennews|ledger|tangle|smartcity|smartworld
twitter	2018-01-24T22:37:22Z	nhs|outages|welsh|gp|services|manchester|hardware|software|networks|crash
twitter	2018-01-23T22:38:16Z	teslamodels|crash|cav|autonomousvehicles|transport|safety|ai|autopilot
twitter	2018-01-11T22:52:57Z	ford|selfdriving|car|crash|hospital|cav|autonomousvehicles|autonomous|ai|transport|smartcities
twitter	2017-12-27T08:22:01Z	api|mobile|crash|error|performance|sdk|martech|apihub|ios|android
twitter	2017-12-04T14:43:42Z	god|jesus|wakeup|wakeupamerica|maga|nwo|banking|wealth|fintech|stockmarket|debt|crash|ai|ml|bitcoin|gold|silver|preppers|bible|plsrt|financial|christians|m
twitter	2017-12-04T14:38:37Z	god|jesus|wakeup|wakeupamerica|maga|nwo|banking|wealth|fintech|stockmarket|debt|crash|ai|ml|bitcoin|gold|silver|preppers|bible|plsrt|financial|christians|money
twitter	2017-11-08T23:12:01Z	selfdriving|bus|crash|automation|cav|ev|autonomousvehicles|safety|regulation|law
twitter	2017-11-08T02:15:08Z	selfdrivingcars|crash|ai|digitaltransformation|tesla
twitter	2017-10-18T01:06:59Z	drone|crash|saphybrislive|imaginepossibilities
twitter	2017-09-12T23:10:39Z	tesla|autopilot|blame|crash|ai|automation|transport|safety|law|regulation
twitter	2017-08-01T22:30:14Z	drone|crash
twitter	2017-06-20T23:12:43Z	tesla|crash|warnings|autopilot|automation|safety
twitter	2017-06-17T09:53:02Z	wealth|rich|miner|bitcoinminer|ripplenem|dash|iota|currency|collapse|crash|stratis
twitter	2017-06-12T12:48:18Z	iiot|ai|digital|disruption|4ir|car|crash|safety|design|airbag
twitter	2017-05-12T03:54:52Z	industries|crash|blocks|fintech|retailbanking|innovation|digitaldisruption
twitter	2017-03-26T23:05:51Z	uber|cars|crash|automation|transport|safety
twitter	2017-03-26T04:22:19Z	uber|crash|smartcar
twitter	2017-02-24T03:21:00Z	google|tech|news|crash|wifi
twitter	2017-02-23T02:29:01Z	crash
twitter	2017-02-16T10:25:08Z	aws|amazon|cloud|appdev|security|hack|crash
twitter	2016-12-28T23:56:36Z	autopilot|avoided|crash
twitter	2016-12-21T14:52:51Z	internet|crash|backupplan|technology|tedtalks|connections|businessstrategies|data
twitter	2016-12-18T22:32:45Z	facebook|internet|drone|crash|flight|networks|uav
twitter	2016-11-05T04:06:30Z	tesla|indianapolis|crash|automotive|data|drive|safety|ux|innovation|tech
twitter	2016-09-26T23:30:08Z	google|car|crash|automation|smartcities|maas
twitter	2016-09-04T23:04:29Z	os|crash|devices
twitter	2016-07-13T09:00:39Z	tesla|autopilot|car|crash|autonomy|ai|transport|smartcities
twitter	2016-07-07T11:06:26Z	tesla|crash|us|autonomous|cars|law|ev
twitter	2016-07-06T10:44:25Z	tesla|autopilot|crash|cars|selfdriving|ai|tech
twitter	2016-07-05T23:20:10Z	tesla|government|crash|autopilot|stock
twitter	2016-07-01T23:07:02Z	coredump|crash|html5|webapps|technofreak
twitter	2016-07-01T02:14:52Z	tesla|crash
twitter	2016-07-01T01:21:15Z	tesla|autopilot|crash|navy|seal|autonomoustransport|sad|connectedcar|safety
twitter	2016-06-30T23:17:37Z	tesla|autopilot|crash|car|software|law
twitter	2016-06-30T23:07:25Z	us|investigation|tesla|crash|automation|smartcities|cars|transport|law
twitter	2016-06-09T00:52:10Z	security|crash|plutuspayroll|payroll|australia
twitter	2016-06-09T00:52:06Z	security|crash|plutuspayroll|payroll|australia
twitter	2016-06-08T23:38:21Z	update|lexus|cars|maps|radio|cybersecurity|bug|crash|transport
twitter	2016-05-13T00:58:03Z	salesforce|crash|data|cybersecurity
twitter	2016-04-17T13:56:18Z	crash|course|internetofthings|future
twitter	2016-04-13T15:59:31Z	crash|course|internetofthings|future
twitter	2016-03-30T12:34:55Z	canadian|iiot|startups|oil|crash|norwegian|startupscene
twitter	2016-03-05T20:17:46Z	selfdrivingcar|post|uberone|crash|uberdriver|gellman|online|uber|roc
twitter	2016-03-05T15:28:10Z	selfdrivingcar|post|uberone|crash|uberdriver|gellman|online|uber|roc
twitter	2016-03-05T15:28:08Z	selfdrivingcar|post|uberone|crash|uberdriver|gellman|online|uber|roc
twitter	2016-02-06T22:03:33Z	blockchain|fintech|crash|crisis
twitter	2016-01-14T16:45:54Z	self|smartcar|google|tesla|connectedcar|lawyer|crash|feds|driving|freedom
twitter	2015-10-19T19:36:42Z	starwars|crash|web|disney|starwarstheforceawakens|fandango|elcapitantheatres|darthvader
twitter	2015-10-14T09:00:24Z	dmv|driverless|crash|gov
twitter	2015-10-05T06:43:23Z	coredump|crash|html5|webapps|crowdfund
twitter	2015-09-02T13:12:39Z	telematics|crash|claims|insurance|ubi|tuins
twitter	2015-07-15T10:35:42Z	uber|crash|death|sharingecomony|regulation
twitter	2015-06-09T08:16:49Z	data|financial|crisis|bigdata|fintech|banking|analytics|markets|crash
twitter	2015-04-11T09:03:19Z	coredump|crash|html5|webapps|ny|bluebiz
twitter	2015-04-09T07:09:34Z	data|financial|crisis|bigdata|fintech|banking|analytics|markets|crash
twitter	2014-10-02T07:43:04Z	crash|cnmj|showhello
twitter	2014-10-02T07:23:07Z	crash|cnmj|showhello|udi
twitter	2014-08-07T06:42:09Z	vinyl|amplify|ralife|8tai|hkis|4good|stage|crash|music
twitter	2018-10-22T11:01:13Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-22T06:30:39Z		automotive|quality|health|safety|compliance|management|digitization|saas
twitter	2018-10-21T17:07:01Z		ey|thirdpartyrisk|governance|compliance|supplierrisk|tprm|scm|audit|corpgov|procurement|cyberrisk|vendorrisk|ai|supplychain|gdpr|regtech|grc|erm|vrm
twitter	2018-10-21T14:25:48Z
twitter	2018-10-21T11:30:32Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-20T12:02:02Z		scoring|workflows|supplierrisk|tprm|scm|audit|srpm|procurement|cyberrisk|vendorrisk|irm|oprisk|eerm|supplier|gdpr|thirdpartyrisk|grc|vrm
twitter	2018-10-20T11:52:12Z		financialservices|resilience|cyberdefense|incidentresponse|financialinstitutions|computersecurity|leadership|technology|security|crisismanagement|digitaltransformation|management|future|strategy
twitter	2018-10-20T11:30:26Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-20T03:22:23Z		security|business|cybersecurity|saturdaymorning|cloud|entrepreneur|tech|socialengineering|leadership|infosec|ceo|startup|employees|law|fakenews|marketing|data|ithinklabs|wifi|wisdom|mobile|weekend
twitter	2018-10-19T14:31:01Z		supplychain|health|safety|compliance|management|food|manufacturing|technology|saas
twitter	2018-10-19T11:30:11Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-19T10:40:05Z		extendedenterprise|corpgov|ceo|cfo|cio|grc|erm|board|boardofdirectors|directorship|governance|leader|leadership|auditcommittee|cloud|rpa|blockchain|cognitivetech|3dp|scm
twitter	2018-10-18T18:30:58Z		security|privacy|bigdata|cloudcomputing
twitter	2018-10-18T10:30:15Z		manufacturing|quality|supplychain|food|safety|management|data|visibility
twitter	2018-10-18T10:00:29Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-18T08:42:45Z		thursdaythoughts|insights|cybersecurity|priorities|security|it|riskanalysis|devices|infosec
twitter	2018-10-18T08:10:02Z		brainware|security|iotsecurity|msp|cloud|cloudsecurity
twitter	2018-10-18T07:23:42Z		data|analytics|iotswc18
twitter	2018-10-18T06:30:18Z		internet|cybersecurity|password|default|data|privacy|infosec|hacker
twitter	2018-10-18T06:30:02Z		supplychain|safety|quality|management|saas|technology|innovations
twitter	2018-10-18T03:40:42Z		cyber|insurance|technology|digitaltransformation|insurtech|fintech|cybersecurity
twitter	2018-10-18T02:30:11Z		automotive|safety|compliance|management|supplychain
twitter	2018-10-18T01:08:06Z		cybersecurity|advisory|iotswc18
twitter	2018-10-18T00:32:00Z		cybersecurity|advisory|iotswc18
twitter	2018-10-22T05:17:30Z
twitter	2018-10-17T14:49:02Z		utilities|security|implementation
twitter	2018-10-17T12:30:38Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-17T12:19:17Z		ai|security|privacy|bigdata|netneutrality
twitter	2018-10-17T01:36:34Z		sperm|homespermtest|masturbation|masturbationaddiction|spermcounts|maleinfertility|sexualhealth|marriage|potency|drsafehands|wednesdaymotivation|wednesdaywisdom|hpv|hpvvaccine|protectourfuture|mpgvip|defstar5|fintech|bigdata|ai|men|girls
twitter	2018-10-16T23:30:22Z		security
twitter	2018-10-16T16:29:59Z		pentagon|databreach|military|hacked|vulnerability|cybersecurity|cloud|dataloss|infosec|hacking|security|cyberattack|ai|exploit|malware|cyber|news
twitter	2018-10-16T13:51:54Z		blockchain|ai|ml|nlp|ar|data|governance|ethics|fintech|dataanalytics|mobile|cybersecurity|robotics|biometrics|leadershipmatters|futureofwork
twitter	2018-10-16T13:49:16Z		ai|ml|nlp|ar|blockchain|data|governance|ethics|fintech|dataanalytics|mobile|cybersecurity|robotics|biometrics|leadershipmatters|futureofwork
twitter	2018-10-16T13:00:00Z		cyberrisk|startup|bigdata|fintech|cybersecurity|iamplatform|topinfluence|startupnews
twitter	2018-10-16T11:01:26Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-16T06:58:37Z		bcp|drp|smartcity|vulnerabities|new|threats|defend|harden|cloud
twitter	2018-10-16T06:57:45Z		bcp|drp|smartcity|vulnerabities|new|threats|defend|harden|cloud
twitter	2018-10-16T04:12:58Z		payments|artificialintelligence|ai|neuralnetworks|deeplearning|merchant|retail|shopping|machinelearning|chatbots|nlp|alexa|amazon|googleassistant|ecommerce|biometric|id
twitter	2018-10-16T00:10:42Z		supplychain|cyberattacks|iiot|hackers|infosec|cybersecurity|ransomware|malware|ddos|ddosattack|cyberaware|databreach
twitter	2018-10-16T00:01:09Z		supplychain|cyberattacks|iiot|hackers|infosec|cybersecurity|ransomware|malware|ddos|ddosattack|cyberaware|databreach
twitter	2018-10-16T00:00:27Z		supplychain|cyberattacks|iiot|hackers|infosec|cybersecurity|ransomware|malware|ddos|ddosattack|cyberaware|databreach
twitter	2018-10-15T14:30:17Z		supplychain|management|compliance|blockchain|internetofthings|internet|sme|data|technology
twitter	2018-10-15T10:30:42Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-15T10:08:53Z		infrastructure|planet|humanity|cyber|climate|resilience|blockchain
twitter	2018-10-15T04:28:05Z		iiot|security|privacy|digital|governance|digitaltransformation|policy|industry40
twitter	2018-10-17T14:00:01Z
twitter	2018-10-15T00:18:17Z		it|strategien|versicherung|automation|rolle|ki|ai|pivot|plattform|sensor|euroforum
twitter	2018-10-14T12:00:59Z		cyberrisk|startup|bigdata|fintech|cybersecurity
twitter	2018-10-14T12:00:01Z		cyberrisk|startup|bigdata|fintech|cybersecurity|iamplatform|topinfluence|internetofthings
twitter	2018-10-14T11:06:57Z		cyber|framework|business
twitter	2018-10-14T10:57:33Z		insights|cybersecurity|priorities|security|sundayreading
twitter	2018-10-14T08:01:10Z		cyberrisk|startup|bigdata|fintech|cybersecurity
