"","logFC","logCPM","PValue","FDR"
"19104",0.471820703711274,4.09510954749746,0.289679297337364,0.695446778075813
"6943",-0.470491177657538,4.02474957461878,0.289679297337364,0.695446778075813
"13902",0.461458679826793,4.1853500233679,0.289679297337364,0.695446778075813
"6223",-0.457842124766182,4.24861393542429,0.289679297337364,0.695446778075813
"18055",0.448516898523876,4.06885233389953,0.289679297337364,0.695446778075813
"16790",0.447888546258244,4.23072465475075,0.289679297337364,0.695446778075813
"15550",0.413563987492854,4.30461896338011,0.289679297337364,0.695446778075813
"2290",0.376547362013851,4.56607914915356,0.289775158727824,0.695446778075813
"6221",0.368240817367325,4.48631408957849,0.289775158727824,0.695446778075813
"19085",-0.356264773562563,4.37016942462928,0.289775158727824,0.695446778075813
"11708",-0.353992137401384,4.64367667712477,0.289775158727824,0.695446778075813
"2713",-0.34697607128862,4.58426003199098,0.289775158727824,0.695446778075813
"1669",0.193410360696373,6.62775915721173,0.290014524002448,0.695939570036383
"1840",0.585296410023252,7.51378696854118,0.290109704687428,0.696086291312672
"11164",-0.212416883159638,6.59125699784607,0.29030635490844,0.696476414579727
"14217",0.234529588898608,5.51676969249096,0.291225264764489,0.697909101105771
"18292",-0.233327301302407,5.52133006956923,0.291225264764489,0.697909101105771
"8884",0.20618321457899,5.953883477959,0.29131116751463,0.697909101105771
"9229",0.543773863247519,3.71214620977543,0.291551953581741,0.697909101105771
"16578",0.536698205285999,4.06147824578906,0.291551953581741,0.697909101105771
"4798",0.53667047896072,3.68671698647207,0.291551953581741,0.697909101105771
"2986",-0.534318734548178,3.81132003324732,0.291551953581741,0.697909101105771
"4093",-0.533658294786815,3.85339764583741,0.291551953581741,0.697909101105771
"817",0.524200311458399,3.8492472729118,0.291551953581741,0.697909101105771
"6306",0.522735793916696,3.36797542457257,0.291551953581741,0.697909101105771
"5146",-0.521026877160075,3.85716470393298,0.291551953581741,0.697909101105771
"5609",-0.514540936176581,3.59771168392646,0.291551953581741,0.697909101105771
"975",-0.511995615541879,3.88746239991452,0.291551953581741,0.697909101105771
"8078",0.508195515517699,3.73620331093371,0.291551953581741,0.697909101105771
"9371",-0.505210768182328,3.99930983036422,0.291551953581741,0.697909101105771
"15264",-0.493480356026005,3.7313843285317,0.291551953581741,0.697909101105771
"14850",0.492198637391866,3.76503363229245,0.291551953581741,0.697909101105771
"17863",0.478718340192,3.81676368760796,0.291551953581741,0.697909101105771
"16056",-0.478371952997,3.62682804524884,0.291551953581741,0.697909101105771
"18343",-0.275188687792915,5.19314872121139,0.291671436169771,0.698031699200914
"14426",-0.273353491928468,5.13810178532561,0.291671436169771,0.698031699200914
"2494",-0.2146023650433,6.33601810845285,0.291948774815987,0.698613672476824
"8130",0.218100078331461,6.54849190323322,0.29215118656989,0.699016235562683
"13203",-0.193299822897357,6.46081412496812,0.292644671258338,0.700115059339379
"15734",-0.209531009037995,6.42241662243642,0.292770451425872,0.700334042772147
"12778",-0.250848402034587,6.56725156827559,0.293448729076453,0.701874445568826
"10466",-0.201348446135543,6.78152379907959,0.293674106868318,0.702295853641839
"18246",1.24118337782789,3.61160118972307,0.293693600994866,0.702295853641839
"7774",-0.246374769203148,5.48703495395534,0.293985892579907,0.702900185886147
"11109",0.192237887142585,6.87157625899379,0.294015070419076,0.702900185886147
"3501",-0.242659465820607,6.10075712420386,0.294142214088007,0.703121949514873
"20430",-1.15401293803552,8.52649217525377,0.294297355825614,0.703410580485486
"14104",-0.205979276923933,6.65779655839071,0.294620452535601,0.70410053223712
"20060",-0.325133828034855,5.00524851728606,0.295073502896082,0.704578427266803
"19508",-0.309090821172141,4.6353128803834,0.295073502896082,0.704578427266803
"10994",0.307094396843133,4.89118034076649,0.295073502896082,0.704578427266803
"8967",0.367734979748605,4.86568623184246,0.295164957769912,0.704578427266803
"11000",0.34726746460801,4.61296081312562,0.295164957769912,0.704578427266803
"20104",0.346940516239891,4.64823552321414,0.295164957769912,0.704578427266803
"7423",-0.345885691063217,4.72275445900337,0.295164957769912,0.704578427266803
"6904",0.344661425518723,4.85612232072832,0.295164957769912,0.704578427266803
"4452",-0.342817688999769,4.46273392575271,0.295164957769912,0.704578427266803
"14393",-0.32308148368292,4.38984935327179,0.295164957769912,0.704578427266803
"6701",-0.28485506957725,4.10327624257642,0.29540577445916,0.704625476215772
"9881",0.284591237661551,5.05138734057495,0.29540577445916,0.704625476215772
"3988",-0.283788568584304,5.19796513499893,0.29540577445916,0.704625476215772
"17435",-0.280662972444644,4.94948169376504,0.29540577445916,0.704625476215772
"2906",-0.276073521667721,5.00109889071768,0.29540577445916,0.704625476215772
"17155",-0.218927236777127,6.12647672983666,0.295698421871843,0.704625476215772
"7826",0.413890702028236,3.949028695284,0.295979060910731,0.704625476215772
"15129",-0.411933281354397,4.39229596833397,0.295979060910731,0.704625476215772
"20274",-0.400867108503336,4.32423618311615,0.295979060910731,0.704625476215772
"3544",-0.393360081372734,4.33388040419743,0.295979060910731,0.704625476215772
"5392",-0.381244230885171,4.13032927028796,0.295979060910731,0.704625476215772
"806",-0.380560829053347,4.45061948393157,0.295979060910731,0.704625476215772
"3377",-0.380456398216521,4.23653624033155,0.295979060910731,0.704625476215772
"12144",-0.378275132198899,4.27496341895843,0.295979060910731,0.704625476215772
"2401",-0.265698313179597,5.27512148414104,0.295988125717992,0.704625476215772
"19199",-0.2537496682661,5.25242747531883,0.295988125717992,0.704625476215772
"11070",-0.249921071396194,4.8723653115327,0.295988125717992,0.704625476215772
"17777",0.186247373881874,7.71564799577997,0.296296530663044,0.704625476215772
"15204",-0.688955951050504,3.00772485429014,0.296459540213228,0.704625476215772
"8261",-0.668934018107816,3.30191657159618,0.296459540213228,0.704625476215772
"12631",0.661724961437944,3.48919416372227,0.296459540213228,0.704625476215772
"8057",-0.658366522411611,3.2045678020825,0.296459540213228,0.704625476215772
"7485",-0.652973289063788,3.39997945976885,0.296459540213228,0.704625476215772
"11490",0.650004070689885,3.23546511875102,0.296459540213228,0.704625476215772
"7218",-0.6496575743075,2.99441309455889,0.296459540213228,0.704625476215772
"20344",-0.641649410661463,3.24027415760099,0.296459540213228,0.704625476215772
"8578",-0.63367433757952,3.26446060337863,0.296459540213228,0.704625476215772
"8819",-0.625885713686797,3.53375848598116,0.296459540213228,0.704625476215772
"5933",-0.618152103863576,3.4810952945749,0.296459540213228,0.704625476215772
"15485",-0.610596702862696,3.3256494619715,0.296459540213228,0.704625476215772
"2838",-0.600358675255115,3.47495129345814,0.296459540213228,0.704625476215772
"13669",-0.594282556316742,3.48991023444986,0.296459540213228,0.704625476215772
"2632",-0.592902273662569,3.91104003915479,0.296459540213228,0.704625476215772
"3440",0.584647994883697,3.25443192467533,0.296459540213228,0.704625476215772
"17805",-0.577948476063957,3.47171522608218,0.296459540213228,0.704625476215772
"1714",-0.541273504116755,3.31161735884466,0.296459540213228,0.704625476215772
"17030",-0.532190617840082,2.93286517549876,0.296459540213228,0.704625476215772
"4528",0.235119319720917,5.39103823974112,0.296717145960827,0.705155797199177
"12327",-0.313116255040268,5.35404992038841,0.296863480231156,0.705421586187212
"14460",-0.268180193789017,5.88357179608379,0.29691873081009,0.705470901018513
"18400",0.245718842299587,5.97878228842599,0.297283999487877,0.706256713467367
"8090",-0.481209155548444,4.0039695273027,0.298046839264435,0.70741154398302
"16134",-0.459775643190407,3.99295191607832,0.298046839264435,0.70741154398302
"9062",0.458630493745875,4.25964351792067,0.298046839264435,0.70741154398302
"5316",-0.45422977483954,3.79343625073247,0.298046839264435,0.70741154398302
"18427",-0.436793012203491,4.13724439049322,0.298046839264435,0.70741154398302
"19729",-0.434042495382808,4.10378625504712,0.298046839264435,0.70741154398302
"3148",-0.419400466544349,4.13047537823469,0.298046839264435,0.70741154398302
"15821",0.411452848744676,4.05603890672737,0.298046839264435,0.70741154398302
"5921",-0.635778002918919,8.47391203591485,0.298495505848737,0.708394231705544
"9872",-0.220304695538275,5.8880044487777,0.298610650013977,0.708585262565076
"14686",-0.213432803647008,5.94098590270476,0.298936057797911,0.709194348594704
"17357",0.207218787133022,5.94456640107402,0.298936688747499,0.709194348594704
"6101",-0.272523350221582,5.1268557254037,0.299086199374326,0.709384455718508
"5567",-0.264166058847654,4.79707052856905,0.299086199374326,0.709384455718508
"775",-0.266970421772777,5.41770448987769,0.299124152911306,0.709392198427023
"5155",-0.195204536809741,6.64563783848617,0.299350379667785,0.7097500454268
"12192",-0.241961218528078,5.56223153269053,0.299419476554422,0.7097500454268
"15365",-0.236210709998362,5.60396252888036,0.299419476554422,0.7097500454268
"5031",-0.317201065553843,4.93781092353853,0.299448576623102,0.7097500454268
"7203",-0.302218006226161,4.99589360193822,0.299448576623102,0.7097500454268
"16849",-0.209266486408486,7.71398650177931,0.299495450275963,0.709778880304027
"6213",-0.19394459170466,6.49501032553976,0.299689354936811,0.710156119172397
"12377",-0.217310825290716,5.80303945142385,0.299881848672922,0.710529927628461
"16778",0.180793545151717,8.02050156493768,0.300000854603448,0.710729550120541
"4723",-0.350499327585035,4.4435758010608,0.30044279447719,0.711306617694016
"1822",0.348883039206277,4.61101185891392,0.30044279447719,0.711306617694016
"4995",-0.347249138347327,4.05569701042837,0.30044279447719,0.711306617694016
"6824",0.34497352324157,4.67027118201428,0.30044279447719,0.711306617694016
"17126",-0.334364671460528,4.60582961132178,0.30044279447719,0.711306617694016
"13771",-0.203670069023432,5.59759127380769,0.300453132696377,0.711306617694016
"4275",0.224156276030129,5.83905467423921,0.300632636573067,0.711649197582963
"9841",0.216838454200925,5.68929061678886,0.300705956053497,0.711706019817354
"4111",-0.181709077296086,6.72655686553289,0.300726245341895,0.711706019817354
"1031",-0.234177096674986,10.2739699023513,0.300911156479246,0.712044169425863
"11986",0.200831233437281,6.72122991736093,0.30112098484095,0.712044169425863
"16371",-0.183253068939752,9.59137682181791,0.301257981122645,0.712044169425863
"4720",-0.553343397303292,3.50466388929116,0.301613058539114,0.712044169425863
"14488",1.17124639875419,2.9523096311267,0.301873750283667,0.712044169425863
"694",1.10404084256536,2.63782715930557,0.301873750283667,0.712044169425863
"10636",1.08612037453912,1.98805187846522,0.301873750283667,0.712044169425863
"11885",1.07819655200696,2.51350624027061,0.301873750283667,0.712044169425863
"17709",-1.05986701834761,2.16613951447803,0.301873750283667,0.712044169425863
"6555",-1.05006324875168,2.53224394405029,0.301873750283667,0.712044169425863
"6191",-1.04532230015138,2.38867757786016,0.301873750283667,0.712044169425863
"1700",-1.0449185953587,2.28005627344311,0.301873750283667,0.712044169425863
"4382",1.0315923226946,2.55094071953985,0.301873750283667,0.712044169425863
"12951",1.01194508957245,2.52083110621635,0.301873750283667,0.712044169425863
"17023",1.00085039039296,3.69476816555282,0.301873750283667,0.712044169425863
"13730",-0.989799528639725,2.3249243385633,0.301873750283667,0.712044169425863
"11288",-0.975179915378892,2.07156955861039,0.301873750283667,0.712044169425863
"17706",0.961877271581084,3.14333046464476,0.301873750283667,0.712044169425863
"15315",-0.94077918988256,2.38526112420338,0.301873750283667,0.712044169425863
"13390",-0.934979989345867,2.62117155265672,0.301873750283667,0.712044169425863
"4386",-0.928877537677279,2.759463348814,0.301873750283667,0.712044169425863
"20137",-0.84763791967563,2.05337695443498,0.301873750283667,0.712044169425863
"19285",-0.838785850457783,2.10547612743506,0.301873750283667,0.712044169425863
"12731",-0.833652665969998,2.47645712951227,0.301873750283667,0.712044169425863
"17586",-0.831238419213427,2.72868196903508,0.301873750283667,0.712044169425863
"507",0.830197486100513,2.42695749790859,0.301873750283667,0.712044169425863
"20372",0.822136148075446,2.56289793686626,0.301873750283667,0.712044169425863
"9354",-0.262790045475192,4.92473761288361,0.302221843482513,0.712044169425863
"324",-0.539094921930545,3.85551612983502,0.302348331417688,0.712044169425863
"15683",0.527182783074187,3.87439234192006,0.302348331417688,0.712044169425863
"15825",0.526950018744635,4.08914313290814,0.302348331417688,0.712044169425863
"9010",-0.526453214934401,3.65777325080558,0.302348331417688,0.712044169425863
"20394",0.519875344848607,3.95857449532396,0.302348331417688,0.712044169425863
"968",-0.507273667529988,3.53731158431617,0.302348331417688,0.712044169425863
"2969",-0.496281335267847,3.78663447213211,0.302348331417688,0.712044169425863
"15280",0.487303260173589,3.91838250667636,0.302348331417688,0.712044169425863
"10470",-0.482960505745656,3.7385902853509,0.302348331417688,0.712044169425863
"4406",-0.473886820047023,3.95798555956292,0.302348331417688,0.712044169425863
"4992",-0.471696620753799,3.76595147452015,0.302348331417688,0.712044169425863
"14599",0.46589446546753,3.92793651542321,0.302348331417688,0.712044169425863
"8926",-0.449733836845906,3.77087355301229,0.302348331417688,0.712044169425863
"7765",-0.383851112181992,4.49977717850217,0.302454163402185,0.712044169425863
"20172",-0.380524768325444,4.76205641040904,0.302454163402185,0.712044169425863
"10898",0.374769247253499,3.65668867347497,0.302454163402185,0.712044169425863
"13133",0.365397955275721,4.49923916733436,0.302454163402185,0.712044169425863
"13293",0.568575754761963,9.66331587897858,0.302483440118178,0.712044169425863
"17946",-0.221236404509967,5.947110461169,0.302654127211697,0.712044169425863
"9053",-0.173589065114505,7.2945653408871,0.302672620134439,0.712044169425863
"4524",-0.289031079227065,4.73923205339011,0.302713839843404,0.712044169425863
"1488",0.273369631971034,5.09402777501503,0.302713839843404,0.712044169425863
"11403",-0.26266963704554,5.17318678753188,0.302713839843404,0.712044169425863
"20403",-0.257506870372003,5.09560951840712,0.302713839843404,0.712044169425863
"8322",-0.217657691217133,5.59639815317249,0.302714523666917,0.712044169425863
"4701",0.191279225239543,6.79264403117844,0.303039625874863,0.712674287740153
"12572",-0.216770950766563,5.78438751661282,0.303052107882072,0.712674287740153
"10730",0.374316133739677,5.12608169022212,0.303122051113901,0.712756806402125
"7780",-0.323525705910136,4.75615595613453,0.303749066853962,0.714066952197208
"18933",-0.282548891316818,4.76518726649614,0.303749066853962,0.714066952197208
"13515",-0.144584653575555,9.57529578239034,0.304196591083121,0.715036814672394
"739",-0.241564025460771,5.7114336446461,0.304739141928451,0.715982933414156
"16616",0.233391128954152,5.49216162972657,0.304739141928451,0.715982933414156
"9537",-0.224164986230461,5.57939003154413,0.304739141928451,0.715982933414156
"6949",-0.220172682514797,5.70100419474802,0.304739141928451,0.715982933414156
"6935",0.584039427083051,4.01084724914056,0.305341822872249,0.717316516684376
"12671",-0.354509193043884,5.35486669944533,0.30556670914801,0.717621578099596
"2756",-0.338202977294512,4.77077636344581,0.305612045167207,0.717621578099596
"3114",0.330524520061201,4.76066145257845,0.305612045167207,0.717621578099596
"605",-0.321677547294205,4.63586518837146,0.305612045167207,0.717621578099596
"3137",-0.454437665512636,4.24613264637252,0.306144866424401,0.717976436278345
"16654",0.450390578511419,2.78124758268977,0.306144866424401,0.717976436278345
"15283",-0.449382134567969,4.27519483520531,0.306144866424401,0.717976436278345
"15111",-0.441961022198691,3.91356295688215,0.306144866424401,0.717976436278345
"12577",-0.435420862727446,3.54511089373138,0.306144866424401,0.717976436278345
"6466",-0.434648638437615,3.96670901752669,0.306144866424401,0.717976436278345
"5666",-0.423033946104243,4.13467095278379,0.306144866424401,0.717976436278345
"3949",-0.379346882175899,4.15416551236632,0.306144866424401,0.717976436278345
"1615",-0.275313101636552,5.17771804489074,0.306289800982508,0.717976436278345
"11502",0.274652394609485,5.125487407398,0.306289800982508,0.717976436278345
"16229",-0.274231153595159,5.03618554837313,0.306289800982508,0.717976436278345
"16425",0.273146694478043,5.30665280621385,0.306289800982508,0.717976436278345
"17458",-0.271696041432022,5.37448898509663,0.306289800982508,0.717976436278345
"8070",0.269777406484652,5.20315474943368,0.306289800982508,0.717976436278345
"6081",-0.268891658917165,5.27051422240321,0.306289800982508,0.717976436278345
"4037",0.240503978900681,6.48778409073803,0.306875130663617,0.719266065566874
"6925",-0.226239497225359,5.57911612485608,0.307357345836843,0.719823829759858
"13587",-0.78326498301205,3.12508365231518,0.307641089100301,0.719823829759858
"11270",0.78141234862231,3.79451367777409,0.307641089100301,0.719823829759858
"3389",0.781201381139724,2.56998693137473,0.307641089100301,0.719823829759858
"11503",0.773265661861084,2.94511900170717,0.307641089100301,0.719823829759858
"16816",-0.760906129857208,3.03871167523026,0.307641089100301,0.719823829759858
"13562",0.720138018762667,2.92061521127747,0.307641089100301,0.719823829759858
"13700",-0.711930423575653,3.26367982679774,0.307641089100301,0.719823829759858
"15193",0.705286426426569,3.30212078016427,0.307641089100301,0.719823829759858
"17660",-0.705094609215761,2.45038861968079,0.307641089100301,0.719823829759858
"1548",-0.703269734886521,2.93186160479052,0.307641089100301,0.719823829759858
"11964",0.70072557268918,3.61370166464614,0.307641089100301,0.719823829759858
"16510",0.696569062743231,3.41448841312935,0.307641089100301,0.719823829759858
"18799",-0.658619000588808,2.86015341634515,0.307641089100301,0.719823829759858
"11348",-0.622974424929607,3.14007040624683,0.307641089100301,0.719823829759858
"8590",-0.248791130327629,5.89749164466004,0.307696267457354,0.719870571960061
"19014",-0.305719501871939,4.65632661753534,0.307976831634372,0.720115047670125
"7505",-0.298671200937045,4.70663333182348,0.307976831634372,0.720115047670125
"1015",-0.291825944456575,4.9043361721103,0.307976831634372,0.720115047670125
"2373",0.286479240531707,4.73160047343953,0.307976831634372,0.720115047670125
"11694",-0.278568407449768,4.64034085393186,0.307976831634372,0.720115047670125
"11997",-0.257234852943822,5.55245487790524,0.308304937815996,0.720717418648505
"3400",-0.239481672800833,5.27685215646516,0.308304937815996,0.720717418648505
"14517",-0.215697868873635,5.97604011982501,0.308602029760151,0.720805520292734
"12172",0.191237252633358,7.72883472222543,0.308632683298917,0.720805520292734
"11153",-0.22258815762349,6.38188315140534,0.308695239163979,0.720805520292734
"11384",0.386679751969636,4.5130484399069,0.308765592066716,0.720805520292734
"4264",-0.381923391130085,4.33725065715492,0.308765592066716,0.720805520292734
"13494",0.381681842849768,4.51299136139305,0.308765592066716,0.720805520292734
"8336",0.378574510539914,4.13750148189184,0.308765592066716,0.720805520292734
"13616",-0.372760227011079,4.35617789329341,0.308765592066716,0.720805520292734
"11208",-0.372370257514243,4.47463543232028,0.308765592066716,0.720805520292734
"7714",-0.371255581255317,4.40522990520397,0.308765592066716,0.720805520292734
"5482",0.367769751458183,4.42351750093883,0.308765592066716,0.720805520292734
"18163",-0.354025675635617,4.44226161314962,0.308765592066716,0.720805520292734
"10109",0.167143447944976,7.12411299013066,0.308926347043631,0.721098481570855
"12027",0.207434591836725,6.73362643085398,0.309275884716383,0.721831983845017
"6968",0.347758107663643,5.22209470067872,0.309327505394227,0.721870077064012
"16206",-0.284253293669002,5.08628910690437,0.309815163996094,0.722568600266763
"9363",-0.276680809103585,4.9754477606796,0.309815163996094,0.722568600266763
"15492",-0.27221284408654,5.29626459670924,0.309815163996094,0.722568600266763
"3479",-0.270540144508143,5.21449965879444,0.309815163996094,0.722568600266763
"8852",-0.266748016867635,5.25565879098038,0.309815163996094,0.722568600266763
"12606",-0.199763318931099,6.42629524400096,0.309838829131503,0.722568600266763
"8688",-0.200800728071551,6.59764634291534,0.310440085798443,0.723840656240212
"7688",-0.192005038010095,5.53617213501993,0.310530503527482,0.723840656240212
"562",-0.333679059238889,4.23881160718119,0.310675981386213,0.723840656240212
"13038",-0.627768197676087,3.5732412576172,0.310773641163279,0.723840656240212
"12793",-0.613163405059947,3.62907185056624,0.310773641163279,0.723840656240212
"5105",-0.611381749070021,3.18076478755524,0.310773641163279,0.723840656240212
"18610",-0.592076846367142,3.32135741557935,0.310773641163279,0.723840656240212
"7800",-0.588993939526926,3.57557110318891,0.310773641163279,0.723840656240212
"6944",0.570699615812472,3.47842356039473,0.310773641163279,0.723840656240212
"17214",0.569780378038118,3.17589332389798,0.310773641163279,0.723840656240212
"10644",-0.555043571403311,3.57527937413324,0.310773641163279,0.723840656240212
"8065",0.244665547285361,5.10387660195744,0.311291671808958,0.724882109826144
"8683",-0.236048947953462,5.33828309218527,0.311291671808958,0.724882109826144
"6677",-0.193537565479822,6.00842566807357,0.311782757647897,0.725933557232041
"1436",-0.225754599560229,6.05791801221377,0.31188434971642,0.725933557232041
"11408",0.194346581835661,6.81279492668783,0.311920886687592,0.725933557232041
"6078",-0.282726276577248,6.10853610782536,0.312111833124151,0.725933557232041
"18013",0.523470509236411,8.42716513970075,0.312127550483029,0.725933557232041
"2171",-0.31226742428281,5.11491805925096,0.312133680623048,0.725933557232041
"14824",-0.305713494647607,4.85515096178449,0.312133680623048,0.725933557232041
"19767",0.293707135665452,5.13376425478325,0.312133680623048,0.725933557232041
"6699",-0.281191778806583,4.77296421748286,0.312133680623048,0.725933557232041
"9648",-0.27707607713313,4.96018172194018,0.312133680623048,0.725933557232041
"13060",-0.274670957479327,4.83317566752969,0.312133680623048,0.725933557232041
"12993",0.176670920994825,7.02273748095125,0.312323426615201,0.726292253159069
"17421",-0.225787397249452,5.6652374686835,0.312512617282489,0.726330818390754
"12128",-0.221899826010253,5.57890217791175,0.312512617282489,0.726330818390754
"15807",0.516595930207106,3.72252413102364,0.312695184602063,0.726330818390754
"18173",-0.47992581650016,3.64078872075153,0.312695184602063,0.726330818390754
"6969",0.479866102467485,3.89597267674891,0.312695184602063,0.726330818390754
"9678",-0.476695183051738,4.00664282407351,0.312695184602063,0.726330818390754
"2782",0.469816007341804,3.6376277705888,0.312695184602063,0.726330818390754
"4664",-0.45240406243278,4.10959388526016,0.312695184602063,0.726330818390754
"13683",0.450826489600812,3.31915428915023,0.312695184602063,0.726330818390754
"3262",0.443431510794511,3.72840902451281,0.312695184602063,0.726330818390754
"9517",-0.268757237223772,5.282707448507,0.31329098617823,0.727632103048813
"1922",0.154410423467977,7.6844067151157,0.313640492997276,0.728258789116819
"17400",-0.153126573096273,7.39935423908146,0.313661321447512,0.728258789116819
"16724",0.156725831640656,7.69386479453778,0.313667648632809,0.728258789116819
"5693",3.42653553877156,1.71225168630633,0.313739839074513,0.728343706331457
"14999",-0.167124038216732,7.42841805532755,0.313936657782102,0.728501803570601
"16014",-0.43043823849501,3.64859895503371,0.313986058516933,0.728501803570601
"4120",0.409910024937839,4.23883317176667,0.313986058516933,0.728501803570601
"8613",-0.399192749270858,4.07338263378206,0.313986058516933,0.728501803570601
"7736",-0.374877459965847,3.8536128797398,0.313986058516933,0.728501803570601
"10537",-0.245258700984483,6.51353365989408,0.314213026816494,0.728931921646131
"5131",-0.237495514992807,5.60277220856886,0.314242729644611,0.728931921646131
"20061",-0.377734105235608,4.57786536010819,0.314919426796946,0.729854933665221
"4133",0.371772102050284,3.78281715875043,0.314919426796946,0.729854933665221
"520",-0.366833046537863,4.73118020917382,0.314919426796946,0.729854933665221
"1402",-0.366542368565372,4.75183131873345,0.314919426796946,0.729854933665221
"13098",0.357891832789735,5.09205410850717,0.314919426796946,0.729854933665221
"8920",-0.333010913605418,4.40097104824329,0.314919426796946,0.729854933665221
"15944",-0.328937148342195,4.4286051602191,0.314919426796946,0.729854933665221
"7090",0.183776693313831,9.64826315788689,0.314926158174176,0.729854933665221
"5103",-0.23295552738321,5.4632836279047,0.315050512648533,0.729977677731984
"10457",0.22951360386067,5.59368008210669,0.315050512648533,0.729977677731984
"8761",-0.187276685762029,6.25884614574519,0.315116447648404,0.730047734724126
"3600",-0.172340430888227,7.16700187297296,0.315473324855899,0.730791741425367
"1639",0.327784760713969,4.91338430667442,0.31563776993774,0.730924288894439
"16145",-0.322416247285982,4.60769437919193,0.31563776993774,0.730924288894439
"8640",-0.30120463538525,4.71622822258921,0.31563776993774,0.730924288894439
"2940",0.190131987494769,6.57673144987,0.316033991608188,0.731758959282998
"972",-0.295846733245868,5.1282262171308,0.316221375220323,0.731861376556768
"24",-0.2856078765398,4.93735011563827,0.316221375220323,0.731861376556768
"11341",-0.284781077300224,4.87263755860202,0.316221375220323,0.731861376556768
"17611",-0.279508903407886,4.89748066224268,0.316221375220323,0.731861376556768
"19067",0.267449510866324,5.25887319320178,0.316718300999716,0.732845582195541
"19098",0.264259905535998,5.13808370085593,0.316718300999716,0.732845582195541
"19614",-0.197804630216835,6.41928942512335,0.316861594106201,0.73309419611628
"11067",-0.250504153547167,5.41576274466663,0.317158745204742,0.733532723302079
"5936",-0.23918095963258,5.09299457006768,0.317158745204742,0.733532723302079
"932",-0.235853098077037,5.47532569006718,0.317158745204742,0.733532723302079
"10535",-0.138681994503411,7.97771929446064,0.317329335580577,0.733844273733213
"14223",0.449670497302528,7.56834095286244,0.317526318186277,0.734216780518925
"3829",-0.22956389313532,5.60726492415796,0.317562454904651,0.734217320836644
"10695",-0.212453420443838,6.36765636307864,0.31779030929413,0.734661069982473
"4571",0.231729120505089,6.03848207435224,0.318137734640258,0.735381109234009
"1704",0.171962869207106,7.25631828054287,0.31821705974904,0.735481337236423
"17827",-0.255534570733268,6.13682745227818,0.318550550698136,0.736168918722668
"18309",-0.233474953792339,5.61050078017136,0.318991445685094,0.737104527035048
"13626",-0.239220907492917,6.30249392086172,0.319955794010314,0.739249348944856
"3790",-0.206512824396339,5.8121568397393,0.320110405019402,0.739523021085265
"3780",-0.305458641514794,4.93652516410505,0.320241628917502,0.739659059336222
"18514",-0.278615350711237,5.01980160698997,0.320241628917502,0.739659059336222
"1692",-0.316114786236479,4.43058847483375,0.320500473667926,0.739922710071766
"8100",-0.315261637749703,4.89046744074005,0.320500473667926,0.739922710071766
"6133",0.309844618058679,4.73501827799555,0.320500473667926,0.739922710071766
"2172",-0.224350420054627,5.87985382347755,0.320500506885853,0.739922710071766
"3899",-0.380171838884161,4.42227688066341,0.320921501984159,0.740142631732949
"14379",-0.367106568338786,4.39530125457533,0.320921501984159,0.740142631732949
"8265",0.365026598717255,4.43721159983618,0.320921501984159,0.740142631732949
"7145",0.359297519529262,4.09904963112666,0.320921501984159,0.740142631732949
"17048",0.358136782130696,4.5741043990525,0.320921501984159,0.740142631732949
"8042",0.348495884261682,4.5910663276124,0.320921501984159,0.740142631732949
"17802",-0.346545114328538,4.36952736445561,0.320921501984159,0.740142631732949
"17637",0.344894075104782,4.57416698032221,0.320921501984159,0.740142631732949
"11158",-0.335117485715668,4.06528190924165,0.320921501984159,0.740142631732949
"2748",0.198074498133403,6.32789558726412,0.32108202879438,0.740429351471026
"10482",0.324364836439331,5.94069186869029,0.3211677102884,0.740543429405544
"1127",-0.182723659674576,6.33189822584883,0.321331605265193,0.740581207049851
"5314",-0.189486267190295,6.93949285893578,0.321354850557106,0.740581207049851
"1171",-0.420218538795621,4.17363849982744,0.321582450787417,0.740581207049851
"12429",-0.417014953988486,4.20440739348113,0.321582450787417,0.740581207049851
"15263",-0.408444426993923,4.25059327883906,0.321582450787417,0.740581207049851
"17994",-0.392743757718731,4.19492009734259,0.321582450787417,0.740581207049851
"7890",-0.385788422511372,4.2040555947376,0.321582450787417,0.740581207049851
"4961",-0.385314259409193,4.1836349683754,0.321582450787417,0.740581207049851
"6760",-0.374460393698449,4.30096765029349,0.321582450787417,0.740581207049851
"5016",-0.373097498244531,4.17984697665086,0.321582450787417,0.740581207049851
"17399",0.369686813262121,4.28314722036008,0.321582450787417,0.740581207049851
"10041",-0.201278578844935,6.35764025365418,0.321892866192285,0.741212601467428
"19408",-0.146425061596726,9.31562507632384,0.322204765790063,0.741717771737788
"13474",0.208604831393515,6.05253075940819,0.32231853466268,0.741717771737788
"12485",0.210776234286248,5.74104492699311,0.32251006064413,0.741717771737788
"4951",-0.205789274997142,5.55564658288552,0.32251006064413,0.741717771737788
"14731",0.501686617604946,3.81924339664049,0.322620028342671,0.741717771737788
"301",0.483210990588446,3.75105597690597,0.322620028342671,0.741717771737788
"15145",0.474836505258294,3.8009390252536,0.322620028342671,0.741717771737788
"17252",0.461586581307865,3.95555359875132,0.322620028342671,0.741717771737788
"18329",-0.460612502724822,3.91360777397381,0.322620028342671,0.741717771737788
"16989",0.438826744117294,3.41148546053849,0.322620028342671,0.741717771737788
