atID,wtlp6-wthp6,wthp5-wthp6,wtlp5-wthp6,wtal-wthp6,wtfe-wthp6,stop1lp6-stop1hp6,stop1hp5-stop1hp6,stop1lp5-stop1hp6,stop1al-stop1hp6,stop1fe-stop1hp6
AT5G37630,-0.042243104,-0.076536285,-0.030509451,-0.011277878,-0.239598502,0.086275874,0.081613132,-0.002463043,0.120715394,-0.05577372
AT5G37660,-0.084999252,0.022577231,-0.058437333,-0.092361482,0.007780389,-0.014986518,-0.013405408,0.019998698,0.337669408,-0.043813749
AT5G37670,0.135815995,0.063679563,0.095635676,0.842821111,0.275561096,0.104089754,0.113010481,0.53535262,0.334585521,0.371697198
AT5G37680,-0.098595391,-0.050862254,0.023425299,-0.00220378,0.097913078,-0.220117519,-0.178321189,-0.193879489,-0.037199054,-0.060674145
AT5G37690,-0.045685779,0.015689019,-0.037529883,0.289572017,0.19338424,0.017059419,0.167961666,0.284424516,0.864792088,0.450162144
AT5G37710,0.021306524,0.083871184,0.063475742,0.097248589,0.057402916,0.105218005,0.061375334,0.159088762,0.507264554,0.108539628
AT5G37720,0.271724358,0.087457943,0.245153788,0.235712168,-0.1285308,0.039255386,0.090556187,0.229886939,0.1743169,-0.076433124
AT5G37740,0.003732884,0.136295913,0.148914756,0.522445165,0.379371187,0.013109281,0.012999668,0.133198643,0.16437547,0.062996451
AT5G37750,-0.050606104,0.074494306,0.019181195,0.145162504,-0.098384353,0.137742624,-0.036433803,0.210688207,0.416354561,0.303019502
AT5G37770,-0.024916651,0.010754755,-0.006583014,0.156347583,0.264646549,-0.337747072,-0.150898219,-0.203625307,-0.017461511,-0.178490191
AT5G37780,-0.058650788,-0.059238797,-0.096547964,-0.130845679,0.150456435,0.005014091,-0.111544147,-0.027911024,-0.119994732,0.053208064
AT5G37790,0.060254754,0.052646643,-0.02819625,-0.026790163,-0.126328683,-0.04152114,-0.019090221,-0.125562564,-0.226794409,-0.231480553
AT5G37800,0.017369788,-0.048314837,0.231707948,-0.116275068,-0.043990986,0.063426083,0.057720224,-0.177291878,-0.411744539,0.066698832
AT5G37820,-0.032356839,-0.030772944,-0.045450613,0.100820214,0.133583805,0.021149072,0.070339419,0.078081015,0.929574381,0.086627611
AT5G37830,0.133345314,0.035935762,0.070506856,-0.024439234,-0.16002831,-0.022167193,-0.000772171,0.011657958,0.083147676,-0.040752516
AT5G37850,0.094810851,0.04413255,0.068631455,-0.031018308,0.032308251,0.028401408,0.051185324,0.006596723,-0.072768701,-0.091830849
AT5G37890,-0.300088573,-0.164700525,-0.178160264,-0.189862496,0.061249965,0.050052278,0.032053413,-0.024647804,-0.00154323,0.105138236
AT5G37930,0.095592242,0.028723503,-0.040618649,-0.05174471,-0.019064298,0.000482572,-0.022785879,0.075378689,0.050552364,0.023152688
AT5G37980,-0.090635072,0.447932764,0.338511296,0.12204232,-0.050868088,-0.406870555,0.006988888,-0.217043025,-0.318889121,-0.551606033
AT5G37990,-0.178818807,0.134770117,0.09409795,0.12399023,0.426859504,-0.325347229,0.002235577,-0.239049824,0.143284212,0.500501715
AT5G38000,-0.262848592,0.458020635,0.308477148,-0.174488953,0.234454252,-0.418207635,-0.112846194,-0.052326014,-0.431906097,0.129049523
AT5G38005,-0.135704196,-0.024964219,-0.047171762,-0.124964793,0.027228651,-0.092784939,0.088558245,0.077399264,-0.441327737,0.099955211
AT5G38010,-0.147674064,0.181532831,0.105435093,-0.153253331,-0.032410774,-0.260046775,0.015818568,0.014354927,-0.598774188,0.005079285
AT5G38020,-0.058761071,0.063376592,0.120705707,-0.020859452,0.486778413,-0.038091052,0.099516478,0.157078781,0.067995654,0.839910781
AT5G38030,-0.051872918,0.086209921,0.111514135,-0.037160098,0.436111541,-0.026089419,0.097438323,0.177633454,0.024966222,0.593643455
AT5G38040,0.090770742,0.109954768,0.063922437,0.09873605,0.245830995,0.138778296,0.085287613,0.1519234,0.221444377,0.233162212
AT5G38050,0.188587475,0.048594856,-0.168126252,-0.016390451,0.088757812,0.228969643,0.117568437,0.33216144,0.126259049,0.168769384
AT5G38060,0.255600681,0.187346975,0.196217046,-0.00530716,0.321005539,0.078924143,0.064371872,-0.07558027,0.012693636,0.236924636
AT5G38070,-0.10548427,-0.182182816,-0.041658272,-0.244726428,-0.107877934,-0.265329182,-0.032305948,-0.244388957,0.119348007,-0.062904862
AT5G38100,0.100067541,0.113186983,0.184096616,-0.285441226,0.237950648,-0.469861153,-0.52557145,-0.341580607,-0.769795771,-0.139758502
AT5G38110,-0.133790326,-0.036467762,-0.114105629,-0.192009079,-0.011094284,0.149732755,-0.151647791,-0.073202707,-0.158846913,-0.085005761
AT5G38140,0.009837157,0.124074137,0.01352742,0.134889111,-0.299550565,0.172085088,0.113016882,0.139167204,0.116704821,-0.188550381
AT5G38150,0.199787352,0.065333605,0.292721312,-0.059403332,-0.211293995,0.002509026,0.131133977,-0.02543892,-0.182607385,-0.140711068
AT5G38200,0.065634987,0.072408486,0.211901452,0.857138878,0.120543022,-0.001942896,0.007421283,0.015396018,0.030296891,-0.000173325
AT5G38210,-0.016195794,0.011510762,-0.017259704,0.014651442,0.036108672,0.079711973,0.088045532,0.118442393,0.362701558,0.065152877
AT5G38212,0.225657664,0.037277696,0.116696165,0.13351268,-0.147434334,0.103251946,0.131553922,0.067245943,0.036573782,-0.144106446
AT5G38220,-0.044303234,-0.047033081,-0.01453694,-0.068249747,0.228443413,0.140488979,0.134123224,0.002233595,0.14813198,0.161980629
AT5G38280,-0.00981862,-0.050636111,-0.026593881,0.02664568,-0.050728928,-0.12911668,-0.081333326,-0.180993935,0.1250005,-0.061718938
AT5G38290,-0.075960523,-0.006842149,-0.164122479,-0.053061919,0.051926553,-0.093229376,-0.117449016,-0.062649394,-0.124844081,-0.091302137
AT5G38300,-0.093219953,-0.088997077,-0.150550915,-0.164742812,-0.089440598,-0.100019738,-0.150788604,-0.388925242,-0.310232666,-0.313476577
AT5G38310,-0.018213985,-0.007109028,0.011344016,0.109877756,0.149347023,-0.038471557,0.002987129,0.021379784,0.916575214,0.201540426
AT5G38340,0.085825337,-0.119114988,-0.232048237,-0.283979403,-0.42201339,0.009392886,-0.065478396,-0.235368863,-0.590952752,-0.45303963
AT5G38344,0.054139361,0.052956826,0.438351045,0.124882507,-0.044813344,-0.289279476,-0.075879102,-0.060472535,-0.327396172,-0.369859513
AT5G38350,0.077746337,0.029508748,0.112324755,0.149224268,-0.18363118,-0.047275335,0.194699243,0.204816654,0.123119928,-0.072687108
AT5G38360,0.006152996,-0.010688643,-0.024880396,0.044756041,-0.170626616,0.068687947,0.131628012,-0.022665852,0.091288124,-0.074438752
AT5G38380,-0.050275863,-0.013039397,0.005946098,0.002853292,0.088828294,0.014499889,0.010543493,0.015292865,0.159146002,0.070550399
AT5G38410,-0.085176416,0.91290909,-0.086772418,0.408985141,-0.086468744,-0.211600021,0.091171644,-0.211600021,-0.210997096,-0.205672539
AT5G38420,-0.270002326,0.729215484,-0.268102612,0.163335635,-0.270129636,-0.415115538,-0.084895792,-0.417016143,-0.416345032,-0.411078132
AT5G38430,-0.153039701,0.845424668,-0.154575332,0.172389028,-0.15294406,-0.170023935,0.166312879,-0.170300162,-0.174305239,-0.162303349
AT5G38450,-0.150043758,-0.274623662,-0.411249655,-0.535669296,-0.553263167,-0.163369375,-0.119188983,-0.325210976,-0.608945261,-0.301284591
AT5G38460,0.044916887,0.017991454,-0.004909506,0.102163,-0.004482308,-0.041230761,-0.025626487,-0.015940217,0.006872012,0.023935993
AT5G38470,-0.013559622,-0.02681178,-0.032469311,0.066563354,0.080229243,0.007766039,-0.007544243,-0.00741689,0.268345636,0.112954645
AT5G38480,-0.120149736,-0.00587353,-0.003211228,-0.019619414,0.233054495,-0.095971413,-0.094476548,-0.052286776,-0.07336662,0.039754669
AT5G38510,0.083203133,-0.090942769,0.106353724,0.111837088,0.251192976,0.118289967,-0.040759077,0.131907549,0.338714248,0.528283355
AT5G38520,-0.018446099,0.379163596,-0.050673877,0.170134979,0.065074223,0.285924568,-0.235162126,-0.050928858,-0.170594722,-0.101943146
AT5G38530,-0.031725761,0.040552944,0.01878258,-0.150311049,-0.08952817,-0.116975603,-0.121637834,-0.074220034,-0.447223718,-0.100133891
AT5G38540,0.036939761,0.189993049,0.021591198,-0.36671923,-0.368251505,-0.223225018,-0.294571969,-0.137306159,-0.580854844,-0.419962405
AT5G38550,-0.060235969,-0.01004205,-0.143489853,-0.404275761,-0.562900093,-0.205607512,-0.289868875,-0.345361372,-0.718594588,-0.53718571
AT5G38560,0.128992342,0.006698327,0.109746204,0.073476977,-0.240683246,0.150887713,0.180476269,0.192619214,0.304405106,-0.019769148
AT5G38590,-0.113590326,-0.027168584,-0.069144895,-0.062853499,-0.109424244,-0.050399103,-0.239072846,-0.085008493,-0.053003921,-0.171025789
AT5G38600,-0.00796925,-0.030707422,-0.028793759,0.046645866,-0.068621898,-0.095573877,-0.086958481,-0.044992924,-0.194063182,-0.112175079
AT5G38610,0.019354625,0.14733298,0.076171693,-0.263936698,-0.041978163,0.075710802,-0.033268604,0.333951014,-0.113351482,0.152455191
AT5G38630,-0.03980657,-0.01271885,-0.098296012,-0.028392421,0.012741881,0.085341888,-0.108787117,0.000821934,-0.216660558,-0.095425565
AT5G38640,0.018833085,-0.027608806,0.014211752,0.077234747,-0.141615764,0.009957899,0.143407632,0.035570613,0.251592393,-0.04778054
AT5G38660,-0.101761053,0.088102597,-0.100882672,0.034680929,-0.055876601,-0.060003238,-0.054004864,-0.161627215,-0.018959627,-0.089517077
AT5G38690,0.000863865,0.034203595,0.115940906,0.080512044,-0.209232095,-0.144182523,-0.038464233,-0.164549191,-0.110890868,-0.106533603
AT5G38700,0.069976196,0.263629891,0.426392825,0.399860116,0.60962136,-0.066056572,-0.093557293,0.190217441,-0.054710423,0.479524408
AT5G38710,0.112314074,-0.034618943,0.071607518,0.432407737,0.675168937,0.329271825,-0.086446843,-0.028460108,0.159176194,0.102623795
AT5G38720,-0.028556444,-0.076697536,0.076977775,-0.064467413,-0.253029831,-0.040955046,0.039635879,-0.079411759,-0.25436921,-0.124912119
AT5G38730,-0.160964884,-0.207512321,-0.118052039,-0.128737786,-0.044193822,-0.101330278,-0.152309668,-0.279360409,-0.274733998,-0.183357622
AT5G38747,0.443450464,0.342494415,0.711380402,0.436534522,0.437708632,0.009531607,0.010777588,-0.009885635,0.137798854,-0.045721218
AT5G38770,-0.345272726,-0.33445455,-0.372971389,-0.322113779,-0.291550442,-0.137714545,-0.288224975,-0.402076404,-0.662264951,-0.325546481
AT5G38780,-0.052558974,-0.174721505,-0.108714187,-0.708285798,-0.273950696,0.400930081,-0.077659639,0.124293066,-0.462500784,0.152338769
AT5G38790,0.036650248,0.168703441,-0.02206225,-0.259611119,-0.272495132,-0.07838655,-0.141661655,0.033312147,-0.706757308,-0.304648408
AT5G38800,-0.05973667,-0.022799743,-0.018557135,0.270437596,0.660719861,0.025190596,0.080830602,0.252154644,0.403764787,0.920252149
AT5G38820,-0.283624723,-0.198634347,-0.590541542,-0.706396917,-0.69572208,-0.839726864,-0.584348121,-0.820587415,-0.974375589,-0.943718766
AT5G38830,-0.034528416,-0.069384279,-0.021629273,0.000238268,-0.109618367,-0.040483281,-0.011129972,-0.013682955,0.124634003,0.019292364
AT5G38840,0.117448626,0.041774471,0.080677455,0.08010088,-0.206401285,-0.036422215,0.021913525,-0.042527378,0.169961669,-0.175799187
AT5G38850,0.082322108,-0.195557724,0.028352309,0.045406471,0.07760742,0.066981131,0.024044965,0.120788095,0.03282993,0.151106102
AT5G38860,0.097776923,0.168961858,0.239571824,0.018597145,0.104653245,0.162538833,0.221597455,0.173488624,0.020001831,0.092404904
AT5G38880,0.139423952,0.034631455,0.150696625,0.081424503,-0.160718556,-0.035212271,0.067493182,0.049364667,0.100217388,-0.088967945
AT5G38890,-0.152811728,-0.149933761,-0.054885671,-0.155107154,-0.024611582,-0.040281521,0.103063367,-0.056722687,-0.311925453,0.032034562
AT5G38895,-0.056297012,0.035263993,0.058912113,0.047168396,0.357455913,0.015542611,-0.191160174,0.073680476,0.147210984,0.21357805
AT5G38900,-0.012682165,0.007041797,0.008446014,0.378691804,0.573706957,-0.017010919,-0.004129784,-0.008022241,0.944009866,0.364404722
AT5G38910,-0.004483047,-0.005019088,-0.004221794,0.994980912,0.655537018,-3.55E-05,0.009447792,0.002221255,0.922741575,0.240584949
AT5G38940,0.22455966,-0.299263449,-0.355732738,-0.401257842,-0.387482048,0.564448997,-0.15567002,-0.179391184,-0.394530843,-0.295122107
AT5G38970,-0.044207601,0.140976064,0.18252212,0.010412678,-0.151969007,-0.004347268,0.174902224,0.240062041,-0.699238647,-0.252590806
AT5G38980,-0.024240855,0.61375887,-0.060267788,0.555433786,-0.088191518,-0.917125812,-0.784782068,-0.869224383,-0.922780933,-0.554841245
AT5G39000,-0.094118633,0.147191302,-0.088617381,-0.395864306,-0.176878217,-0.22193108,-0.034526018,-0.069231768,-0.629962146,-0.439659514
AT5G39020,0.10939158,0.064547886,0.142764707,-0.137952876,0.002569174,-0.149521612,0.053855678,0.082891735,-0.480476826,-0.056287022
AT5G39040,-0.088396424,-0.085099047,-0.097421853,-0.013889571,-0.073630557,-0.128222683,-0.068148337,-0.071829183,0.338373345,-0.047975276
AT5G39050,0.002229803,0.029216319,0.045070131,0.181837992,0.304937333,-0.024125521,0.017229294,0.057792729,0.922547134,0.335743611
AT5G39080,-0.755146485,0.08688959,-0.48310814,-0.289170501,-0.37553468,0.198642067,0.328223851,-0.171916479,0.160875957,-0.050006335
AT5G39090,-0.010102355,-0.083533308,-0.221602096,-0.542940817,-0.361197937,-0.130167065,0.04083305,-0.108587183,-0.461646654,-0.265430615
AT5G39110,0.008370829,0.107919169,-0.019918292,0.668054144,0.385357783,-0.196388621,0.054183212,-0.260905762,0.010169697,-0.012214459
AT5G39120,-0.068947116,0.167199165,-0.096919555,-0.131056294,-0.087796228,-0.2397282,0.319090953,-0.280447926,0.197353621,-0.010337166
AT5G39130,0.021684288,0.0862504,0.000455256,-0.012608002,0.084125014,-0.108551708,0.332841819,-0.167478691,0.312067373,0.565196202
AT5G39150,-0.12693113,-0.617856786,-0.896690366,-0.94948645,-0.972496717,-0.015069627,-0.101452486,-0.391827853,-0.373051758,-0.335983026
AT5G39160,0.098022325,0.019914189,-0.355210051,-0.347438039,-0.296140411,-0.039722306,0.256490999,-0.564075291,-0.579898647,-0.553757807
AT5G39180,0.103494768,-0.228267861,-0.597362615,-0.859557364,-0.87913103,0.314757563,-0.226441688,-0.440343203,-0.459453904,-0.427742985
AT5G39190,0.127418625,0.048876458,-0.347657904,-0.303067907,-0.39850994,-0.110010293,0.060976721,-0.615540958,-0.688835486,-0.749242629
AT5G39220,-0.030995266,0.017901418,0.017742793,-0.037997261,0.606612395,0.016115998,0.330515278,0.387692514,-0.043872586,0.288972986
AT5G39240,-0.048586272,0.014062062,-0.138923627,-0.503380644,0.091736102,0.067190299,-0.165624088,0.150424806,-0.700015719,0.094792275
AT5G39250,-0.007297633,0.001598708,-0.004147103,0.056504,0.301000847,-0.085025423,-0.104281313,-0.201071816,-0.043258664,0.042076441
AT5G39320,0.036448557,0.055779162,0.022410765,-0.085763548,0.009894606,-0.000261038,-0.03654035,0.145984925,-0.270760436,-0.007654866
AT5G39340,-0.075162391,0.128342526,0.05562962,-0.09407743,0.211492218,0.115027528,0.011536488,0.05893979,-0.091299482,0.048850669
AT5G39350,-0.107852502,-0.227313813,-0.147038706,0.029266702,-0.342977634,0.042288997,0.032440771,-0.038702682,-0.172965869,-0.17046253
AT5G39360,-0.081405842,-0.031178696,0.015802516,-0.09594618,0.223240741,0.080850907,0.045751501,0.039645972,0.018585085,-0.000641548
AT5G39380,0.077593022,0.036241483,0.070149377,0.175157456,-0.016844927,0.044810756,0.031567918,-0.039875968,0.46980961,-0.018422003
AT5G39410,0.027868982,-0.083245918,-0.178803871,-0.029202493,-0.131918519,0.046075075,-0.102708899,-0.126317824,0.003794603,-0.115981014
AT5G39420,-0.364571138,-0.245817647,-0.217835831,-0.121347857,-0.391680158,0.144095221,0.182120925,-0.191768209,0.069027237,0.058210154
AT5G39450,-0.16858115,-0.10376088,-0.083603707,-0.315102151,-0.149700209,-0.055122423,-0.192972402,-0.156583066,-0.330715117,-0.171282201
AT5G39471,0.159308369,0.089668045,0.095681042,0.034178789,0.084223408,0.023016245,0.026057685,-0.110581167,0.19068663,-0.457685929
AT5G39480,0.204747073,-0.065600111,-0.43212335,-0.360236184,-0.557922524,0.083340732,0.507816573,0.25654421,-0.368778574,-0.369753
AT5G39490,-0.102032893,-0.39238565,-0.334177648,-0.782805536,-0.716555546,-0.042297241,0.358245569,0.034084259,-0.549615878,-0.403081263
AT5G39493,-0.140320674,-0.198912029,-0.317037722,-0.286998304,-0.357033055,-0.515698414,-0.48484849,-0.642033876,-0.817644809,-0.885807883
AT5G39500,0.171553823,0.028237918,0.059447442,0.149440243,-0.121646809,0.037415842,0.085321942,0.050760476,0.117728234,-0.055285534
AT5G39510,-0.076840564,-0.050726918,-0.126860398,-0.095611715,0.015313785,0.032068316,-0.061950721,-0.019369779,0.035644198,0.108203553
AT5G39530,-0.117145837,0.414665521,-0.065380899,0.180759324,0.697506817,0.074976886,0.006976251,0.245318314,0.226059834,0.789109396
AT5G39550,0.065212414,-0.038416565,0.11315706,-0.01031599,-0.179393674,-0.026428176,0.08299061,-0.043955731,-0.109642326,-0.061286424
AT5G39570,0.018717506,0.049011306,0.026209991,-0.00673263,0.018174056,0.069749618,-0.027731547,0.031972454,0.060873892,0.028066771
AT5G39580,-0.057868194,-0.056441665,-0.047635478,0.417829385,0.140372181,-0.065882573,-0.061665077,-0.030877088,0.889975101,0.012352463
AT5G39590,-0.099005626,-0.036817276,-0.089330675,0.189729947,0.090388616,-0.115028465,-0.072463913,-0.093356878,0.205445464,0.135901144
AT5G39600,-0.082846518,-0.101103681,-0.115392746,-0.172326715,0.004916326,-0.02749889,-0.159758728,-0.064903292,-0.353538362,-0.128966515
AT5G39610,-0.012554441,-0.002445821,0.035299036,0.121793957,0.60382181,0.017971221,0.016207818,0.08255012,0.849722017,0.591612207
AT5G39660,-0.040893256,0.04719639,0.023706566,-0.073839644,-0.100560932,-0.070911498,0.003010285,0.021426726,0.19560535,-0.091791084
AT5G39670,0.004466209,-0.029373203,-0.043584909,0.034032243,0.048359439,-0.051259362,-0.021324696,-0.019428476,0.886124915,0.116484443
AT5G39680,0.047231666,0.228099252,0.29879665,0.009255563,0.115574537,0.082998193,0.188319911,-0.118348318,-0.147586948,-0.195195327
AT5G39710,-0.003829155,-0.053368798,-0.009285194,0.122534594,-0.176117308,-0.039500027,0.034366541,-0.124237543,-0.128416142,-0.182945593
AT5G39720,0.02397847,-0.021037457,-0.194899152,0.166624813,-0.020767663,0.64329737,0.39467078,0.244517008,0.42873637,0.177937878
AT5G39730,-0.005931037,-0.039136275,-0.131400067,-0.092270875,-0.199926368,0.237244222,-0.026609054,-0.065374786,-0.218664738,-0.222959388
AT5G39740,-0.125948103,-0.083935106,-0.075570145,-0.13253028,-0.121408168,-0.056763089,-0.031253495,-0.127960571,-0.289270263,-0.104877906
AT5G39760,0.050630101,-0.113631904,-0.135229173,-0.068088638,-0.073586872,0.263006564,0.210865697,0.108731247,0.222954836,-0.198390036
AT5G39785,-0.167879343,-0.189460172,-0.107839275,-0.064416604,-0.440592953,-0.031820348,0.107911572,-0.042586713,-0.03050231,-0.328608843
AT5G39790,0.201643206,0.031862045,0.061635658,0.040409617,0.22257168,0.028907894,-0.080597789,-0.084476563,-0.1654209,0.096603627
AT5G39800,-0.117881553,-0.031167585,-0.058902461,-0.21932409,0.092229607,0.087006509,-0.085335373,-0.048257217,-0.313537879,0.014969056
AT5G39820,0.099949892,-0.061470091,0.123363233,-0.118131332,-0.085890506,-0.124463961,-0.048964631,-0.376200269,-0.58209467,-0.141301375
AT5G39830,0.084157742,0.066182026,0.154752047,0.214696013,0.22480208,0.194635082,-0.014154948,-0.027481529,-0.00724459,-0.021114502
AT5G39840,0.055355876,-0.01365156,0.090772772,-0.078570521,-0.245199507,-0.072846442,0.157466484,0.030565071,-0.08376992,-0.137223344
AT5G39850,-0.075658076,-0.062865705,-0.040722575,0.006727167,0.019392879,0.106229026,0.051693348,-0.144943903,-0.141794867,-0.114353501
AT5G39865,0.000875516,0.040155921,-0.08452303,0.043251082,0.322086253,-0.100812957,-0.260974076,0.041866459,-0.311638767,0.062832992
AT5G39890,-0.161871797,0.217818862,0.120990413,-0.329854243,-0.336675499,0.02833153,0.230477357,0.170540875,-0.115278136,-0.185223701
AT5G39900,0.022808341,-0.029959219,0.006868893,0.017774717,-0.009525191,0.026197499,0.091893133,-0.141286127,-0.066749741,-0.094452166
AT5G39940,-0.061401034,0.002260603,-0.029557937,-0.019824475,-0.057935182,0.001024958,0.046568422,0.060646229,-0.073268996,-0.05036426
AT5G39950,-0.102980247,-0.108279567,-0.18706788,-0.227263044,0.188508669,0.024392296,-0.097247803,-0.044663105,-0.20303869,0.090510346
AT5G39960,-0.0547893,0.012415055,0.020186031,-0.025608791,-0.126916534,0.039735528,0.093226993,0.068668177,-0.034820044,-0.007624042
AT5G39970,0.149224505,0.188118398,0.092212849,0.367310021,-0.015602019,-0.072503704,0.070258085,0.072946858,0.115022587,-0.108884289
AT5G39980,-0.038148245,0.131805305,-0.007613266,-0.036635931,-0.064708405,-0.182068148,-0.216818421,-0.201089069,-0.306330847,-0.367321951
AT5G39990,-0.01045324,0.035650454,0.003898135,-0.012179306,0.073437457,-0.009767119,0.004011292,-0.042762278,-0.059232398,-0.046539168
AT5G40000,0.015009847,0.008696673,0.013310027,0.113760906,0.029080029,-0.005870014,-0.005061313,0.055374104,0.979394285,0.000270264
AT5G40010,-0.004856499,0.003683604,0.001787978,0.387197155,0.163328007,-0.009914719,-0.005956178,0.048761582,0.966711808,0.301913103
AT5G40020,-0.191564173,-0.131578853,-0.157794353,0.034018424,-0.172547491,0.019445018,-0.030099992,0.012948494,0.161393674,0.18770237
AT5G40030,0.036619262,0.171904573,0.106476394,0.130889226,0.159667599,0.022251096,-0.066102514,-0.126280491,0.051216627,0.038358336
AT5G40040,-0.124149433,0.089370097,-0.153205903,-0.061294046,-0.213203695,0.172061878,0.49544967,0.651301869,0.018911059,0.036285846
AT5G40060,0.34720177,0.178658319,0.307906166,-0.179084504,-0.224761851,0.245366334,0.186153692,0.197176398,-0.381052537,0.006181874
AT5G40080,-0.151648752,-0.07391879,-0.104405777,-0.287473055,0.110184232,-0.052122646,-0.162611442,-0.132252191,-0.533392183,-0.136384188
AT5G40090,0.103271449,0.008041349,-0.098094274,0.005530012,-0.009722146,-0.033108633,-0.086981054,0.052619346,-0.240117183,0.022211579
AT5G40100,0.170872135,0.067334193,0.225524776,0.013102837,-0.014526959,0.024955953,0.122733167,0.041566216,-0.021862443,-0.056867975
AT5G40140,-0.078521085,-0.050662762,-0.089144367,0.117737066,-0.068693658,0.009081313,0.038350647,-0.074869207,0.42323054,-0.026447945
AT5G40150,-0.040064731,-0.086047682,-0.113138241,0.093747854,-0.182437553,0.074862269,-0.012456138,-0.201138111,-0.020789525,-0.15177537
AT5G40160,-0.113725011,0.030421492,-0.038912061,-0.029514183,-0.261394334,0.007440173,-0.088008237,-0.107563383,-0.216333439,-0.271150539
AT5G40170,0.010530359,0.004113783,-0.013730467,0.231413893,0.379193913,-0.037530825,0.013000475,0.032201636,0.682405124,0.28714994
AT5G40190,-0.111774978,-0.087272317,-0.162644557,-0.123380154,0.022821286,0.141062021,-0.159427316,-0.00371736,0.013383361,0.056508352
AT5G40200,-0.111656553,-0.076861288,-0.001370059,-0.036771165,-0.145823369,-0.104070601,-0.022069813,-0.119714003,-0.025984051,-0.13986901
AT5G40210,0.034301374,0.005010487,0.086060797,0.009559825,0.414783274,-0.252384836,-0.22263342,-0.095952377,-0.201258911,0.340799321
AT5G40230,0.057332756,0.044898873,-0.047928364,-0.010694749,-0.096279258,-0.016358367,-0.061434444,-0.023836701,-0.012576712,-0.170505622
AT5G40240,-0.089050369,0.079902037,0.030900104,0.147038661,0.319852865,-0.125099381,-0.063577315,-0.031345249,-0.153564626,0.097055288
AT5G40250,-0.002406002,0.048382911,0.013846511,0.047387818,0.129222379,0.095268451,0.017653404,-0.05999913,0.188077333,0.079491262
AT5G40270,-0.036132327,0.088678097,-0.012901792,0.117160068,0.017410805,-0.060093349,0.044805596,-0.07377094,0.107319092,0.013569329
AT5G40280,0.072364696,-0.01409635,0.082627762,0.069758074,0.000202949,-0.039234746,-0.084210102,0.022846108,0.077267261,-0.075181073
AT5G40300,-0.068846172,-0.015131765,-0.042043001,-0.124620619,0.002408413,-0.077955301,-0.09326082,0.002529921,-0.339163254,-0.012944373
AT5G40320,0.02276999,0.2353491,0.241139794,-0.024028233,0.204450786,-0.096480287,0.095278521,-0.049698914,-0.518939488,0.049899378
AT5G40330,-0.053342421,0.117890945,0.21976897,0.300069239,0.379407914,-0.240222598,-0.018516636,-0.000504026,-0.134348161,0.295723238
AT5G40340,-0.027130645,0.004219486,0.07593883,-0.08613982,-0.302699577,-0.015099841,-0.050624676,-0.048302598,0.012000885,-0.086523656
AT5G40370,-0.142432588,-0.158293187,-0.19488288,-0.225205827,0.087195522,-0.133745393,-0.286285285,-0.26354852,-0.429938085,-0.094503189
AT5G40390,0.044652,-0.102781598,-0.242923462,-0.2633937,-0.19558215,0.121224074,-0.04116581,-0.143501642,0.12865668,-0.114595378
AT5G40400,-0.160293526,-0.297550522,-0.085132115,-0.084137692,0.005506408,-0.08532159,-0.05293775,-0.107645428,0.087066774,0.026576873
AT5G40405,0.047051909,-0.091773138,0.022284803,-0.172160725,-0.292225659,0.282600314,0.081568218,-0.183324902,-0.137925684,-0.171274633
AT5G40410,-0.205068411,0.129651377,0.117057107,-0.084743639,-0.182435176,-0.14469011,-0.038805409,-0.139013627,-0.225426022,-0.024512301
AT5G40440,-0.032029724,-0.071771048,0.061905301,0.039955743,0.102042844,0.052720686,0.023926986,-0.000472091,0.306043764,0.079296798
AT5G40450,0.095644124,0.031247402,0.142846116,-0.104219847,-0.509060891,-0.037868624,0.168658161,-0.016490639,-0.346453968,-0.27857885
AT5G40460,-0.10603383,-0.203853722,0.087094806,0.005851365,0.276053155,-0.289847582,0.132235968,-0.232766644,-0.179366548,0.039190347
AT5G40470,-0.198036818,-0.057489948,-0.166265017,-0.353647465,-0.336894854,-0.191950718,-0.076082138,-0.045101489,-0.310321977,-0.331555607
AT5G40480,0.215332962,-0.002847723,0.26606004,0.052828149,-0.327611468,-0.006689539,0.21928805,0.06625681,-0.019459983,-0.183069179
AT5G40490,0.07579963,-0.064890523,0.037036369,-0.051215696,-0.176452078,-0.088571877,0.104635779,0.031994326,-0.021544775,-0.107533766
AT5G40500,0.03120579,-0.037994409,-0.138169909,0.219191032,0.491395143,0.230052207,-0.021115965,0.016140507,0.488403232,0.521273192
AT5G40510,0.023996888,-0.009249015,0.014329651,0.053978994,0.268228725,0.12505275,-0.043967455,-0.001618072,-0.12080208,0.086025958
AT5G40520,-0.037567757,0.118093682,0.080745438,0.075118825,-0.033799829,-0.190573385,0.088831539,-0.083362672,-0.016949311,-0.033712021
AT5G40530,0.4182965,0.44707593,0.892892703,0.95523405,0.311830709,-0.447328998,0.04738231,-0.46490338,-0.470644298,-0.416530514
AT5G40540,-0.011503227,-0.075346994,-0.012522512,0.032665197,0.008432454,-0.016236273,-0.020225334,-0.08072653,0.295987645,-0.079894949
AT5G40550,-0.06574073,-0.150959257,-0.049662942,0.03407285,0.040843006,0.154890839,0.044813666,0.033049907,0.207101315,0.117252773
