atID,-Pi_ph6,+Pi_ph5,-Pi_ph5,+Al,++Fe
AT1G20860|wt,0.46092037983929873,0,0,0,0
AT3G15500|stop1,0,0,0,0.20306793279766253,0.17457998539079622
AT1G13100|stop1,0,0,0,0.20306793279766253,0.10956902848794742
AT5G47070|stop1,0,0,0,0.20233747260774287,0.08546384222059898
AT5G52760|stop1,0,0,0,0.20233747260774287,0
AT1G74360|stop1,0,0,0,0.20233747260774287,0.10007304601899197
AT5G02020|stop1,0,0,0,0.20233747260774287,0
AT4G22710|stop1,0,0,0,0.20233747260774287,0
AT4G13290|stop1,0,0,0,0.20160701241782322,0.24032140248356465
AT2G38823|stop1,0,0,0,0.2008765522279036,0
AT3G22060|stop1,0,0,0,0.2008765522279036,0.17165814463111762
AT2G19190|stop1,0,0,0,0.2008765522279036,0
AT1G28190|stop1,0,0,0,0.20014609203798395,0.18699780861943024
AT3G10340|stop1,0,0,0,0.20014609203798395,0.07158509861212564
AT4G24690|stop1,0,0,0,0.20014609203798395,0.09495982468955443
AT4G17215|stop1,0,0,0,0.1994156318480643,0.1300219138056976
AT4G08555|stop1,0,0,0,0.1994156318480643,0.21329437545653762
AT1G65690|stop1,0,0,0,0.1994156318480643,0.14974433893352812
AT5G26340|stop1,0,0,0,0.1994156318480643,0.15339663988312638
AT4G23260|stop1,0,0,0,0.1994156318480643,0
AT3G18950|stop1,0,0,0,0.1994156318480643,0.12198685171658144
AT1G02430|stop1,0,0,0,0.1994156318480643,0.10883856829802777
AT1G13480|stop1,0,0,0,0.19868517165814464,0
AT1G53100|stop1,0,0,0,0.19868517165814464,0
AT1G78990|stop1,0,0,0,0.19868517165814464,0
AT2G38110|stop1,0,0,0,0.19868517165814464,0.10591672753834916
AT1G70170|stop1,0,0,0,0.197954711468225,0.10007304601899197
AT5G50260|stop1,0,0,0,0.19722425127830534,0.19357195032870708
AT5G06080|stop1,0,0,0,0.19722425127830534,0.16654492330168005
AT5G01225|stop1,0,0,0,0.19722425127830534,0
AT1G64000|stop1,0,0,0,0.19722425127830534,0.08181154127100074
AT1G17147|stop1,0,0,0,0.1964937910883857,0.2731921110299489
AT2G02240|stop1,0,0,0,0.1964937910883857,0
AT3G21780|stop1,0,0,0,0.19576333089846606,0.21986851716581446
AT5G17170|stop1,0,0,0,0.19576333089846606,0.23155588020452886
AT3G52748|stop1,0,0,0,0.19503287070854639,0.12490869247626005
AT1G53970|stop1,0,0,0,0.19430241051862676,0.14097881665449233
AT2G31945|stop1,0,0,0,0.19357195032870708,0.2520087655222791
AT1G33110|stop1,0,0,0,0.19357195032870708,0.1110299488677867
AT1G08910|stop1,0,0,0,0.19284149013878746,0.08254200146092038
AT4G36850|stop1,0,0,0,0.19284149013878746,0
AT2G27389|stop1,0,0,0,0.19284149013878746,0.1329437545653762
AT2G40180|stop1,0,0,0,0.19138056975894815,0
AT2G23540|stop1,0,0,0,0.19138056975894815,0.11322132943754566
AT3G51860|stop1,0,0,0,0.19138056975894815,0.05405405405405406
AT5G47850|stop1,0,0,0,0.19065010956902848,0
AT5G44565|stop1,0,0,0,0.19065010956902848,0
AT5G03720|stop1,0,0,0,0.18991964937910885,0
AT2G40460|stop1,0,0,0,0.18991964937910885,0.197954711468225
AT5G44400|stop1,0,0,0,0.18991964937910885,0.13513513513513514
AT5G14602|stop1,0,0,0,0.18918918918918917,0
AT3G09405|stop1,0,0,0,0.18918918918918917,0
AT1G52342|stop1,0,0,0,0.18918918918918917,0.23666910153396642
AT5G43440|stop1,0,0,0,0.18918918918918917,0.1168736303871439
AT5G66880|stop1,0,0,0,0.18918918918918917,0.09861212563915267
AT3G53510|stop1,0,0,0,0.18918918918918917,0.07888970051132214
AT2G44578|stop1,0,0,0,0.18845872899926955,0.127100073046019
AT1G05100|stop1,0,0,0,0.18845872899926955,0.1110299488677867
AT5G49700|stop1,0,0,0,0.18845872899926955,0
AT5G16240|stop1,0,0,0,0.18845872899926955,0.09788166544923303
AT5G44550|stop1,0,0,0,0.1877282688093499,0.08984660336011688
AT5G27420|stop1,0,0,0,0.1877282688093499,0.1241782322863404
AT5G49340|stop1,0,0,0,0.18699780861943024,0
AT1G69930|stop1,0,0,0,0.1862673484295106,0
AT5G46130|stop1,0,0,0,0.1862673484295106,0
AT3G59080|stop1,0,0,0,0.18553688823959094,0.0664718772826881
AT2G18700|stop1,0,0,0,0.18553688823959094,0.11614317019722425
AT1G61080|stop1,0,0,0,0.1848064280496713,0
AT4G19200|stop1,0,0,0,0.1848064280496713,0.11541271000730462
AT4G34510|stop1,0,0,0,0.18407596785975164,0.14390065741417093
AT5G64870|stop1,0,0,0,0.183345507669832,0
AT4G39950|stop1,0,0,0,0.183345507669832,0.17311906501095692
AT1G16130|stop1,0,0,0,0.183345507669832,0.14024835646457268
AT4G23030|stop1,0,0,0,0.183345507669832,0
AT1G08403|stop1,0,0,0,0.18261504747991236,0
AT2G39350|stop1,0,0,0,0.18261504747991236,0.045288531775018265
AT1G59530|stop1,0,0,0,0.18261504747991236,0.12271731190650109
AT5G41570|stop1,0,0,0,0.18261504747991236,0.12490869247626005
AT3G54200|stop1,0,0,0,0.1818845872899927,0.13075237399561723
AT2G46680|stop1,0,0,0,0.18115412710007306,0.13367421475529584
AT1G17950|stop1,0,0,0,0.18115412710007306,0.10956902848794742
AT5G55970|stop1,0,0,0,0.1804236669101534,0.15120525931336742
AT1G28260|stop1,0,0,0,0.1804236669101534,0.1460920379839299
AT2G03200|stop1,0,0,0,0.1804236669101534,0.1168736303871439
AT2G45450|stop1,0,0,0,0.1804236669101534,0
AT1G72490|stop1,0,0,0,0.1804236669101534,0
AT2G22590|stop1,0,0,0,0.17969320672023376,0
AT4G39830|stop1,0,0,0,0.17969320672023376,0
AT1G21410|stop1,0,0,0,0.17969320672023376,0.15120525931336742
AT5G58860|stop1,0,0,0,0.1789627465303141,0.09276844411979547
AT2G34610|stop1,0,0,0,0.1789627465303141,0.2337472607742878
AT3G04370|stop1,0,0,0,0.17823228634039445,0.09422936449963477
AT5G56520|stop1,0,0,0,0.17823228634039445,0.08692476260043827
AT1G62540|stop1,0,0,0,0.17823228634039445,0.2585829072315559
AT1G06983|stop1,0,0,0,0.17750182615047483,0.154127100073046
AT1G78830|stop1,0,0,0,0.17750182615047483,0.09934258582907232
AT2G40340|stop1,0,0,0,0.17750182615047483,0
AT3G07390|stop1,0,0,0,0.17750182615047483,0
AT5G45630|stop1,0,0,0,0.17750182615047483,0
AT1G67635|stop1,0,0,0,0.17750182615047483,0
AT3G06490|stop1,0,0,0,0.17677136596055515,0
AT5G49620|stop1,0,0,0,0.17677136596055515,0
AT5G57390|stop1,0,0,0,0.17677136596055515,0
AT5G19410|stop1,0,0,0,0.17677136596055515,0
AT2G32140|stop1,0,0,0,0.17604090577063553,0
AT4G38080|stop1,0,0,0,0.17604090577063553,0.08692476260043827
AT3G24310|stop1,0,0,0,0.17604090577063553,0.1848064280496713
AT1G53270|stop1,0,0,0,0.17531044558071585,0.10226442658875091
AT4G28110|stop1,0,0,0,0.17531044558071585,0
AT1G10220|stop1,0,0,0,0.17457998539079622,0.17457998539079622
AT1G44180|stop1,0,0,0,0.17457998539079622,0.13221329437545654
AT2G43500|stop1,0,0,0,0.17457998539079622,0
AT5G05410|stop1,0,0,0,0.17384952520087654,0.13367421475529584
AT1G35210|stop1,0,0,0,0.17384952520087654,0
AT1G04220|stop1,0,0,0,0.17384952520087654,0.09642074506939373
AT4G20835|stop1,0,0,0,0.17311906501095692,0.11468224981738497
AT5G25140|stop1,0,0,0,0.17311906501095692,0.12783053323593865
AT1G49430|stop1,0,0,0,0.17238860482103724,0.0518626734842951
AT2G32210|stop1,0,0,0,0.17238860482103724,0.07012417823228634
AT1G19850|stop1,0,0,0,0.17238860482103724,0
AT2G08730|stop1,0,0,0,0.17238860482103724,0
AT1G19200|stop1,0,0,0,0.17165814463111762,0
AT3G44770|stop1,0,0,0,0.17165814463111762,0
AT3G11430|stop1,0,0,0,0.17092768444119796,0.08765522279035792
AT5G46590|stop1,0,0,0,0.17092768444119796,0
AT1G68850|stop1,0,0,0,0.17092768444119796,0.1168736303871439
AT2G32800|stop1,0,0,0,0.1701972242512783,0.08838568298027757
AT4G33610|stop1,0,0,0,0.1701972242512783,0.17677136596055515
AT1G74010|stop1,0,0,0,0.1701972242512783,0.1577794010226443
AT4G21120|stop1,0,0,0,0.1701972242512783,0.183345507669832
AT1G52400|stop1,0,0,0,0.1701972242512783,0.3484295105916727
AT4G39190|stop1,0,0,0,0.1701972242512783,0.06720233747260775
AT1G59590|stop1,0,0,0,0.16946676406135866,0.15631848064280499
AT4G29110|stop1,0,0,0,0.168736303871439,0.13805697589481372
AT1G64010|stop1,0,0,0,0.168736303871439,0
AT4G17490|stop1,0,0,0,0.168736303871439,0
AT1G48260|stop1,0,0,0,0.168736303871439,0.10518626734842951
AT1G21680|stop1,0,0,0,0.168736303871439,0.16654492330168005
AT4G00360|stop1,0,0,0,0.16800584368151936,0.09715120525931338
AT4G23880|stop1,0,0,0,0.16800584368151936,0.07815924032140249
AT1G26770|stop1,0,0,0,0.16800584368151936,0
AT5G65230|stop1,0,0,0,0.16800584368151936,0
AT4G36110|stop1,0,0,0,0.16800584368151936,0
AT5G66070|stop1,0,0,0,0.1672753834915997,0.11029948867786706
AT3G45730|stop1,0,0,0,0.1672753834915997,0
AT5G23190|stop1,0,0,0,0.1672753834915997,0.09495982468955443
AT3G62590|stop1,0,0,0,0.1672753834915997,0.10518626734842951
AT3G27270|stop1,0,0,0,0.1672753834915997,0.07450693937180423
AT3G22600|stop1,0,0,0,0.1672753834915997,0.08619430241051862
AT4G02830|stop1,0,0,0,0.16654492330168005,0.12125639152666179
AT3G12320|stop1,0,0,0,0.16654492330168005,0.19284149013878746
AT2G02230|stop1,0,0,0,0.16654492330168005,0.05551497443389335
AT2G40000|stop1,0,0,0,0.16654492330168005,0.1285609934258583
AT5G11100|stop1,0,0,0,0.16581446311176043,0.05770635500365231
AT1G42990|stop1,0,0,0,0.16581446311176043,0.08035062089116145
AT3G03870|stop1,0,0,0,0.16508400292184075,0.13805697589481372
AT4G36830|stop1,0,0,0,0.16508400292184075,0.1358655953250548
AT4G02880|stop1,0,0,0,0.16508400292184075,0
AT5G51920|stop1,0,0,0,0.16508400292184075,0
AT4G38420|stop1,0,0,0,0.16508400292184075,0
AT4G13195|stop1,0,0,0,0.16508400292184075,0.11395178962746531
AT1G73410|stop1,0,0,0,0.16508400292184075,0
AT4G12430|stop1,0,0,0,0.16435354273192113,0.15631848064280499
AT2G43920|stop1,0,0,0,0.16435354273192113,0.24032140248356465
AT5G04220|stop1,0,0,0,0.16435354273192113,0.09642074506939373
AT3G44550|stop1,0,0,0,0.16362308254200147,0.11614317019722425
AT3G12700|stop1,0,0,0,0.16362308254200147,0
AT1G11300|stop1,0,0,0,0.16362308254200147,0.060628195763330894
AT1G26560|stop1,0,0,0,0.16289262235208182,0
AT3G01865|stop1,0,0,0,0.16289262235208182,0.07669831994156319
AT1G33600|stop1,0,0,0,0.16289262235208182,0
AT1G52890|stop1,0,0,0,0.16216216216216217,0
AT2G05330|stop1,0,0,0,0.16216216216216217,0
AT1G61340|stop1,0,0,0,0.16216216216216217,0.08400292184075968
AT4G13550|stop1,0,0,0,0.16216216216216217,0
AT5G13080|stop1,0,0,0,0.16216216216216217,0.1585098612125639
AT3G18770|stop1,0,0,0,0.16216216216216217,0.07815924032140249
AT1G26590|stop1,0,0,0,0.16143170197224252,0
AT5G01815|stop1,0,0,0,0.16143170197224252,0.15997078159240322
AT4G14370|stop1,0,0,0,0.1607012417823229,0
AT5G53730|stop1,0,0,0,0.15997078159240322,0
AT2G46750|stop1,0,0,0,0.15997078159240322,0.1241782322863404
AT4G28940|stop1,0,0,0,0.15997078159240322,0.1285609934258583
AT4G28930|stop1,0,0,0,0.1592403214024836,0.14974433893352812
AT3G21670|stop1,0,0,0,0.1592403214024836,0.26223520818115414
AT3G45680|stop1,0,0,0,0.1592403214024836,0.21621621621621623
AT1G05450|stop1,0,0,0,0.1592403214024836,0
AT4G27020|stop1,0,0,0,0.1592403214024836,0.09715120525931338
AT3G46110|stop1,0,0,0,0.1592403214024836,0
AT1G72520|stop1,0,0,0,0.1592403214024836,0
AT3G02840|stop1,0,0,0,0.1585098612125639,0
AT1G57990|stop1,0,0,0,0.1585098612125639,0.08911614317019723
AT1G73480|stop1,0,0,0,0.1577794010226443,0.14170927684441198
AT1G13700|stop1,0,0,0,0.1577794010226443,0.14170927684441198
AT5G12420|stop1,0,0,0,0.1577794010226443,0
AT5G42050|stop1,0,0,0,0.1577794010226443,0.07523739956172389
AT2G29120|stop1,0,0,0,0.1577794010226443,0.14390065741417093
AT3G07805|stop1,0,0,0,0.1570489408327246,0.1358655953250548
AT4G02520|stop1,0,0,0,0.1570489408327246,0.11760409057706356
AT3G44540|stop1,0,0,0,0.1570489408327246,0.07596785975164354
AT3G15830|stop1,0,0,0,0.15631848064280499,0.1468224981738495
AT5G19140|stop1,0,0,0,0.15631848064280499,0
AT1G13090|stop1,0,0,0,0.15631848064280499,0.16581446311176043
AT5G61390|stop1,0,0,0,0.15631848064280499,0.053323593864134405
AT1G79900|stop1,0,0,0,0.15631848064280499,0.183345507669832
AT2G38230|stop1,0,0,0,0.1555880204528853,0
AT2G38470|stop1,0,0,0,0.1555880204528853,0
AT4G16190|stop1,0,0,0,0.1555880204528853,0.17750182615047483
AT4G02170|stop1,0,0,0,0.1555880204528853,0
AT3G12580|stop1,0,0,0,0.1555880204528853,0.13951789627465302
AT1G01720|stop1,0,0,0,0.15485756026296568,0.10591672753834916
AT4G15248|stop1,0,0,0,0.15485756026296568,0.23447772096420746
AT1G47760|stop1,0,0,0,0.15485756026296568,0.154127100073046
AT5G48540|stop1,0,0,0,0.154127100073046,0.16216216216216217
AT3G14660|stop1,0,0,0,0.154127100073046,0.1570489408327246
AT5G28520|stop1,0,0,0,0.154127100073046,0.3907962016070124
AT5G05730|stop1,0,0,0,0.154127100073046,0.11176040905770636
AT1G29000|stop1,0,0,0,0.15339663988312638,0.11760409057706356
AT1G34670|stop1,0,0,0,0.15339663988312638,0.061358655953250546
AT1G76680|stop1,0,0,0,0.15339663988312638,0.1300219138056976
AT3G07970|stop1,0,0,0,0.15339663988312638,0.09495982468955443
AT3G44880|stop1,0,0,0,0.15339663988312638,0.17092768444119796
AT4G11650|stop1,0,0,0,0.15339663988312638,0.18845872899926955
AT5G25910|stop1,0,0,0,0.15339663988312638,0
AT1G56320|stop1,0,0,0,0.15266617969320673,0.10883856829802777
AT5G65280|stop1,0,0,0,0.15266617969320673,0.1300219138056976
AT5G49450|stop1,0,0,0,0.15266617969320673,0.1446311176040906
AT2G43390|stop1,0,0,0,0.15266617969320673,0.1241782322863404
AT3G08970|stop1,0,0,0,0.15266617969320673,0
AT3G53040|stop1,0,0,0,0.15193571950328708,0
AT1G24150|stop1,0,0,0,0.15193571950328708,0.03871439006574142
AT5G05735|stop1,0,0,0,0.15193571950328708,0.1585098612125639
AT2G44230|stop1,0,0,0,0.15193571950328708,0.10664718772826881
AT5G43870|stop1,0,0,0,0.15193571950328708,0
AT4G20830|stop1,0,0,0,0.15120525931336742,0.052593133674214754
AT3G23250|stop1,0,0,0,0.15120525931336742,0
AT3G10500|stop1,0,0,0,0.15047479912344777,0.10226442658875091
AT2G26530|stop1,0,0,0,0.15047479912344777,0.15047479912344777
AT3G47730|stop1,0,0,0,0.15047479912344777,0.0650109569028488
AT1G76600|stop1,0,0,0,0.15047479912344777,0.12271731190650109
AT3G10985|stop1,0,0,0,0.14974433893352812,0.11468224981738497
AT1G69430|stop1,0,0,0,0.14974433893352812,0
AT1G67810|stop1,0,0,0,0.14974433893352812,0.08108108108108109
AT3G48320|stop1,0,0,0,0.14974433893352812,0.1468224981738495
AT3G22550|stop1,0,0,0,0.14974433893352812,0.04455807158509861
AT1G11170|stop1,0,0,0,0.14974433893352812,0.09349890430971512
AT5G37690|stop1,0,0,0,0.14901387874360847,0.09276844411979547
AT1G08290|stop1,0,0,0,0.14901387874360847,0
AT5G66700|stop1,0,0,0,0.14901387874360847,0
AT4G25390|stop1,0,0,0,0.14901387874360847,0.053323593864134405
AT5G58570|stop1,0,0,0,0.14828341855368882,0
AT4G35840|stop1,0,0,0,0.14828341855368882,0.08692476260043827
AT3G56891|stop1,0,0,0,0.14828341855368882,0
AT4G33660|stop1,0,0,0,0.1475529583637692,0
AT1G60190|stop1,0,0,0,0.1475529583637692,0.1607012417823229
AT3G30580|stop1,0,0,0,0.1475529583637692,0
AT1G14520|stop1,0,0,0,0.1475529583637692,0.13513513513513514
AT3G15770|stop1,0,0,0,0.1475529583637692,0.10299488677867057
AT5G62150|stop1,0,0,0,0.1475529583637692,0.09422936449963477
AT3G22460|stop1,0,0,0,0.1468224981738495,0.11760409057706356
AT5G46600|stop1,0,0,0,0.1468224981738495,0
AT5G06370|stop1,0,0,0,0.1468224981738495,0.08473338203067933
AT3G21352|stop1,0,0,0,0.1460920379839299,0.24032140248356465
AT1G69490|stop1,0,0,0,0.1460920379839299,0
AT3G63060|stop1,0,0,0,0.1460920379839299,0.10664718772826881
AT4G01010|stop1,0,0,0,0.1460920379839299,0
AT4G15120|stop1,0,0,0,0.1460920379839299,0
AT3G28580|stop1,0,0,0,0.14536157779401024,0
AT4G22070|stop1,0,0,0,0.14536157779401024,0.06574141709276844
AT5G43860|stop1,0,0,0,0.14536157779401024,0
AT5G44390|stop1,0,0,0,0.14536157779401024,0.15631848064280499
AT4G04960|stop1,0,0,0,0.1446311176040906,0.06720233747260775
AT5G67310|stop1,0,0,0,0.1446311176040906,0
AT5G07475|stop1,0,0,0,0.1446311176040906,0
AT3G18773|stop1,0,0,0,0.1446311176040906,0.3016800584368152
AT4G23250|stop1,0,0,0,0.1446311176040906,0
AT3G03660|stop1,0,0,0,0.1446311176040906,0
AT1G18980|stop1,0,0,0,0.14390065741417093,0.11614317019722425
AT1G78850|stop1,0,0,0,0.14390065741417093,0.10080350620891161
AT4G13230|stop1,0,0,0,0.14390065741417093,0.16143170197224252
AT5G16360|stop1,0,0,0,0.14390065741417093,0.08765522279035792
AT1G12200|stop1,0,0,0,0.14390065741417093,0.048210372534696865
AT5G53590|stop1,0,0,0,0.14390065741417093,0.05697589481373266
AT4G18910|stop1,0,0,0,0.14390065741417093,0.0620891161431702
AT5G17990|stop1,0,0,0,0.14317019722425128,0.08619430241051862
AT1G74460|stop1,0,0,0,0.14243973703433163,0
AT3G44765|stop1,0,0,0,0.14243973703433163,0
AT4G29930|stop1,0,0,0,0.14243973703433163,0.17531044558071585
AT1G16900|stop1,0,0,0,0.14243973703433163,0.045288531775018265
AT5G53820|stop1,0,0,0,0.14243973703433163,0.11760409057706356
AT2G35380|stop1,0,0,0,0.14170927684441198,0.08546384222059898
AT3G17690|stop1,0,0,0,0.14170927684441198,0
AT1G32950|stop1,0,0,0,0.14170927684441198,0.0620891161431702
AT2G41105|stop1,0,0,0,0.14097881665449233,0
AT1G72920|stop1,0,0,0,0.14097881665449233,0.11614317019722425
AT2G40095|stop1,0,0,0,0.14097881665449233,0.08473338203067933
AT3G20880|stop1,0,0,0,0.14097881665449233,0
AT1G64590|stop1,0,0,0,0.14024835646457268,0.15997078159240322
AT3G14770|stop1,0,0,0,0.13951789627465302,0.1168736303871439
AT5G22860|stop1,0,0,0,0.13951789627465302,0.15193571950328708
AT2G37360|stop1,0,0,0,0.13951789627465302,0.0635500365230095
AT4G35480|stop1,0,0,0,0.13951789627465302,0.13148283418553688
AT3G48450|stop1,0,0,0,0.13878743608473337,0
AT3G20500|stop1,0,0,0,0.13878743608473337,0.05113221329437546
AT5G17650|stop1,0,0,0,0.13878743608473337,0.12490869247626005
AT1G04837|stop1,0,0,0,0.13878743608473337,0
AT1G73290|stop1,0,0,0,0.13805697589481372,0.1818845872899927
AT5G01540|stop1,0,0,0,0.13805697589481372,0
AT4G34060|stop1,0,0,0,0.13732651570489407,0
AT4G14630|stop1,0,0,0,0.13732651570489407,0.0796201607012418
AT4G23680|stop1,0,0,0,0.13732651570489407,0.17823228634039445
AT1G64160|stop1,0,0,0,0.13732651570489407,0
AT2G21780|stop1,0,0,0,0.13732651570489407,0.11249086924762601
AT4G32950|stop1,0,0,0,0.13732651570489407,-0.21475529583637692
AT4G37800|stop1,0,0,0,0.13732651570489407,0.09495982468955443
AT5G58070|stop1,0,0,0,0.13732651570489407,0
AT3G47950|stop1,0,0,0,0.13659605551497445,0
AT5G42830|stop1,0,0,0,0.13659605551497445,0
AT3G09390|stop1,0,0,0,0.13659605551497445,0
AT1G08317|stop1,0,0,0,0.13659605551497445,0.10226442658875091
AT2G41100|stop1,0,0,0,0.13659605551497445,0
AT5G64060|stop1,0,0,0,0.1358655953250548,0
AT4G35985|stop1,0,0,0,0.1358655953250548,0.0635500365230095
AT1G01480|stop1,0,0,0,0.1358655953250548,0
AT5G06230|stop1,0,0,0,0.1358655953250548,0.10153396639883126
AT4G31330|stop1,0,0,0,0.1358655953250548,0
AT5G17760|stop1,0,0,0,0.1358655953250548,0
AT1G04103|stop1,0,0,0,0.1358655953250548,0.17384952520087654
AT2G05630|stop1,0,0,0,0.13513513513513514,0.08984660336011688
AT3G50310|stop1,0,0,0,0.13513513513513514,0
AT2G25200|stop1,0,0,0,0.13513513513513514,0.15193571950328708
AT4G20390|stop1,0,0,0,0.13513513513513514,0.1110299488677867
AT1G04360|stop1,0,0,0,0.1344046749452155,0.08765522279035792
AT3G02990|stop1,0,0,0,0.1344046749452155,0
AT2G26690|stop1,0,0,0,0.13367421475529584,0.1964937910883857
AT3G46680|stop1,0,0,0,0.13367421475529584,0
AT5G18470|stop1,0,0,0,0.1329437545653762,0
AT4G33925|stop1,0,0,0,0.1329437545653762,0.09788166544923303
AT4G18880|stop1,0,0,0,0.1329437545653762,0.08254200146092038
AT1G66760|stop1,0,0,0,0.1329437545653762,0.13221329437545654
AT1G12890|stop1,0,0,0,0.1329437545653762,0
AT3G57380|stop1,0,0,0,0.1329437545653762,0.0679327976625274
AT2G46130|stop1,0,0,0,0.1329437545653762,0
AT5G45095|stop1,0,0,0,0.13221329437545654,0
AT2G29950|stop1,0,0,0,0.13221329437545654,0.11614317019722425
AT2G34500|stop1,0,0,0,0.13221329437545654,0.10956902848794742
AT3G13080|stop1,0,0,0,0.13221329437545654,0.060628195763330894
AT5G66080|stop1,0,0,0,0.13221329437545654,0
AT5G07130|stop1,0,0,0,0.13221329437545654,0
AT2G47180|stop1,0,0,0,0.13148283418553688,0.293644996347699
AT1G63530|stop1,0,0,0,0.13148283418553688,0.08984660336011688
AT4G24140|stop1,0,0,0,0.13148283418553688,0.08838568298027757
AT3G14990|stop1,0,0,0,0.13148283418553688,0.07669831994156319
AT3G10930|stop1,0,0,0,0.13148283418553688,0.168736303871439
AT4G15530|stop1,0,0,0,0.13148283418553688,0.07669831994156319
AT1G24575|stop1,0,0,0,0.13075237399561723,0.14974433893352812
AT5G20270|stop1,0,0,0,0.13075237399561723,0
AT5G59190|stop1,0,0,0,0.13075237399561723,0
AT4G28840|stop1,0,0,0,0.13075237399561723,0.09788166544923303
AT5G56620|stop1,0,0,0,0.13075237399561723,0.1168736303871439
AT3G26910|stop1,0,0,0,0.13075237399561723,0
AT2G01340|stop1,0,0,0,0.13075237399561723,0.04967129291453616
AT2G41170|stop1,0,0,0,0.1300219138056976,0.08911614317019723
AT4G27070|stop1,0,0,0,0.1300219138056976,0.10299488677867057
AT4G35110|stop1,0,0,0,0.1300219138056976,0.04967129291453616
AT5G01542|stop1,0,0,0,0.1300219138056976,0
AT1G68690|stop1,0,0,0,0.12929145361577796,0
AT1G60730|stop1,0,0,0,0.12929145361577796,0
AT3G53780|stop1,0,0,0,0.12929145361577796,0.053323593864134405
AT4G28720|stop1,0,0,0,0.12929145361577796,0.050401753104455806
AT3G04220|stop1,0,0,0,0.12929145361577796,0
AT3G43270|stop1,0,0,0,0.12929145361577796,0.07596785975164354
AT5G41610|stop1,0,0,0,0.12929145361577796,0
AT1G76210|stop1,0,0,0,0.1285609934258583,0
AT2G17220|stop1,0,0,0,0.1285609934258583,0.09276844411979547
AT5G53700|stop1,0,0,0,0.1285609934258583,0.11029948867786706
AT1G03700|stop1,0,0,0,0.1285609934258583,0.13367421475529584
AT5G12280|stop1,0,0,0,0.1285609934258583,0.1300219138056976
AT4G26490|stop1,0,0,0,0.1285609934258583,0
AT4G29340|stop1,0,0,0,0.1285609934258583,0.0796201607012418
AT3G43110|stop1,0,0,0,0.1285609934258583,0.1285609934258583
AT3G20660|stop1,0,0,0,0.12783053323593865,0.09349890430971512
AT5G16770|stop1,0,0,0,0.12783053323593865,0.07158509861212564
AT2G48140|stop1,0,0,0,0.12783053323593865,0.0737764791818846
AT1G17830|stop1,0,0,0,0.12783053323593865,0.05551497443389335
AT3G59750|stop1,0,0,0,0.12783053323593865,0
AT1G14455|stop1,0,0,0,0.12783053323593865,0.17311906501095692
AT3G19580|stop1,0,0,0,0.12783053323593865,0.10226442658875091
AT1G28600|stop1,0,0,0,0.127100073046019,0.08546384222059898
AT1G78780|stop1,0,0,0,0.127100073046019,0.18407596785975164
AT4G20320|stop1,0,0,0,0.127100073046019,0.0723155588020453
AT4G12120|stop1,0,0,0,0.127100073046019,0
AT3G52400|stop1,0,0,0,0.127100073046019,0.048210372534696865
AT3G50030|stop1,0,0,0,0.127100073046019,0
AT5G61660|stop1,0,0,0,0.127100073046019,0.22644265887509132
AT3G30725|stop1,0,0,0,0.12636961285609935,0
AT3G15990|stop1,0,0,0,0.12636961285609935,0.11176040905770636
AT1G02660|stop1,0,0,0,0.12636961285609935,0.08254200146092038
AT5G64510|stop1,0,0,0,0.12636961285609935,0
AT3G45960|stop1,0,0,0,0.12636961285609935,0
AT3G05200|stop1,0,0,0,0.12636961285609935,0.07450693937180423
AT2G38060|stop1,0,0,0,0.12636961285609935,0
AT2G19460|stop1,0,0,0,0.1256391526661797,0
AT2G04350|stop1,0,0,0,0.1256391526661797,0.0723155588020453
AT4G38060|stop1,0,0,0,0.1256391526661797,0.07085463842220599
AT4G13260|stop1,0,0,0,0.12490869247626005,0.13148283418553688
AT2G16760|stop1,0,0,0,0.12490869247626005,0.07742878013148284
AT3G52850|stop1,0,0,0,0.12490869247626005,0.0620891161431702
AT3G57090|stop1,0,0,0,0.12490869247626005,0.08035062089116145
AT5G53990|stop1,0,0,0,0.12490869247626005,0.10883856829802777
AT2G43550|stop1,0,0,0,0.12490869247626005,0.23593864134404677
AT1G63720|stop1,0,0,0,0.12490869247626005,0.07158509861212564
AT4G29230|stop1,0,0,0,0.1241782322863404,0.048210372534696865
AT5G10230|stop1,0,0,0,0.1241782322863404,0.1994156318480643
AT3G28340|stop1,0,0,0,0.1241782322863404,0.06939371804236669
AT5G64310|stop1,0,0,0,0.1241782322863404,0
AT4G32940|stop1,0,0,0,0.1241782322863404,0.09422936449963477
AT5G14570|stop1,0,0,0,0.1241782322863404,0.09495982468955443
AT1G13990|stop1,0,0,0,0.1241782322863404,0.08838568298027757
AT1G55335|stop1,0,0,0,0.12344777209642074,0.1460920379839299
AT3G25260|stop1,0,0,0,0.12344777209642074,0
AT4G00050|stop1,0,0,0,0.12344777209642074,0
AT1G55510|stop1,0,0,0,0.12344777209642074,0.06281957633308985
AT1G60030|stop1,0,0,0,0.12344777209642074,0
AT4G15260|stop1,0,0,0,0.12344777209642074,0.08400292184075968
AT4G23170|stop1,0,0,0,0.12344777209642074,0.19576333089846606
AT2G29740|stop1,0,0,0,0.12344777209642074,0
AT5G61560|stop1,0,0,0,0.12271731190650109,0
AT2G17760|stop1,0,0,0,0.12271731190650109,0.04747991234477721
