atID,-Pi_ph6/+Pi_pH6,+Pi_ph5/+Pi_pH6,-Pi_ph5/+Pi_pH6,+Al/+Pi_pH6,++Fe/+Pi_pH6
AT1G79900,0,0,0,0,0.18970814132104458
AT5G56880,0,0,0,0,0.18894009216589863
AT5G05600,0,0,0,0,0.18817204301075272
AT1G70700,0,0,0,0,0.18817204301075272
AT1G76790,0,0,0,0,0.18740399385560677
AT1G08087,0,0,0,0,0.18663594470046085
AT5G38020,0,0,0,0,0.18663594470046085
AT1G48325,0,0,0,0,0.18663594470046085
AT3G44310,0,0,0,0,0.18663594470046085
AT3G10930,0,0,0,0,0.1858678955453149
AT4G36950,0,0,0,0,0.185099846390169
AT3G27250,0,0,0,0,0.18356374807987713
AT5G13220,0,0,0,0,0.18356374807987713
AT1G52410,0,0,0,0,0.18356374807987713
AT3G26460,0,0,0,0,0.1827956989247312
AT1G33100,0,0,0,0,0.1827956989247312
AT5G04120,0,0,0,0,0.1827956989247312
AT4G15248,0,0,0,0,0.1827956989247312
AT4G39950,0,0,0,0,0.18202764976958527
AT5G47980,0,0,0,0,0.18125960061443933
AT2G01530,0,0,0,0,0.18125960061443933
AT5G42930,0,0,0,0,0.18125960061443933
AT5G66170,0,0,0,0,0.1804915514592934
AT1G63180,0,0,0,0,0.1804915514592934
AT5G27420,0,0,0,0,0.1804915514592934
AT1G78490,0,0,0,0,0.17972350230414746
AT4G00883,0,0,0,0,0.17972350230414746
AT4G33550,0,0,0,0,0.17972350230414746
AT4G39770,0,0,0,0,0.17895545314900155
AT1G06045,0,0,0,0,0.1781874039938556
AT5G59860,0,0,0,0,0.1781874039938556
AT3G59480,0,0,0,0,0.1774193548387097
AT2G04038,0,0,0,0,0.17665130568356374
AT2G18210,0,0,0,0,0.17588325652841783
AT4G14060,0,0,0,0,0.17588325652841783
AT5G14895,0,0,0,0,0.17511520737327188
AT5G48540,0,0,0,0,0.17357910906298002
AT1G28230,0,0,0,0,0.17357910906298002
AT2G18970,0,0,0,0,0.1728110599078341
AT5G13080,0,0,0,0,0.17204301075268819
AT3G15635,0,0,0,0,0.17127496159754224
AT2G19190,0,0,0,0,0.17127496159754224
AT2G46660,0,0,0,0,0.16897081413210446
AT3G53980,0,0,0,0,0.16897081413210446
AT2G25900,0,0,0,0,0.16666666666666666
AT5G09990,0,0,0,0,0.16666666666666666
AT1G04330,0,0,0,0,0.16666666666666666
AT5G38800,0,0,0,0,0.16589861751152074
AT1G18970,0,0,0,0,0.16589861751152074
AT5G05735,0,0,0,0,0.16589861751152074
AT2G44578,0,0,0,0,0.1651305683563748
AT2G31082,0,0,0,0,0.1651305683563748
AT3G21520,0,0,0,0,0.1643625192012289
AT1G63580,0,0,0,0,0.16359447004608293
AT5G15960,0,0,0,0,0.16359447004608293
AT3G15450,0,0,0,0,0.16359447004608293
AT3G45638,0,0,0,0,0.16359447004608293
AT5G59080,0,0,0,0,0.16282642089093705
AT2G08340,0,0,0,0,0.16282642089093705
AT2G22330,0,0,0,0,0.16282642089093705
AT2G08915,0,0,0,0,0.16205837173579107
AT4G16190,0,0,0,0,0.16205837173579107
AT1G44090,0,0,0,0,0.16205837173579107
AT2G40460,0,0,0,0,0.16129032258064518
AT4G20000,0,0,0,0,0.16129032258064518
AT5G44565,0,0,0,0,0.16129032258064518
AT5G22270,0,0,0,0,0.16052227342549924
AT3G16470,0,0,0,0,0.16052227342549924
AT1G64370,0,0,0,0,0.16052227342549924
AT3G03105,0,0,0,0,0.15975422427035332
AT5G55970,0,0,0,0,0.15975422427035332
AT1G60470,0,0,0,0,0.15975422427035332
AT1G76590,0,0,0,0,0.15821812596006146
AT1G28480,0,0,0,0,0.15745007680491552
AT3G09145,0,0,0,0,0.1566820276497696
AT4G02360,0,0,0,0,0.1566820276497696
AT1G55335,0,0,0,0,0.1566820276497696
AT1G03790,0,0,0,0,0.15591397849462366
AT4G23670,0,0,0,0,0.15591397849462366
AT5G59220,0,0,0,0,0.15591397849462366
AT3G59940,0,0,0,0,0.15591397849462366
AT1G03660,0,0,0,0,0.15514592933947774
AT3G04300,0,0,0,0,0.15514592933947774
AT5G23830,0,0,0,0,0.1543778801843318
AT1G47130,0,0,0,0,0.1543778801843318
AT1G20030,0,0,0,0,0.1543778801843318
AT1G61810,0,0,0,0,0.15360983102918588
AT2G40200,0,0,0,0,0.15360983102918588
AT3G53200,0,0,0,0,0.15360983102918588
AT3G48320,0,0,0,0,0.15360983102918588
AT2G15960,0,0,0,0,0.15360983102918588
AT4G25780,0,0,0,0,0.15284178187403993
AT1G14120,0,0,0,0,0.15207373271889402
AT1G76600,0,0,0,0,0.15207373271889402
AT1G78380,0,0,0,0,0.15207373271889402
AT1G74458,0,0,0,0,0.15207373271889402
AT3G09390,0,0,0,0,0.15207373271889402
AT3G28917,0,0,0,0,0.15207373271889402
AT1G67810,0,0,0,0,0.15130568356374807
AT4G28420,0,0,0,0,0.15130568356374807
AT5G02020,0,0,0,0,0.15130568356374807
AT1G51820,0,0,0,0,0.15053763440860216
AT3G05770,0,0,0,0,0.15053763440860216
AT1G75785,0,0,0,0,0.15053763440860216
AT1G02310,0,0,0,0,0.15053763440860216
AT2G34610,0,0,0,0,0.1497695852534562
AT1G49500,0,0,0,0,0.1497695852534562
AT3G10815,0,0,0,0,0.1497695852534562
AT4G37310,0,0,0,0,0.1497695852534562
AT1G28330,0,0,0,0,0.1497695852534562
AT3G46700,0,0,0,0,0.1490015360983103
AT4G37220,0,0,0,0,0.1490015360983103
AT5G51390,0,0,0,0,0.1490015360983103
AT3G02495,0,0,0,0,0.1490015360983103
AT1G78780,0,0,0,0,0.1490015360983103
AT2G34420,0,0,0,0,0.14746543778801843
AT5G14070,0,0,0,0,0.14746543778801843
AT5G00965,0,0,0,0,0.14669738863287252
AT2G32660,0,0,0,0,0.14669738863287252
AT1G78410,0,0,0,0,0.14592933947772657
AT5G51790,0,0,0,0,0.14592933947772657
AT4G23680,0,0,0,0,0.14516129032258066
AT4G34510,0,0,0,0,0.14516129032258066
AT1G80180,0,0,0,0,0.1443932411674347
AT2G45560,0,0,0,0,0.1443932411674347
AT3G61890,0,0,0,0,0.1436251920122888
AT5G60890,0,0,0,0,0.1436251920122888
AT2G18680,0,0,0,0,0.1436251920122888
AT4G08015,0,0,0,0,0.1436251920122888
AT1G63245,0,0,0,0,0.14285714285714288
AT3G24310,0,0,0,0,0.14285714285714288
AT1G77520,0,0,0,0,0.14285714285714288
AT1G07847,0,0,0,0,0.14285714285714288
AT1G73290,0,0,0,0,0.14285714285714288
AT1G76080,0,0,0,0,0.14208909370199693
AT2G29320,0,0,0,0,0.14208909370199693
AT3G49130,0,0,0,0,0.14208909370199693
AT5G42580,0,0,0,0,0.14132104454685102
AT4G37050,0,0,0,0,0.14132104454685102
AT4G33610,0,0,0,0,0.14132104454685102
AT1G62975,0,0,0,0,0.14132104454685102
AT2G23680,0,0,0,0,0.14132104454685102
AT1G65970,0,0,0,0,0.14132104454685102
AT2G25200,0,0,0,0,0.14055299539170507
AT1G56300,0,0,0,0,0.14055299539170507
AT1G35260,0,0,0,0,0.14055299539170507
AT4G29110,0,0,0,0,0.14055299539170507
AT3G12320,0,0,0,0,0.14055299539170507
AT4G21840,0,0,0,0,0.13978494623655915
AT5G57640,0,0,0,0,0.13978494623655915
AT3G02150,0,0,0,0,0.13978494623655915
AT2G03980,0,0,0,0,0.13978494623655915
AT1G15010,0,0,0,0,0.1390168970814132
AT1G22480,0,0,0,0,0.1390168970814132
AT3G22275,0,0,0,0,0.1390168970814132
AT1G45145,0,0,0,0,0.1390168970814132
AT1G35180,0,0,0,0,0.1382488479262673
AT4G25400,0,0,0,0,0.1382488479262673
AT4G17500,0,0,0,0,0.1382488479262673
AT1G55775,0,0,0,0,0.1382488479262673
AT1G03700,0,0,0,0,0.1382488479262673
AT3G08645,0,0,0,0,0.13748079877112135
AT4G15230,0,0,0,0,0.13748079877112135
AT1G64660,0,0,0,0,0.13748079877112135
AT1G67195,0,0,0,0,0.13748079877112135
AT3G26210,0,0,0,0,0.13671274961597543
AT3G14660,0,0,0,0,0.13671274961597543
AT2G18700,0,0,0,0,0.13671274961597543
AT4G37150,0,0,0,0,0.1359447004608295
AT4G34135,0,0,0,0,0.1359447004608295
AT4G11320,0,0,0,0,0.13517665130568357
AT3G55090,0,0,0,0,0.13517665130568357
AT1G10220,0,0,0,0,0.13517665130568357
AT5G26290,0,0,0,0,0.13517665130568357
AT1G76680,0,0,0,0,0.13517665130568357
AT4G27700,0,0,0,0,0.13440860215053763
AT1G72140,0,0,0,0,0.1336405529953917
AT3G29240,0,0,0,0,0.1336405529953917
AT3G50280,0,0,0,0,0.1336405529953917
AT3G27884,0,0,0,0,0.1328725038402458
AT5G54300,0,0,0,0,0.1328725038402458
AT3G23240,0,0,0,0,0.1328725038402458
AT2G02060,0,0,0,0,0.1328725038402458
AT3G50260,0,0,0,0,0.1328725038402458
AT4G28940,0,0,0,0,0.1328725038402458
AT3G48100,0,0,0,0,0.1328725038402458
AT3G22060,0,0,0,0,0.1328725038402458
AT1G08920,0,0,0,0,0.1328725038402458
AT3G26510,0,0,0,0,0.13210445468509985
AT1G18382,0,0,0,0,0.13133640552995393
AT4G09225,0,0,0,0,0.13133640552995393
AT3G10020,0,0,0,0,0.13133640552995393
AT1G54160,0,0,0,0,0.13133640552995393
AT2G08750,0,0,0,0,0.130568356374808
AT2G38790,0,0,0,0,0.130568356374808
AT2G30615,0,0,0,0,0.130568356374808
AT3G16400,0,0,0,0,0.130568356374808
AT2G25735,0,0,0,0,0.130568356374808
AT1G10480,0,0,0,0,0.12980030721966207
AT3G45700,0,0,0,0,0.12980030721966207
AT4G29930,0,0,0,0,0.12980030721966207
AT2G44480,0,0,0,0,0.12980030721966207
AT3G25820,0,0,0,0,0.12980030721966207
AT1G76480,0,0,0,0,0.12980030721966207
AT2G37970,0,0,0,0,0.12980030721966207
AT2G29120,0,0,0,0,0.12903225806451613
AT5G64905,0,0,0,0,0.12903225806451613
AT1G08900,0,0,0,0,0.12903225806451613
AT1G32970,0,0,0,0,0.12903225806451613
AT5G63450,0,0,0,0,0.1282642089093702
AT1G35515,0,0,0,0,0.1282642089093702
AT1G23390,0,0,0,0,0.12749615975422426
AT5G51810,0,0,0,0,0.12749615975422426
AT3G43110,0,0,0,0,0.12749615975422426
AT2G37430,0,0,0,0,0.12749615975422426
AT1G10385,0,0,0,0,0.12672811059907835
AT3G01175,0,0,0,0,0.1259600614439324
AT3G55840,0,0,0,0,0.1259600614439324
AT1G59530,0,0,0,0,0.1259600614439324
AT1G44446,0,0,0,0,0.1259600614439324
AT4G13195,0,0,0,0,0.1251920122887865
AT4G00305,0,0,0,0,0.1251920122887865
AT3G55290,0,0,0,0,0.1251920122887865
AT1G66173,0,0,0,0,0.1251920122887865
AT1G62570,0,0,0,0,0.1251920122887865
AT3G54500,0,0,0,0,0.1251920122887865
AT3G29035,0,0,0,0,0.1251920122887865
AT1G32928,0,0,0,0,0.1251920122887865
AT1G16130,0,0,0,0,0.1251920122887865
AT1G16370,0,0,0,0,0.12442396313364057
AT2G22880,0,0,0,0,0.12442396313364057
AT2G30220,0,0,0,0,0.12442396313364057
AT2G22770,0,0,0,0,0.12365591397849464
AT2G29420,0,0,0,0,0.12365591397849464
AT2G31730,0,0,0,0,0.12365591397849464
AT3G03800,0,0,0,0,0.12365591397849464
AT2G04100,0,0,0,0,0.12365591397849464
AT1G51640,0,0,0,0,0.12365591397849464
AT1G69600,0,0,0,0,0.12365591397849464
AT3G03265,0,0,0,0,0.12288786482334871
AT1G09287,0,0,0,0,0.12288786482334871
AT2G26690,0,0,0,0,0.12288786482334871
AT5G49525,0,0,0,0,0.12288786482334871
AT3G04640,0,0,0,0,0.12288786482334871
AT5G67180,0,0,0,0,0.12288786482334871
AT5G02760,0,0,0,0,0.12288786482334871
AT3G47470,0,0,0,0,0.12211981566820278
AT5G44390,0,0,0,0,0.12211981566820278
AT5G07010,0,0,0,0,0.12135176651305685
AT3G49790,0,0,0,0,0.12135176651305685
AT3G60540,0,0,0,0,0.12135176651305685
AT1G31750,0,0,0,0,0.12135176651305685
AT2G08780,0,0,0,0,0.12135176651305685
AT2G47400,0,0,0,0,0.12135176651305685
AT3G51600,0,0,0,0,0.12135176651305685
AT2G21320,0,0,0,0,0.12058371735791092
AT3G14770,0,0,0,0,0.12058371735791092
AT1G72920,0,0,0,0,0.12058371735791092
AT2G29310,0,0,0,0,0.12058371735791092
AT1G17310,0,0,0,0,0.12058371735791092
AT4G28290,0,0,0,0,0.12058371735791092
AT1G76410,0,0,0,0,0.12058371735791092
AT4G35480,0,0,0,0,0.11981566820276499
AT5G49690,0,0,0,0,0.11981566820276499
AT1G53950,0,0,0,0,0.11981566820276499
AT3G52790,0,0,0,0,0.11981566820276499
AT1G09180,0,0,0,0,0.11981566820276499
AT1G76070,0,0,0,0,0.11904761904761905
AT5G65870,0,0,0,0,0.11904761904761905
AT3G15353,0,0,0,0,0.11827956989247312
AT3G10500,0,0,0,0,0.11827956989247312
AT2G46220,0,0,0,0,0.11827956989247312
AT3G07205,0,0,0,0,0.11827956989247312
AT3G54830,0,0,0,0,0.1175115207373272
AT5G57010,0,0,0,0,0.1175115207373272
AT1G47760,0,0,0,0,0.1175115207373272
AT4G15760,0,0,0,0,0.11674347158218126
AT5G12280,0,0,0,0,0.11674347158218126
AT1G27730,0,0,0,0,0.11674347158218126
AT5G44700,0,0,0,0,0.11674347158218126
AT4G37410,0,0,0,0,0.11674347158218126
AT5G21940,0,0,0,0,0.11674347158218126
AT2G16990,0,0,0,0,0.11674347158218126
AT2G25820,0,0,0,0,0.11674347158218126
AT1G21110,0,0,0,0,0.11597542242703533
AT5G43175,0,0,0,0,0.11597542242703533
AT1G53620,0,0,0,0,0.11597542242703533
AT4G00880,0,0,0,0,0.1152073732718894
AT4G37010,0,0,0,0,0.1152073732718894
AT4G03540,0,0,0,0,0.1152073732718894
AT2G43670,0,0,0,0,0.1152073732718894
AT4G34120,0,0,0,0,0.11443932411674347
AT3G03170,0,0,0,0,0.11443932411674347
AT5G44400,0,0,0,0,0.11443932411674347
AT5G48000,0,0,0,0,0.11443932411674347
AT1G05065,0,0,0,0,0.11367127496159754
AT1G65510,0,0,0,0,0.11367127496159754
AT1G17380,0,0,0,0,0.11367127496159754
AT3G49160,0,0,0,0,0.11367127496159754
AT2G43390,0,0,0,0,0.11367127496159754
AT2G08440,0,0,0,0,0.11367127496159754
AT2G31180,0,0,0,0,0.11367127496159754
AT1G70810,0,0,0,0,0.11367127496159754
AT3G07970,0,0,0,0,0.11367127496159754
AT3G23080,0,0,0,0,0.11367127496159754
AT5G46845,0,0,0,0,0.11290322580645161
AT1G31710,0,0,0,0,0.11290322580645161
AT3G54640,0,0,0,0,0.11290322580645161
AT2G01580,0,0,0,0,0.11290322580645161
AT2G29950,0,0,0,0,0.11290322580645161
AT4G30660,0,0,0,0,0.11290322580645161
AT5G56620,0,0,0,0,0.11290322580645161
AT5G49700,0,0,0,0,0.11213517665130568
AT3G05937,0,0,0,0,0.11213517665130568
AT3G47500,0,0,0,0,0.11213517665130568
AT3G15518,0,0,0,0,0.11213517665130568
AT3G16900,0,0,0,0,0.11136712749615975
AT5G64110,0,0,0,0,0.11136712749615975
AT1G52565,0,0,0,0,0.11059907834101382
AT1G69150,0,0,0,0,0.11059907834101382
AT4G00780,0,0,0,0,0.11059907834101382
AT2G41480,0,0,0,0,0.1098310291858679
AT5G25930,0,0,0,0,0.1098310291858679
AT5G16410,0,0,0,0,0.1098310291858679
AT5G25280,0,0,0,0,0.1098310291858679
AT5G01880,0,0,0,0,0.1098310291858679
AT3G25570,0,0,0,0,0.1098310291858679
AT5G57190,0,0,0,0,0.1098310291858679
AT5G62150,0,0,0,0,0.10906298003072197
AT3G44290,0,0,0,0,0.10829493087557604
AT4G13300,0,0,0,0,0.10829493087557604
AT4G24340,0,0,0,0,0.10829493087557604
AT5G62350,0,0,0,0,0.10829493087557604
AT1G67520,0,0,0,0,0.10829493087557604
AT1G74080,0,0,0,0,0.10829493087557604
AT3G45730,0,0,0,0,0.10752688172043011
AT2G41312,0,0,0,0,0.10752688172043011
AT3G46650,0,0,0,0,0.10752688172043011
AT5G38310,0,0,0,0,0.10752688172043011
AT4G33925,0,0,0,0,0.10752688172043011
AT3G11080,0,0,0,0,0.10752688172043011
AT2G17770,0,0,0,0,0.10752688172043011
AT5G46090,0,0,0,0,0.10675883256528418
AT4G11655,0,0,0,0,0.10675883256528418
AT4G36830,0,0,0,0,0.10675883256528418
AT5G02810,0,0,0,0,0.10675883256528418
AT4G39795,0,0,0,0,0.10675883256528418
AT1G24420,0,0,0,0,0.10675883256528418
AT5G07450,0,0,0,0,0.10675883256528418
AT5G59320,0,0,0,0,0.10675883256528418
AT3G55910,0,0,0,0,0.10675883256528418
AT4G31110,0,0,0,0,0.10675883256528418
AT4G19230,0,0,0,0,0.10675883256528418
AT1G18140,0,0,0,0,0.10599078341013825
AT1G03850,0,0,0,0,0.10599078341013825
AT1G53100,0,0,0,0,0.10599078341013825
AT3G20370,0,0,0,0,0.10522273425499233
AT1G76870,0,0,0,0,0.10522273425499233
AT1G77525,0,0,0,0,0.1044546850998464
AT4G09460,0,0,0,0,0.1044546850998464
AT5G04980,0,0,0,0,0.1044546850998464
AT3G55515,0,0,0,0,0.1044546850998464
AT4G16146,0,0,0,0,0.1044546850998464
AT2G22860,0,0,0,0,0.1044546850998464
AT1G30530,0,0,0,0,0.1044546850998464
AT3G60130,0,0,0,0,0.10368663594470047
AT1G11190,0,0,0,0,0.10368663594470047
AT3G48350,0,0,0,0,0.10368663594470047
AT5G57123,0,0,0,0,0.10368663594470047
AT3G32030,0,0,0,0,0.10368663594470047
AT1G70420,0,0,0,0,0.10368663594470047
AT1G17860,0,0,0,0,0.10368663594470047
AT5G04490,0,0,0,0,0.10368663594470047
AT2G01300,0,0,0,0,0.10368663594470047
AT4G11330,0,0,0,0,0.10291858678955454
AT3G47160,0,0,0,0,0.10291858678955454
AT5G64890,0,0,0,0,0.10291858678955454
AT5G22250,0,0,0,0,0.10291858678955454
AT1G67070,0,0,0,0,0.10291858678955454
AT1G25220,0,0,0,0,0.10291858678955454
AT3G51910,0,0,0,0,0.10291858678955454
AT1G79320,0,0,0,0,0.10291858678955454
AT5G57655,0,0,0,0,0.10291858678955454
AT5G37540,0,0,0,0,0.10291858678955454
AT3G08500,0,0,0,0,0.10291858678955454
AT4G26890,0,0,0,0,0.10215053763440861
AT4G17785,0,0,0,0,0.10215053763440861
AT4G20390,0,0,0,0,0.10215053763440861
AT1G27670,0,0,0,0,0.10215053763440861
AT3G23360,0,0,0,0,0.10215053763440861
AT1G11530,0,0,0,0,0.10215053763440861
AT2G28671,0,0,0,0,0.10215053763440861
AT3G15830,0,0,0,0,0.10215053763440861
AT4G37070,0,0,0,0,0.10138248847926268
AT5G66700,0,0,0,0,0.10138248847926268
AT1G78660,0,0,0,0,0.10138248847926268
AT4G14103,0,0,0,0,0.10138248847926268
AT1G14130,0,0,0,0,0.10061443932411675
AT5G45095,0,0,0,0,0.10061443932411675
AT1G55240,0,0,0,0,0.10061443932411675
AT5G06200,0,0,0,0,0.10061443932411675
AT3G57787,0,0,0,0,0.10061443932411675
AT4G13260,0,0,0,0,0.10061443932411675
AT1G44350,0,0,0,0,0.10061443932411675
AT3G22740,0,0,0,0,0.09984639016897082
AT5G11975,0,0,0,0,0.09984639016897082
AT4G34250,0,0,0,0,0.09984639016897082
AT2G47200,0,0,0,0,0.09984639016897082
AT3G03150,0,0,0,0,0.09984639016897082
AT3G19580,0,0,0,0,0.09907834101382489
AT1G78850,0,0,0,0,0.09907834101382489
AT5G19230,0,0,0,0,0.09907834101382489
AT2G31085,0,0,0,0,0.09907834101382489
AT2G39310,0,0,0,0,0.09907834101382489
AT3G22160,0,0,0,0,0.09907834101382489
AT5G51500,0,0,0,0,0.09907834101382489
AT1G62620,0,0,0,0,0.09907834101382489
AT1G72450,0,0,0,0,0.09831029185867896
AT4G21830,0,0,0,0,0.09831029185867896
AT1G23710,0,0,0,0,0.09831029185867896
AT4G11211,0,0,0,0,0.09831029185867896
AT1G70290,0,0,0,0,0.09831029185867896
AT2G40110,0,0,0,0,0.09831029185867896
AT3G01900,0,0,0,0,0.09831029185867896
AT5G57150,0,0,0,0,0.09754224270353302
AT3G11840,0,0,0,0,0.09754224270353302
AT2G34330,0,0,0,0,0.09754224270353302
AT2G29650,0,0,0,0,0.09754224270353302
AT1G08890,0,0,0,0,0.09754224270353302
AT4G14270,0,0,0,0,0.09754224270353302
AT2G09945,0,0,0,0,0.0967741935483871
AT2G30600,0,0,0,0,0.0967741935483871
AT5G59400,0,0,0,0,0.0967741935483871
AT5G66052,0,0,0,0,0.0967741935483871
AT1G53270,0,0,0,0,0.0967741935483871
AT5G51780,0,0,0,0,0.09600614439324118
AT1G70890,0,0,0,0,0.09600614439324118
AT3G25597,0,0,0,0,0.09600614439324118
AT1G10360,0,0,0,0,0.09600614439324118
AT1G77530,0,0,0,0,0.09600614439324118
AT2G35730,0,0,0,0,0.09600614439324118
AT5G04760,0,0,0,0,0.09600614439324118
AT4G27745,0,0,0,0,0.09600614439324118
AT1G75450,0,0,0,0,0.09600614439324118
AT3G60490,0,0,0,0,0.09600614439324118
AT2G09225,0,0,0,0,0.09600614439324118
AT3G14690,0,0,0,0,0.09600614439324118
AT3G63050,0,0,0,0,0.09600614439324118
AT4G15330,0,0,0,0,0.09523809523809525
AT5G63970,0,0,0,0,0.09523809523809525
AT5G43260,0,0,0,0,0.09523809523809525
AT3G13790,0,0,0,0,0.09523809523809525
AT3G03290,0,0,0,0,0.09523809523809525
AT1G10140,0,0,0,0,0.09523809523809525
AT1G05773,0,0,0,0,0.09523809523809525
AT2G02710,0,0,0,0,0.09523809523809525
AT4G35160,0,0,0,0,0.09447004608294932
AT1G19180,0,0,0,0,0.09447004608294932
AT1G02570,0,0,0,0,0.09447004608294932
AT4G18880,0,0,0,0,0.09447004608294932
AT2G38530,0,0,0,0,0.09370199692780339
AT5G17700,0,0,0,0,0.09370199692780339
AT3G05160,0,0,0,0,0.09370199692780339
AT2G19310,0,0,0,0,0.09370199692780339
AT3G06840,0,0,0,0,0.09370199692780339
AT2G46510,0,0,0,0,0.09293394777265745
AT5G28646,0,0,0,0,0.09293394777265745
AT1G79310,0,0,0,0,0.09293394777265745
AT5G24470,0,0,0,0,0.09293394777265745
AT5G47070,0,0,0,0,0.09293394777265745
AT3G50400,0,0,0,0,0.09293394777265745
AT5G14130,0,0,0,0,0.09293394777265745
AT5G41570,0,0,0,0,0.09293394777265745
AT5G48590,0,0,0,0,0.09293394777265745
AT5G18240,0,0,0,0,0.09293394777265745
AT2G32150,0,0,0,0,0.09293394777265745
AT2G33790,0,0,0,0,0.09216589861751152
AT2G32510,0,0,0,0,0.09216589861751152
AT1G23120,0,0,0,0,0.09216589861751152
AT4G33020,0,0,0,0,0.09216589861751152
AT1G18300,0,0,0,0,0.09216589861751152
AT5G53110,0,0,0,0,0.09216589861751152
AT2G34490,0,0,0,0,0.09216589861751152
AT3G50290,0,0,0,0,0.09216589861751152
AT5G09530,0,0,0,0,0.0913978494623656
AT5G64900,0,0,0,0,0.0913978494623656
AT1G19200,0,0,0,0,0.0913978494623656
AT4G29700,0,0,0,0,0.0913978494623656
AT5G06090,0,0,0,0,0.0913978494623656
AT5G35110,0,0,0,0,0.0913978494623656
AT1G25400,0,0,0,0,0.0913978494623656
AT5G38030,0,0,0,0,0.0913978494623656
AT1G79040,0,0,0,0,0.09062980030721966
AT2G30230,0,0,0,0,0.09062980030721966
AT4G23880,0,0,0,0,0.09062980030721966
AT4G17490,0,0,0,0,0.09062980030721966
AT1G22985,0,0,0,0,0.09062980030721966
AT2G06255,0,0,0,0,0.09062980030721966
AT1G53990,0,0,0,0,0.09062980030721966
AT5G25120,0,0,0,0,0.09062980030721966
AT5G04220,0,0,0,0,0.08986175115207373
AT5G01360,0,0,0,0,0.08986175115207373
AT1G24405,0,0,0,0,0.08986175115207373
AT5G13580,0,0,0,0,0.08986175115207373
AT2G26480,0,0,0,0,0.08986175115207373
AT1G73330,0,0,0,0,0.0890937019969278
AT4G22240,0,0,0,0,0.0890937019969278
AT1G43670,0,0,0,0,0.0890937019969278
AT1G13360,0,0,0,0,0.0890937019969278
AT5G65030,0,0,0,0,0.0890937019969278
AT1G75750,0,0,0,0,0.0890937019969278
AT3G25655,0,0,0,0,0.0890937019969278
AT3G01475,0,0,0,0,0.0890937019969278
AT3G21530,0,0,0,0,0.08832565284178187
AT3G20660,0,0,0,0,0.08832565284178187
AT5G60650,0,0,0,0,0.08832565284178187
AT4G28085,0,0,0,0,0.08832565284178187
AT1G21390,0,0,0,0,0.08832565284178187
AT1G58270,0,0,0,0,0.08832565284178187
AT5G65230,0,0,0,0,0.08832565284178187
AT5G36220,0,0,0,0,0.08832565284178187
AT3G14780,0,0,0,0,0.08755760368663594
AT3G62590,0,0,0,0,0.08755760368663594
AT2G15390,0,0,0,0,0.08755760368663594
AT2G24040,0,0,0,0,0.08755760368663594
AT1G69526,0,0,0,0,0.08755760368663594
AT2G17705,0,0,0,0,0.08755760368663594
AT1G73760,0,0,0,0,0.08755760368663594
AT4G03420,0,0,0,0,0.08755760368663594
AT5G16770,0,0,0,0,0.08755760368663594
AT2G25450,0,0,0,0,0.08755760368663594
AT5G60680,0,0,0,0,0.08755760368663594
AT3G57010,0,0,0,0,0.08755760368663594
AT1G53180,0,0,0,0,0.08755760368663594
AT5G15190,0,0,0,0,0.08678955453149001
AT3G06780,0,0,0,0,0.08678955453149001
AT4G15396,0,0,0,0,0.08678955453149001
AT2G02300,0,0,0,0,0.08678955453149001
AT5G01750,0,0,0,0,0.08678955453149001
AT5G41400,0,0,0,0,0.08678955453149001
AT2G05620,0,0,0,0,0.08678955453149001
AT3G11210,0,0,0,0,0.08678955453149001
AT4G20840,0,0,0,0,0.08678955453149001
AT3G29635,0,0,0,0,0.08678955453149001
AT1G50060,0,0,0,0,0.08678955453149001
AT1G24430,0,0,0,0,0.08602150537634409
AT3G07350,0,0,0,0,0.08602150537634409
AT1G79700,0,0,0,0,0.08602150537634409
AT1G70850,0,0,0,0,0.08602150537634409
AT5G59540,0,0,0,0,0.08602150537634409
AT3G17700,0,0,0,0,0.08602150537634409
AT3G09600,0,0,0,0,0.08602150537634409
AT1G74100,0,0,0,0,0.08602150537634409
AT3G51730,0,0,0,0,0.08602150537634409
AT2G47270,0,0,0,0,0.08602150537634409
AT2G15760,0,0,0,0,0.08525345622119816
AT2G29710,0,0,0,0,0.08525345622119816
AT1G31935,0,0,0,0,0.08525345622119816
AT1G58180,0,0,0,0,0.08525345622119816
AT4G39090,0,0,0,0,0.08525345622119816
AT1G04347,0,0,0,0,0.08525345622119816
AT4G04960,0,0,0,0,0.08448540706605223
AT2G29330,0,0,0,0,0.08448540706605223
AT3G15630,0,0,0,0,0.08448540706605223
AT5G44005,0,0,0,0,0.08448540706605223
AT5G09440,0,0,0,0,0.08448540706605223
AT2G22930,0,0,0,0,0.08448540706605223
AT2G22510,0,0,0,0,0.08448540706605223
AT4G24130,0,0,0,0,0.08448540706605223
AT1G45201,0,0,0,0,0.08448540706605223
AT4G25410,0,0,0,0,0.08448540706605223
AT3G10260,0,0,0,0,0.0837173579109063
AT1G80440,0,0,0,0,0.0837173579109063
AT5G65830,0,0,0,0,0.0837173579109063
AT5G09855,0,0,0,0,0.0837173579109063
AT2G44010,0,0,0,0,0.0837173579109063
AT4G04640,0,0,0,0,0.0837173579109063
AT1G35250,0,0,0,0,0.0837173579109063
AT1G69890,0,0,0,0,0.0837173579109063
AT1G62430,0,0,0,0,0.0837173579109063
